AnimalID,AnimalName,AnimalType,PrimaryColor,SecondaryColor,PrimaryBreed,Sex,DOB,Age,IntakeDate,IntakeCondition,IntakeType,IntakeSubtype,IntakeReason,OutcomeDate,OutcomeType,OutcomeSubtype,OutcomeCondition,Crossing,Jurisdiction,LastUpdate
A1222852,,CAT,BLACK,,DOMESTIC SH,SPAYED,2021-06-19,4 YEARS,2021-09-16,HEALTHY,S/N CLINIC,,,2021-09-16,RESCUE,,HEALTHY,,,2021-09-17
A1222854,,CAT,BLACK,WHITE,DOMESTIC SH,SPAYED,,NO AGE,2021-07-18,NORMAL,STRAY,OTC,,2021-07-20,TRANSFER,,UNHEALTHY,3300 BLOCK PINNACLE DR,SAN JOSE,2021-07-20
A1222855,,CAT,CALICO-DIL,PT-LILAC,DOMESTIC SH,SPAYED,2021-06-13,4 YEARS,2021-07-18,OTHER MED,STRAY,OTC,,2021-08-05,TRANSFER,,HEALTHY,700 BLOCK COMMERCIAL ST,SAN JOSE,2021-08-05
A1222857,,CAT,BLACK,BROWN,DOMESTIC SH,SPAYED,,NO AGE,2021-07-18,NORMAL,STRAY,OTC,,2021-07-20,TRANSFER,,UNHEALTHY,2400 BLOCK KRUSE DR,SAN JOSE,2021-07-21
A1222858,,CAT,WHITE,BLACK,DOMESTIC SH,UNKNOWN,,NO AGE,2021-07-18,DEAD,DISPO REQ,FIELD,,2021-07-18,DISPOSAL,,DEAD,HEDDING/N 8TH ST,SAN JOSE,2021-07-18
A1222859,,CAT,TABBY-GRAY,,DOMESTIC SH,FEMALE,2021-05-19,4 YEARS,2021-07-18,OTHER MED,STRAY,OTC,,2021-07-23,RESCUE,,REHAB,"200 BLOCK S JACKSON AVE, SAN JOSE CA 95116",SAN JOSE,2021-07-23
A1222860,TK,CAT,TABBY-BRN,,DOMESTIC SH,NEUTERED,2021-05-19,4 YEARS,2021-07-18,NORMAL,STRAY,OTC,,2021-08-05,ADOPTION,,HEALTHY,"200 BLOCK S JACKSON AVE, SAN JOSE CA 95116",SAN JOSE,2021-08-05
A1222861,,CAT,PT-LYNX,,DOMESTIC SH,MALE,2021-06-26,4 YEARS,2021-07-18,NORMAL,STRAY,OTC,,2021-07-21,RESCUE,,UNHEALTHY,200 BLOCK S JACKSON AVE,SAN JOSE,2021-08-18
A1222862,,CAT,BLACK,,DOMESTIC SH,FEMALE,2021-06-26,4 YEARS,2021-07-18,NORMAL,STRAY,OTC,,2021-07-21,RESCUE,,UNHEALTHY,200 BLOCK S JACKSON AVE,SAN JOSE,2021-08-18
A1222863,,CAT,BLACK,,DOMESTIC SH,FEMALE,2021-06-26,4 YEARS,2021-07-18,OTHER MED,STRAY,OTC,,2021-07-21,RESCUE,,UNHEALTHY,200 BLOCK S JACKSON AVE,SAN JOSE,2021-08-18
A1222864,,CAT,BLACK,WHITE,DOMESTIC SH,FEMALE,2021-06-26,4 YEARS,2021-07-18,OTHER MED,STRAY,OTC,,2021-07-21,RESCUE,,UNHEALTHY,200 BLOCK S JACKSON AVE,SAN JOSE,2021-08-18
A1222871,,CAT,PT-SEAL,,DOMESTIC SH,UNKNOWN,,NO AGE,2021-07-18,OTHER MED,STRAY,OTC,,2021-07-18,EUTH,,UNHEALTHY,CURTNER AVE/CHERRY AVE,SAN JOSE,2021-07-18
A1222875,,CAT,BLACK,WHITE,DOMESTIC SH,SPAYED,,NO AGE,2021-07-18,NORMAL,STRAY,OTC,,2021-07-20,TRANSFER,,UNHEALTHY,"400 BLOCK WILLOW ST, SAN JOSE CA 95110",SAN JOSE,2021-07-20
A1222876,JEREMY,CAT,TABBY-BRN,,DOMESTIC LH,NEUTERED,2021-05-11,4 YEARS,2021-07-18,NORMAL,STRAY,OTC,,2021-07-22,ADOPTION,,UNHEALTHY,"400 BLOCK WILLOW ST, SAN JOSE CA 95110",SAN JOSE,2021-07-22
A1222876,JEREMY,CAT,TABBY-BRN,,DOMESTIC LH,NEUTERED,2021-05-11,4 YEARS,2021-08-10,OTHER MED,OWNER SUR,OTC,,2021-08-12,TRANSFER,,REHAB,,,2021-08-12
A1222877,BELLA,CAT,BLACK,WHITE,DOMESTIC SH,SPAYED,2021-04-27,4 YEARS,2021-08-26,NORMAL,OWNER SUR,OTC,,2021-09-02,ADOPTION,,HEALTHY,,,2021-09-02
A1222877,BELLA,CAT,BLACK,WHITE,DOMESTIC SH,SPAYED,2021-04-27,4 YEARS,2021-07-18,NORMAL,STRAY,OTC,,2021-07-22,ADOPTION,,UNHEALTHY,"400 BLOCK WILLOW ST, SAN JOSE CA 95110",SAN JOSE,2021-07-22
A1222878,SOFIA,CAT,TABBY-BRN,WHITE,DOMESTIC SH,SPAYED,2021-04-27,4 YEARS,2021-07-18,NORMAL,STRAY,OTC,,2021-07-22,ADOPTION,,UNHEALTHY,"400 BLOCK WILLOW ST, SAN JOSE CA 95110",SAN JOSE,2021-07-22
A1222878,SOFIA,CAT,TABBY-BRN,WHITE,DOMESTIC SH,SPAYED,2021-04-27,4 YEARS,2021-08-26,NORMAL,OWNER SUR,OTC,,2021-09-02,ADOPTION,,HEALTHY,,,2021-09-02
A1222879,,OTHER,GREEN,,TURTLE,UNKNOWN,,NO AGE,2021-07-18,NORMAL,OWNER SUR,OTC,OWNER PROB,2021-07-18,RESCUE,,HEALTHY,,SAN JOSE,2021-07-18
A1222880,,OTHER,GREEN,,TURTLE,UNKNOWN,,NO AGE,2021-07-18,NORMAL,OWNER SUR,OTC,OWNER PROB,2021-07-18,RESCUE,,HEALTHY,,SAN JOSE,2021-07-18
A1222881,,OTHER,GREEN,,TURTLE,UNKNOWN,,NO AGE,2021-07-18,NORMAL,OWNER SUR,OTC,OWNER PROB,2021-07-18,RESCUE,,HEALTHY,,SAN JOSE,2021-07-18
A1222884,,DOG,BLACK,BROWN,ROTTWEILER,NEUTERED,,NO AGE,2021-07-18,NORMAL,STRAY,OTC,,2021-08-11,RESCUE,,UNHEALTHY,NEWHALL ST/MONROE ST,SANTA CLARA,2021-09-08
A1222890,,BIRD,BROWN,,CHICKEN,UNKNOWN,,NO AGE,2021-07-18,NORMAL,STRAY,OTC,,2021-07-22,TRANSFER,,UNHEALTHY,LEXINGTON/REDWOOD AVE,MILPITAS,2021-07-22
A1222895,KNIGHT,CAT,BLACK,,DOMESTIC SH,NEUTERED,2021-03-21,4 YEARS,2021-07-18,OTHER MED,STRAY,OTC,,2021-07-23,ADOPTION,,UNHEALTHY,400 BLOCK JOSEFA,SAN JOSE,2021-07-23
A1222897,,CAT,TABBY-BRN,,DOMESTIC SH,SPAYED,,NO AGE,2021-07-18,NORMAL,STRAY,OTC,,2021-07-20,TRANSFER,,UNHEALTHY,3500 BLOCK TOWNSQUARE DR,SAN JOSE,2021-07-20
A1222901,,CAT,TABBY-GRAY,,DOMESTIC SH,SPAYED,,NO AGE,2021-07-18,NORMAL,STRAY,OTC,,2021-07-21,TRANSFER,,UNHEALTHY,1800 BLOCK KESEY LN,SAN JOSE,2021-07-21
A1222904,,DOG,WHITE,BLACK,DACHSHUND,MALE,,NO AGE,2021-07-18,INJURED,STRAY,OTC,,2021-07-18,EUTH,,UNHEALTHY,PHELAN / ROBERTS,,2021-08-18
A1222905,CHARLIE,DOG,TAN,BLACK,YORKSHIRE TERR,MALE,,NO AGE,2021-07-18,OTHER MED,STRAY,FOUND,,2021-07-20,FOUND EXP,,HEALTHY,SANTA THERESA/SNELL,SAN JOSE,2021-08-18
A1222907,,CAT,TABBY-ORG,,DOMESTIC SH,NEUTERED,2021-04-05,4 YEARS,2021-07-18,NORMAL,STRAY,OTC,,2021-07-22,ADOPTION,,HEALTHY,1600 BLOCK HONEYSUCKLE DR,SAN JOSE,2021-07-22
A1222909,,CAT,GRAY,WHITE,DOMESTIC SH,SPAYED,,NO AGE,2021-07-18,NORMAL,STRAY,OTC,,2021-07-27,TRANSFER,,UNHEALTHY,"300 BLOCK N 21ST ST, SAN JOSE CA 95112",SAN JOSE,2021-07-27
A1222910,,CAT,GRAY,,DOMESTIC MH,SPAYED,2021-06-25,4 YEARS,2021-07-18,NORMAL,STRAY,OTC,,2021-07-27,RESCUE,,HEALTHY,"300 BLOCK N 21ST ST, SAN JOSE CA 95112",SAN JOSE,2021-08-18
A1222910,,CAT,GRAY,,DOMESTIC MH,SPAYED,2021-06-25,4 YEARS,2021-09-16,HEALTHY,S/N CLINIC,,,2021-09-16,RESCUE,,HEALTHY,,,2021-09-17
A1222911,,CAT,GRAY,,DOMESTIC MH,SPAYED,2021-06-25,4 YEARS,2021-09-16,HEALTHY,S/N CLINIC,,,2021-09-16,RESCUE,,HEALTHY,,,2021-09-17
A1222911,,CAT,GRAY,,DOMESTIC MH,SPAYED,2021-06-25,4 YEARS,2021-07-18,NORMAL,STRAY,OTC,,2021-07-27,RESCUE,,UNHEALTHY,"300 BLOCK N 21ST ST, SAN JOSE CA 95112",SAN JOSE,2021-08-18
A1222912,,CAT,GRAY,,DOMESTIC SH,NEUTERED,2021-06-25,4 YEARS,2021-07-18,NORMAL,STRAY,OTC,,2021-07-27,RESCUE,,UNHEALTHY,"300 BLOCK N 21ST ST, SAN JOSE CA 95112",SAN JOSE,2021-08-18
A1222912,,CAT,GRAY,,DOMESTIC SH,NEUTERED,2021-06-25,4 YEARS,2021-09-16,HEALTHY,S/N CLINIC,,,2021-09-16,RESCUE,,HEALTHY,,,2021-09-17
A1222913,,OTHER,BROWN,WHITE,SQUIRREL,UNKNOWN,,NO AGE,2021-07-18,DEAD,DISPO REQ,FIELD,,2021-07-18,DISPOSAL,,DEAD,KEW GARDENS & MERIDIAN AVE,SAN JOSE,2025-09-24
A1222914,,CAT,TABBY-BUFF,WHITE,DOMESTIC SH,SPAYED,,NO AGE,2021-07-18,NORMAL,STRAY,OTC,,2021-07-20,TRANSFER,,UNHEALTHY,100 BLOCK SCHOTT ST,SAN JOSE,2021-07-20
A1222915,,CAT,BLACK,,DOMESTIC MH,NEUTERED,,NO AGE,2021-07-18,NORMAL,STRAY,OTC,,2021-07-20,TRANSFER,,UNHEALTHY,100 BLOCK SCHOTT ST,SAN JOSE,2021-07-20
A1222916,,CAT,BLACK,,DOMESTIC SH,NEUTERED,,NO AGE,2021-07-18,NORMAL,STRAY,OTC,,2021-07-23,RESCUE,,MANAGE,100 BLOCK SCHOTT ST,SAN JOSE,2021-07-23
A1222918,,CAT,TABBY-BRN,,DOMESTIC SH,MALE,2021-07-04,4 YEARS,2021-07-18,NORMAL,STRAY,OTC,,2021-07-19,RESCUE,,UNHEALTHY,600 BLOCK GIRAUDO DR,SAN JOSE,2021-07-19
A1222919,,CAT,TABBY-BRN,,DOMESTIC SH,SPAYED,,NO AGE,2021-07-18,NORMAL,STRAY,OTC,,2021-07-21,TRANSFER,,UNHEALTHY,"100 BLOCK ROTHROCK DR, SAN JOSE CA 95116",SAN JOSE,2021-07-21
A1222920,,CAT,PT-LYNX,,DOMESTIC SH,SPAYED,,NO AGE,2021-07-18,NORMAL,STRAY,OTC,,2021-07-21,TRANSFER,,MANAGE,"100 BLOCK ROTHROCK DR, SAN JOSE CA 95116",SAN JOSE,2021-07-21
A1222921,,CAT,TABBY-BRN,,DOMESTIC SH,NEUTERED,,NO AGE,2021-07-18,NORMAL,STRAY,OTC,,2021-07-21,TRANSFER,,UNHEALTHY,"100 BLOCK ROTHROCK DR, SAN JOSE CA 95116",SAN JOSE,2021-07-21
A1222922,,CAT,BLACK,,DOMESTIC SH,SPAYED,,NO AGE,2021-07-18,NORMAL,STRAY,OTC,,2021-07-20,TRANSFER,,UNHEALTHY,"100 BLOCK ROTHROCK DR, SAN JOSE CA 95116",SAN JOSE,2021-07-20
A1222923,,CAT,WHITE,,DOMESTIC MH,FEMALE,,NO AGE,2021-07-18,OTHER MED,STRAY,OTC,,2021-07-22,RTO,,UNHEALTHY,100 BLOCK MT WHITNEY DR,SAN JOSE,2021-07-22
A1222925,,CAT,BLACK,WHITE,DOMESTIC SH,SPAYED,,NO AGE,2021-07-18,NORMAL,STRAY,OTC,,2021-07-23,TRANSFER,,UNHEALTHY,"300 BLOCK N 21ST ST, SAN JOSE CA 95112",SAN JOSE,2021-07-23
A1222926,,CAT,BLACK,,DOMESTIC SH,MALE,2021-06-24,4 YEARS,2021-07-18,NURSING,STRAY,OTC,,2021-08-09,TRANSFER,,REHAB,"300 BLOCK N 21ST ST, SAN JOSE CA 95112",SAN JOSE,2021-08-09
A1222927,,CAT,BLACK,,DOMESTIC SH,MALE,2021-06-24,4 YEARS,2021-07-18,OTHER MED,STRAY,OTC,,2021-08-09,TRANSFER,,REHAB,"300 BLOCK N 21ST ST, SAN JOSE CA 95112",SAN JOSE,2021-08-09
A1222928,,CAT,BLACK,,DOMESTIC SH,FEMALE,2021-06-24,4 YEARS,2021-07-18,OTHER MED,STRAY,OTC,,2021-08-09,TRANSFER,,REHAB,"300 BLOCK N 21ST ST, SAN JOSE CA 95112",SAN JOSE,2021-08-09
A1222929,,CAT,GRAY,,DOMESTIC SH,FEMALE,2021-06-24,4 YEARS,2021-07-18,SICK,STRAY,OTC,,2021-08-09,TRANSFER,,REHAB,"300 BLOCK N 21ST ST, SAN JOSE CA 95112",SAN JOSE,2021-08-09
A1222930,,CAT,GRAY,WHITE,DOMESTIC SH,MALE,2021-06-24,4 YEARS,2021-07-18,OTHER MED,STRAY,OTC,,2021-08-09,TRANSFER,,UNHEALTHY,"300 BLOCK N 21ST ST, SAN JOSE CA 95112",SAN JOSE,2021-08-09
A1222931,,CAT,PT-SEAL,,DOMESTIC SH,MALE,2021-06-24,4 YEARS,2021-07-18,NURSING,STRAY,OTC,,2021-08-09,TRANSFER,,REHAB,"300 BLOCK N 21ST ST, SAN JOSE CA 95112",SAN JOSE,2021-08-09
A1222932,BROOKE,CAT,TABBY-BUFF,,DOMESTIC SH,SPAYED,2021-05-19,4 YEARS,2021-07-18,OTHER MED,STRAY,OTC,IP ADOPT,2021-07-21,ADOPTION,,REHAB,100 BLOCK GARDEN HILL DR,LOS GATOS,2021-07-21
A1222933,,CAT,TORTIE-B\O,,DOMESTIC SH,SPAYED,,NO AGE,2021-07-18,NORMAL,STRAY,OTC,,2021-07-21,TRANSFER,,UNHEALTHY,2200 BLOCK E SAN ANTONIO ST,SAN JOSE,2021-07-21
A1222935,LUNA,DOG,BLACK,TAN,BORDER TERRIER,SPAYED,2019-07-21,6 YEARS,2021-07-18,NORMAL,STRAY,OTC,,2021-07-23,ADOPTION,,HEALTHY,LEIGH AVE/STOKES ST,SAN JOSE,2021-07-23
A1222938,,CAT,BLACK,,DOMESTIC MH,UNKNOWN,,NO AGE,2021-07-18,DEAD,DISPO REQ,FIELD,,2021-07-18,DISPOSAL,,DEAD,BLOSSOM HILL / EAGLES,SAN JOSE,2021-07-18
A1222943,,CAT,WHITE,BROWN,DOMESTIC SH,SPAYED,,NO AGE,2021-07-19,NORMAL,STRAY,OTC,,2021-07-30,TRANSFER,,UNHEALTHY,11400 BLOCK CLAYTON RD,SAN JOSE,2021-07-30
A1222944,,OTHER,GRAY,,SQUIRREL,UNKNOWN,,NO AGE,2021-07-19,DEAD,DISPO REQ,OTC,,2021-07-19,DISPOSAL,,DEAD,1500 BLOCK CHAMBERS DR,SAN JOSE,2021-07-19
A1222945,,CAT,CALICO-TRI,WHITE,DOMESTIC SH,UNKNOWN,,NO AGE,2021-07-19,NURSING,STRAY,OTC,,2021-07-20,RESCUE,,UNHEALTHY,"1200 BLOCK BELLINGHAM DR, SAN JOSE CA 95121",SAN JOSE,2021-07-20
A1222947,,CAT,CALICO-TRI,WHITE,DOMESTIC SH,UNKNOWN,,NO AGE,2021-07-19,NURSING,STRAY,OTC,,2021-07-20,RESCUE,,UNHEALTHY,"1200 BLOCK BELLINGHAM DR, SAN JOSE CA 95121",SAN JOSE,2021-07-20
A1222949,,CAT,CALICO-TRI,WHITE,DOMESTIC SH,UNKNOWN,,NO AGE,2021-07-19,NURSING,STRAY,OTC,,2021-07-20,RESCUE,,UNHEALTHY,"1200 BLOCK BELLINGHAM DR, SAN JOSE CA 95121",SAN JOSE,2021-07-20
A1222950,,CAT,TABBY-GRAY,,DOMESTIC SH,SPAYED,,NO AGE,2021-07-19,NORMAL,STRAY,OTC,,2021-07-21,TRANSFER,,UNHEALTHY,1000 BLOCK RIVERSIDE DR,SAN JOSE,2021-07-21
A1222951,,CAT,TABBY-GRAY,,DOMESTIC MH,SPAYED,,NO AGE,2021-07-19,NORMAL,STRAY,OTC,,2021-07-21,TRANSFER,,UNHEALTHY,1000 BLOCK RIVERSIDE DR,SAN JOSE,2021-07-21
A1222951,,CAT,TABBY-GRAY,,DOMESTIC MH,SPAYED,,NO AGE,2021-11-10,DEAD,DISPO REQ,,,2021-11-10,DISPOSAL,,DEAD,,SAN JOSE,2021-12-06
A1222952,,CAT,SHADE-SMK,,DOMESTIC MH,FEMALE,2021-05-05,4 YEARS,2021-07-19,OTHER MED,STRAY,OTC,IP ADOPT,2021-07-29,RESCUE,,REHAB,200 BLOCK S. JACKSON ST,SAN JOSE,2021-07-30
A1222955,,CAT,CALICO-DIL,,DOMESTIC SH,SPAYED,,NO AGE,2021-07-19,NORMAL,STRAY,OTC,,2021-07-22,TRANSFER,,UNHEALTHY,"3600 BLOCK PENITENCIA CREEK RD, SAN JOSE CA 95127",SAN JOSE,2022-02-13
A1222956,,CAT,TABBY-ORG,,DOMESTIC SH,NEUTERED,,NO AGE,2021-07-19,NORMAL,STRAY,OTC,,2021-07-22,TRANSFER,,UNHEALTHY,"3600 BLOCK PENITENCIA CREEK RD, SAN JOSE CA 95127",SAN JOSE,2022-02-13
A1222957,,CAT,TABBY-BRN,WHITE,DOMESTIC SH,SPAYED,,NO AGE,2021-07-19,NORMAL,STRAY,OTC,,2021-07-22,TRANSFER,,UNHEALTHY,"3600 BLOCK PENITENCIA CREEK RD, SAN JOSE CA 95127",SAN JOSE,2022-02-13
A1222958,,CAT,CALICO-DIL,,DOMESTIC MH,SPAYED,,NO AGE,2021-07-19,NORMAL,STRAY,OTC,,2021-07-21,TRANSFER,,UNHEALTHY,"3600 BLOCK PENITENCIA CREEK RD, SAN JOSE CA 95127",SAN JOSE,2022-02-13
A1222959,,CAT,GRAY,WHITE,DOMESTIC SH,NEUTERED,,NO AGE,2021-07-19,NORMAL,STRAY,OTC,,2021-07-22,TRANSFER,,MANAGE,"1800 BLOCK QUEEN ELIZABETH WAY, SAN JOSE CA 95132",SAN JOSE,2021-07-22
A1222960,,CAT,GRAY,,DOMESTIC SH,SPAYED,,NO AGE,2021-07-19,NORMAL,STRAY,OTC,,2021-07-22,TRANSFER,,MANAGE,"1800 BLOCK QUEEN ELIZABETH WAY, SAN JOSE CA 95132",SAN JOSE,2021-07-22
A1222961,,CAT,PT-LYNX,,DOMESTIC SH,SPAYED,,NO AGE,2021-07-19,NORMAL,STRAY,OTC,,2021-07-22,TRANSFER,,MANAGE,"3300 BLOCK QUESADA DR, SAN JOSE CA 95148",SAN JOSE,2021-07-22
A1222962,BAXTER,CAT,BLACK,,DOMESTIC MH,NEUTERED,2021-05-06,4 YEARS,2021-07-19,OTHER MED,STRAY,OTC,,2021-08-06,RESCUE,,REHAB,"2200 BLOCK E SAN ANTONIO ST, SAN JOSE CA 95116",SAN JOSE,2021-08-06
A1222963,,CAT,BLACK,WHITE,DOMESTIC SH,NEUTERED,,NO AGE,2021-07-19,NORMAL,STRAY,OTC,,2021-07-24,TRANSFER,,MANAGE,"3200 BLOCK SYLVAN DR, SAN JOSE CA 95148",SAN JOSE,2021-07-24
A1222986,SWEETIE PIE,CAT,ORANGE,WHITE,DOMESTIC SH,FEMALE,,NO AGE,2021-07-19,NORMAL,STRAY,SVVS,,2021-08-05,EUTH,,UNHEALTHY,DELL,SAN JOSE,2021-08-09
A1222989,ASHER,CAT,BLACK,WHITE,DOMESTIC SH,NEUTERED,2021-05-23,4 YEARS,2021-07-19,NORMAL,STRAY,OTC,,2021-08-05,ADOPTION,,MANAGE,"1700 BLOCK EDUCATIONAL PARK DR, SAN JOSE CA 95133",SAN JOSE,2021-08-05
A1222989,ASHER,CAT,BLACK,WHITE,DOMESTIC SH,NEUTERED,2021-05-23,4 YEARS,2021-08-06,NORMAL,RETURN,OTC,,2021-09-16,ADOPTION,,MANAGE,,SAN JOSE,2021-09-16
A1222990,,CAT,WHITE,,DOMESTIC LH,UNKNOWN,,NO AGE,2021-07-19,DEAD,DISPO REQ,OTC,,2021-07-19,DISPOSAL,,DEAD,"1400 BLOCK MCQUESTEN DR, SAN JOSE CA 95122",SAN JOSE,2021-07-19
A1222991,PANDA,DOG,BLACK,WHITE,PIT BULL,NEUTERED,,NO AGE,2021-07-19,OTHER MED,STRAY,OTC,,2021-08-03,RESCUE,,REHAB,SENTER RD & SAN GREGARIO WAY,SAN JOSE,2021-08-03
A1222992,,CAT,PT-CHOC,,DOMESTIC SH,NEUTERED,,NO AGE,2021-07-19,OTHER MED,STRAY,OTC,,2021-07-22,TRANSFER,,UNHEALTHY,"200 BLOCK S JACKSON AVE, SAN JOSE CA 95116",SAN JOSE,2021-07-22
A1222993,,CAT,BLACK,WHITE,DOMESTIC SH,NEUTERED,,NO AGE,2021-07-19,NORMAL,STRAY,OTC,,2021-07-21,TRANSFER,,UNHEALTHY,"1100 BLOCK N ABBOTT AVE, MILPITAS CA 95035",MILPITAS,2021-07-21
A1222994,ZEUS,CAT,GRAY,WHITE,DOMESTIC SH,NEUTERED,2021-05-08,4 YEARS,2021-07-19,NORMAL,STRAY,OTC,,2021-08-03,ADOPTION,,HEALTHY,"1700 BLOCK LAS PLUMAS AVE, SAN JOSE CA 95133",SAN JOSE,2021-08-25
A1222995,HERA,CAT,TORBI-BRN,WHITE,DOMESTIC SH,SPAYED,2021-05-08,4 YEARS,2021-07-19,NORMAL,STRAY,OTC,,2021-08-03,ADOPTION,,HEALTHY,"1700 BLOCK LAS PLUMAS AVE, SAN JOSE CA 95133",SAN JOSE,2021-08-25
A1222996,,CAT,CALICO-TRI,,DOMESTIC SH,SPAYED,,NO AGE,2021-07-19,NORMAL,STRAY,OTC,,2021-07-27,TRANSFER,,HEALTHY,"5300 BLOCK KNIGHTS ESTATES, SAN JOSE CA 95135",SAN JOSE,2021-07-27
A1222997,,CAT,TABBY-BRN,,DOMESTIC MH,SPAYED,2021-06-10,4 YEARS,2021-07-19,OTHER MED,STRAY,OTC,,2021-08-06,RESCUE,,HEALTHY,"5300 BLOCK KNIGHTS ESTATES, SAN JOSE CA 95135",SAN JOSE,2021-08-30
A1222998,AMY,CAT,TABBY-BRN,,DOMESTIC MH,SPAYED,2021-06-10,4 YEARS,2021-07-19,OTHER MED,STRAY,OTC,,2021-08-06,RESCUE,,HEALTHY,"5300 BLOCK KNIGHTS ESTATES, SAN JOSE CA 95135",SAN JOSE,2021-08-30
A1222999,,CAT,CALICO-TRI,,DOMESTIC SH,SPAYED,2021-06-01,4 YEARS,2021-07-19,OTHER MED,STRAY,OTC,,2021-08-06,RESCUE,,HEALTHY,"5300 BLOCK KNIGHTS ESTATES, SAN JOSE CA 95135",SAN JOSE,2021-08-30
A1223000,,CAT,CALICO-TRI,WHITE,DOMESTIC SH,SPAYED,2021-04-20,4 YEARS,2021-07-19,NORMAL,STRAY,OTC,,2021-07-22,TRANSFER,,HEALTHY,"2800 BLOCK RAINWOOD CT, SAN JOSE CA 95148",SAN JOSE,2021-07-22
A1223001,,CAT,WHITE,BLACK,DOMESTIC SH,NEUTERED,2021-04-20,4 YEARS,2021-07-19,NORMAL,STRAY,OTC,,2021-07-22,TRANSFER,,HEALTHY,"2800 BLOCK RAINWOOD CT, SAN JOSE CA 95148",SAN JOSE,2021-07-22
A1223002,,CAT,TABBY-BUFF,WHITE,DOMESTIC SH,NEUTERED,,NO AGE,2021-07-19,NORMAL,STRAY,OTC,,2021-07-21,TRANSFER,,UNHEALTHY,"2800 BLOCK RAINWOOD CT, SAN JOSE CA 95148",SAN JOSE,2021-07-21
A1223003,,CAT,BLACK,WHITE,DOMESTIC SH,SPAYED,2021-05-01,4 YEARS,2021-07-19,NORMAL,STRAY,OTC,,2021-07-21,TRANSFER,,UNHEALTHY,"2800 BLOCK RAINWOOD CT, SAN JOSE CA 95148",SAN JOSE,2021-07-21
A1223004,PUMA,DOG,WHITE,TAN,CHIHUAHUA SH,MALE,,NO AGE,2021-07-19,OTHER MED,STRAY,OTC,,2021-07-21,RTO,,,ASHTON CT & SYLVANDALE AVE,SAN JOSE,2021-07-21
A1223005,,BIRD,GRAY,WHITE,GOOSE,UNKNOWN,,NO AGE,2021-07-19,DEAD,DISPO REQ,FIELD,,2021-07-19,DISPOSAL,,DEAD,SNELL / CAPITOL,SAN JOSE,2021-07-19
A1223006,SHADOW,CAT,TABBY-GRAY,WHITE,DOMESTIC SH,NEUTERED,2020-11-23,5 YEARS,2021-07-19,NORMAL,STRAY,OTC,,2021-07-23,ADOPTION,,HEALTHY,"700 BLOCK E JULIAN ST, SAN JOSE CA 95112",SAN JOSE,2021-07-26
A1223007,PAIGE,CAT,GRAY,,DOMESTIC SH,SPAYED,2021-05-21,4 YEARS,2021-07-19,NORMAL,STRAY,OTC,,2021-07-29,ADOPTION,,HEALTHY,"300 BLOCK CLIFTON AVE, SAN JOSE CA 95128",COUNTY,2021-07-29
A1223008,,CAT,GRAY,WHITE,DOMESTIC SH,UNKNOWN,,NO AGE,2021-07-19,SICK,STRAY,FIELD,,2021-07-19,EUTH,,UNHEALTHY,100 BLOCK S 31ST STREET,SAN JOSE,2021-10-08
A1223009,,CAT,TABBY-BRN,,DOMESTIC SH,FEMALE,2021-05-20,4 YEARS,2021-07-19,SICK,STRAY,FIELD,,2021-07-23,RESCUE,,UNHEALTHY,100 BLOCK S 31ST STREET,SAN JOSE,2021-07-26
A1223010,,CAT,ORANGE,,DOMESTIC SH,SPAYED,2021-06-21,4 YEARS,2021-07-19,SICK,STRAY,FIELD,,2021-07-20,RESCUE,,UNHEALTHY,100 BLOCK S 31ST STREET,SAN JOSE,2021-10-08
A1223010,,CAT,ORANGE,,DOMESTIC SH,SPAYED,2021-06-21,4 YEARS,2021-09-01,HEALTHY,SPAY,OWNED,,2021-09-01,SPAY,,HEALTHY,,,2025-09-24
A1223011,PENNY,DOG,BLACK,WHITE,CHIHUAHUA SH,SPAYED,2005-07-25,16 YEARS,2021-07-19,OTHER MED,STRAY,OTC,,2021-07-31,EUTH,,UNHEALTHY,"18600 BLOCK RUNO CT, CUPERTINO CA 95014",CUPERTINO,2021-07-31
A1223012,SYLVIE,OTHER,TORTIE-DIL,,RABBIT LH,NEUTERED,2021-05-09,4 YEARS,2021-07-19,NORMAL,OWNER SUR,OTC,,2021-07-27,RESCUE,,UNHEALTHY,,SAN JOSE,2021-07-28
A1223013,,BIRD,BLACK,,CROW,UNKNOWN,,NO AGE,2021-07-19,INJURED,WILDLIFE,FIELD,,2021-07-19,TRANSFER,,INJURED,1400 BLOCK SATURN CT,MILPITAS,2021-07-19
A1223015,,DOG,BRINDLE-BN,WHITE,AM PIT BULL TER,NEUTERED,2021-01-25,4 YEARS,2021-07-19,INJURED,STRAY,OTC,,2021-08-03,RESCUE,,UNHEALTHY,"3200 BLOCK LOCKE DR, SAN JOSE CA 95111",SAN JOSE,2021-08-03
A1223017,NORRIS,CAT,BLACK,,DOMESTIC LH,NEUTERED,2021-02-20,4 YEARS,2021-07-19,NORMAL,STRAY,OTC,,2021-07-31,ADOPTION,,HEALTHY,"400 BLOCK JOSEFA ST, SAN JOSE CA 95126",SAN JOSE,2021-07-31
A1223018,,CAT,WHITE,GRAY,DOMESTIC SH,UNKNOWN,,NO AGE,2021-07-19,DEAD,DISPO REQ,FIELD,,2021-07-19,DISPOSAL,,DEAD,100 BLOCK WATERFORD MEADOW CT,MILPITAS,2021-07-19
