AnimalID,AnimalName,AnimalType,PrimaryColor,SecondaryColor,PrimaryBreed,Sex,DOB,Age,IntakeDate,IntakeCondition,IntakeType,IntakeSubtype,IntakeReason,OutcomeDate,OutcomeType,OutcomeSubtype,OutcomeCondition,Crossing,Jurisdiction,LastUpdate
A1141413,,CAT,BLACK,WHITE,DOMESTIC SH,UNKNOWN,,NO AGE,2019-08-03,SICK,STRAY,OTC,,2019-08-04,DIED,,UNHEALTHY,"300 BLOCK MONMOUTH DR, MILPITAS CA 95035",MILPITAS,2019-09-02
A1141414,,OTHER,GRAY,,OPOSSUM,UNKNOWN,,NO AGE,2019-08-03,INJURED,WILDLIFE,FIELD,,2019-08-03,TRANSFER,,REHAB,MT PLEASANT CT,SAN JOSE,2019-08-03
A1141415,,OTHER,GRAY,,OPOSSUM,UNKNOWN,,NO AGE,2019-08-03,INJURED,WILDLIFE,FIELD,,2019-08-03,TRANSFER,,UNHEALTHY,PAULA,SAN JOSE,2019-08-03
A1141416,,OTHER,GRAY,,OPOSSUM,UNKNOWN,,NO AGE,2019-08-03,DEAD,DISPO REQ,FIELD,,2019-08-03,DISPOSAL,,DEAD,PAULA ST/LINCOLN,SAN JOSE,2019-08-03
A1141417,,OTHER,GRAY,,OPOSSUM,UNKNOWN,,NO AGE,2019-08-03,DEAD,DISPO REQ,FIELD,,2019-08-03,DISPOSAL,,DEAD,PAULA ST/LINCOLN,SAN JOSE,2019-08-03
A1141419,,CAT,GRAY,,DOMESTIC MH,UNKNOWN,,NO AGE,2019-08-03,OTHER MED,STRAY,OTC,,2019-08-04,EUTH,,UNHEALTHY,1600 BLOCK CHABOT WAY,SAN JOSE,2019-08-04
A1141421,AMY,DOG,BROWN,GRAY,CHIHUAHUA SH,FEMALE,,NO AGE,2019-08-03,DEAD,DISPO REQ,OTC OWNED,DOA,2019-08-04,DISPOSAL,,DEAD,,SAN JOSE,2019-08-04
A1141424,,CAT,WHITE,ORANGE,DOMESTIC MH,NEUTERED,,NO AGE,2019-08-03,NORMAL,STRAY,OTC,,2019-08-06,TRANSFER,,UNHEALTHY,300 BLOCK EL CAJON DR,SAN JOSE,2019-09-02
A1141431,EDGAR,DOG,BROWN,,CHIHUAHUA SH,NEUTERED,2017-08-06,8 YEARS,2019-08-03,NORMAL,STRAY,OTC,,2019-08-17,ADOPTION,,HEALTHY,"2700 BLOCK CORNWALL DR, SAN JOSE CA 95127",SAN JOSE,2019-09-20
A1141431,EDGAR,DOG,BROWN,,CHIHUAHUA SH,NEUTERED,2017-08-06,8 YEARS,2019-09-20,NORMAL,STRAY,OTC,,2019-10-04,RESCUE,,REHAB,,SAN JOSE,2019-10-04
A1141432,,CAT,TABBY-BRN,,DOMESTIC MH,NEUTERED,2019-05-06,6 YEARS,2019-08-03,INJURED,STRAY,FIELD,,2019-08-17,ADOPTION,,REHAB,BERRYESSA/LUNDY,SAN JOSE,2019-08-17
A1141436,,CAT,BLACK,,DOMESTIC SH,NEUTERED,,NO AGE,2019-08-03,OTHER MED,STRAY,OTC,,2019-08-07,TRANSFER,,UNHEALTHY,"3100 BLOCK LONE BLUFF WAY, SAN JOSE CA 95111",SAN JOSE,2019-08-08
A1141438,,CAT,BLACK,WHITE,DOMESTIC SH,FEMALE,2019-07-19,2 WEEKS,2019-08-03,OTHER MED,STRAY,OTC,,2019-08-03,EUTH,,UNHEALTHY,"2300 BLOCK RENFIELD WAY, SAN JOSE CA 95148",SAN JOSE,2019-08-03
A1141440,,CAT,TABBY-BRN,WHITE,DOMESTIC SH,SPAYED,,NO AGE,2019-08-03,NORMAL,STRAY,OTC,,2019-08-07,TRANSFER,,UNHEALTHY,"2300 BLOCK RENFIELD WAY, SAN JOSE CA 95148",SAN JOSE,2019-08-08
A1141441,GROOT,DOG,BRINDLE-BN,WHITE,PIT BULL,MALE,2019-01-06,6 YEARS,2019-08-03,NORMAL,STRAY,OTC,,2019-08-06,RTO,,MANAGE,"3000 BLOCK ALUM ROCK AVE, SAN JOSE CA 95127",SAN JOSE,2019-08-06
A1141443,MOMO,CAT,TABBY-BRN,,DOMESTIC MH,NEUTERED,2019-06-25,6 YEARS,2019-08-03,NORMAL,STRAY,OTC,,2019-08-17,ADOPTION,,HEALTHY,"2200 BLOCK TOMLIN WAY, SAN JOSE CA 95133",SAN JOSE,2019-09-28
A1141444,,CAT,TABBY-ORG,WHITE,DOMESTIC SH,MALE,2019-05-06,6 YEARS,2019-08-03,INJURED,STRAY,FIELD,,2019-08-10,RESCUE,,REHAB,BAYHAVEN/WAVERLY,SAN JOSE,2019-08-10
A1141445,,CAT,WHITE,,DOMESTIC SH,SPAYED,,NO AGE,2019-08-03,OTHER MED,STRAY,OTC,,2019-08-07,TRANSFER,,UNHEALTHY,"2800 BLOCK GLEN ASCOT WAY, SAN JOSE CA 95148",SAN JOSE,2019-08-08
A1141446,,OTHER,GRAY,,OPOSSUM,UNKNOWN,,NO AGE,2019-08-03,DEAD,DISPO REQ,FIELD,,2019-08-03,DISPOSAL,,DEAD,COLEMAN RD,SAN JOSE,2019-08-03
A1141447,MARMALADE,CAT,TABBY-ORG,,DOMESTIC SH,SPAYED,2019-05-20,6 YEARS,2019-08-03,NORMAL,STRAY,OTC,,2019-08-06,ADOPTION,,HEALTHY,"300 BLOCK W VIRGINIA ST, SAN JOSE CA 95125",SAN JOSE,2019-09-02
A1141448,PEPSI,CAT,TABBY-ORG,,DOMESTIC SH,NEUTERED,2019-05-20,6 YEARS,2019-08-03,NORMAL,STRAY,OTC,,2019-08-17,ADOPTION,,REHAB,"300 BLOCK W VIRGINIA ST, SAN JOSE CA 95125",SAN JOSE,2019-08-17
A1141449,MR. EAR FLUFF,CAT,TABBY-ORG,WHITE,DOMESTIC MH,NEUTERED,2019-05-20,6 YEARS,2019-08-03,NORMAL,STRAY,OTC,,2019-08-06,ADOPTION,,HEALTHY,"300 BLOCK W VIRGINIA ST, SAN JOSE CA 95125",SAN JOSE,2019-09-02
A1141450,REX,DOG,BROWN,WHITE,FRENCH BULLDOG,MALE,2015-08-05,10 YEARS,2019-08-03,OTHER MED,STRAY,OTC,,2019-08-05,RTO,,,"400 BLOCK E EMPIRE ST, SAN JOSE CA 95112",SAN JOSE,2019-08-05
A1141451,,OTHER,BROWN,,SQUIRREL,UNKNOWN,,NO AGE,2019-08-03,DEAD,DISPO REQ,FIELD,,2019-08-03,DISPOSAL,,DEAD,BRADDOCK CT/ HAMILTON,SAN JOSE,2019-08-03
A1141453,CHIHUIS,DOG,TAN,,PARSON RUSS TER,MALE,2008-08-03,11 YEARS,2019-08-03,OTHER MED,STRAY,OTC,,2019-08-03,RTO,,,"2900 BLOCK ABORN SQUARE RD, SAN JOSE CA 95121",SAN JOSE,2019-08-03
A1141453,CHIHUIS,DOG,TAN,,PARSON RUSS TER,MALE,2008-08-03,11 YEARS,2020-04-17,DEAD,DISPO REQ,OTC,,2020-04-17,DISPOSAL,,DEAD,,,2020-04-17
A1141454,,OTHER,GRAY,,OPOSSUM,UNKNOWN,,NO AGE,2019-08-03,DEAD,DISPO REQ,FIELD,,2019-08-03,DISPOSAL,,DEAD,MERIDIAN,SAN JOSE,2019-08-03
A1141455,,CAT,BLACK,WHITE,DOMESTIC SH,SPAYED,,NO AGE,2019-08-03,NORMAL,STRAY,OTC,,2019-08-06,TRANSFER,,UNHEALTHY,"1500 BLOCK S WHITE RD, SAN JOSE CA 95127",SAN JOSE,2019-08-07
A1141456,LAPIS,OTHER,BROWN,WHITE,RABBIT SH,SPAYED,,NO AGE,2019-08-03,NORMAL,STRAY,FIELD,,2019-08-17,ADOPTION,,HEALTHY,PLACER OAKS DR/IZORAH WAY,LOS GATOS,2019-08-18
A1141457,,CAT,BLACK,WHITE,DOMESTIC SH,SPAYED,,NO AGE,2019-08-03,NORMAL,STRAY,OTC,,2019-08-06,TRANSFER,,UNHEALTHY,"1500 BLOCK S WHITE RD, SAN JOSE CA 95127",SAN JOSE,2019-08-07
A1141458,JACK,CAT,BLACK,WHITE,DOMESTIC SH,NEUTERED,2019-05-20,6 YEARS,2019-08-03,NORMAL,STRAY,OTC,,2019-08-09,ADOPTION,,HEALTHY,"1500 BLOCK S WHITE RD, SAN JOSE CA 95127",SAN JOSE,2019-09-02
A1141459,CHICKEN NOODLE,CAT,TABBY-BRN,WHITE,DOMESTIC SH,SPAYED,2019-05-20,6 YEARS,2019-08-03,NORMAL,STRAY,OTC,,2019-08-06,ADOPTION,,HEALTHY,"1500 BLOCK S WHITE RD, SAN JOSE CA 95127",SAN JOSE,2019-09-02
A1141460,KYLE,DOG,WHITE,,MALTESE,NEUTERED,2016-08-06,9 YEARS,2019-08-03,OTHER MED,STRAY,OTC,,2019-08-10,ADOPTION,,HEALTHY,"2700 BLOCK MONTEREY RD, SAN JOSE CA 95111",SAN JOSE,2019-08-10
A1141463,,CAT,TABBY-ORG,,DOMESTIC SH,NEUTERED,,NO AGE,2019-08-03,NORMAL,STRAY,OTC,,2019-08-07,TRANSFER,,UNHEALTHY,"1900 BLOCK SOGOL CT, SAN JOSE CA 95122",SAN JOSE,2019-08-08
A1141464,FATIMA,CAT,TORTIE-B\O,,DOMESTIC SH,SPAYED,2019-04-06,6 YEARS,2019-08-03,NORMAL,STRAY,OTC,,2019-08-15,ADOPTION,,HEALTHY,"400 BLOCK RUMSEY CT, SAN JOSE CA 95111",SAN JOSE,2019-09-02
A1141465,NELSON,CAT,BLACK,WHITE,DOMESTIC SH,NEUTERED,2019-03-22,6 YEARS,2019-08-03,OTHER MED,STRAY,OTC,,2019-08-17,ADOPTION,,HEALTHY,"400 BLOCK RUMSEY CT, SAN JOSE CA 95111",SAN JOSE,2019-09-02
A1141466,,CAT,BLACK,,DOMESTIC MH,NEUTERED,,NO AGE,2019-08-03,NORMAL,STRAY,OTC,,2019-08-06,TRANSFER,,UNHEALTHY,"1000 BLOCK ROEWILL DR, SAN JOSE CA 95117",SAN JOSE,2019-08-07
A1141470,,CAT,TABBY-BRN,,SCOTTISH FOLD,FEMALE,2019-07-22,6 YEARS,2019-08-03,NURSING,STRAY,OTC,,2019-08-03,RESCUE,,UNHEALTHY,"1000 BLOCK SULTANA DR, SAN JOSE CA 95122",SAN JOSE,2019-08-03
A1141474,,CAT,TORBI-DIL,,DOMESTIC SH,UNKNOWN,,NO AGE,2019-08-03,DEAD,DISPO REQ,OTC,,2019-08-03,DISPOSAL,,DEAD,"1600 BLOCK MONTEREY RD, SAN JOSE CA 95112",SAN JOSE,2019-08-03
A1141475,,CAT,GRAY,,DOMESTIC SH,NEUTERED,,NO AGE,2019-08-03,OTHER MED,STRAY,OTC,,2019-08-04,RESCUE,,UNHEALTHY,"600 BLOCK SWALLOW DR, SAN JOSE CA 95111",SAN JOSE,2019-08-04
A1141476,,CAT,TABBY-ORG,,DOMESTIC SH,UNKNOWN,,NO AGE,2019-08-03,OTHER MED,STRAY,OTC,,2019-08-04,RESCUE,,UNHEALTHY,"600 BLOCK SWALLOW DR, SAN JOSE CA 95111",SAN JOSE,2019-08-04
A1141477,,CAT,TABBY-BRN,,DOMESTIC SH,UNKNOWN,,NO AGE,2019-08-03,OTHER MED,STRAY,OTC,,2019-08-04,RESCUE,,UNHEALTHY,"600 BLOCK SWALLOW DR, SAN JOSE CA 95111",SAN JOSE,2019-08-04
A1141478,,CAT,CALICO-DIL,,DOMESTIC SH,UNKNOWN,,NO AGE,2019-08-03,OTHER MED,STRAY,OTC,,2019-08-04,RESCUE,,UNHEALTHY,"600 BLOCK SWALLOW DR, SAN JOSE CA 95111",SAN JOSE,2019-08-04
A1141479,,CAT,BLACK,WHITE,DOMESTIC SH,MALE,,NO AGE,2019-08-03,OTHER MED,STRAY,FIELD,,2019-08-05,RESCUE,,UNHEALTHY,KAMMERER X SUNSET,SAN JOSE,2019-08-05
A1141480,,OTHER,BROWN,,RABBIT SH,UNKNOWN,,NO AGE,2019-08-03,OTHER MED,WILDLIFE,FIELD,,2019-08-04,TRANSFER,,OTHER MED,TRESSLER CT/ MCCLELLAN,CUPERTINO,2019-08-04
A1141481,TINKERBELL,DOG,WHITE,,POODLE MIN,SPAYED,2013-08-06,12 YEARS,2019-08-03,NORMAL,STRAY,OTC,,2019-08-10,ADOPTION,,HEALTHY,"2100 BLOCK MONTEREY RD, SAN JOSE CA 95112",SAN JOSE,2019-08-10
A1141484,,BIRD,GRAY,,SPARROW,UNKNOWN,,NO AGE,2019-08-03,NURSING,WILDLIFE,FIELD,,2019-08-04,TRANSFER,,NURSING,1600 BLOCK AIRPORT BLVD,SAN JOSE,2019-08-04
A1141488,,BIRD,BROWN,,HAWK,UNKNOWN,,NO AGE,2019-08-04,INJURED,WILDLIFE,FIELD,,2019-08-04,TRANSFER,,INJURED,CORBIN,SAN JOSE,2019-08-04
A1141489,,CAT,TABBY-ORG,,DOMESTIC SH,NEUTERED,,NO AGE,2019-08-04,NORMAL,STRAY,OTC,,2019-08-06,TRANSFER,,UNHEALTHY,"1300 BLOCK WOODELF DR, SAN JOSE CA 95121",SAN JOSE,2019-08-07
A1141491,,OTHER,BROWN,WHITE,GUINEA PIG,FEMALE,,NO AGE,2019-08-04,NORMAL,STRAY,OTC,,2019-08-08,RESCUE,,HEALTHY,"2000 BLOCK WAVERLY AVE, SAN JOSE CA 95122",SAN JOSE,2019-08-08
A1141492,,OTHER,BROWN,WHITE,GUINEA PIG,FEMALE,,NO AGE,2019-08-04,NORMAL,STRAY,OTC,,2019-08-08,RESCUE,,HEALTHY,"2000 BLOCK WAVERLY AVE, SAN JOSE CA 95122",SAN JOSE,2019-08-08
A1141493,,OTHER,TRICOLOR,,GUINEA PIG,FEMALE,,NO AGE,2019-08-04,NORMAL,STRAY,OTC,,2019-08-08,RESCUE,,HEALTHY,"2000 BLOCK WAVERLY AVE, SAN JOSE CA 95122",SAN JOSE,2019-08-08
A1141494,,DOG,BRINDLE-BN,WHITE,GERM SHEPHERD,FEMALE,,NO AGE,2019-08-04,DEAD,DISPO REQ,FIELD,,2019-08-04,DISPOSAL,,DEAD,MONTEREY RD / UMBARGER RD,SAN JOSE,2019-08-04
A1141495,,CAT,BLACK,,DOMESTIC SH,UNKNOWN,,NO AGE,2019-08-04,NURSING,STRAY,OTC,,2019-08-06,RESCUE,,UNHEALTHY,"1500 BLOCK FOLEY AVE, SAN JOSE CA 95122",SAN JOSE,2019-08-07
A1141496,,CAT,BLACK,,DOMESTIC SH,UNKNOWN,,NO AGE,2019-08-04,NURSING,STRAY,OTC,,2019-08-04,DIED,,UNHEALTHY,"1500 BLOCK FOLEY AVE, SAN JOSE CA 95122",SAN JOSE,2019-08-04
A1141499,,CAT,TABBY-BRN,,DOMESTIC SH,SPAYED,,NO AGE,2019-08-04,OTHER MED,STRAY,OTC,,2019-08-06,TRANSFER,,UNHEALTHY,100 BLOCK ROSE LN,SAN JOSE,2019-08-07
A1141501,COOPER,DOG,BLACK,BRINDLE-BN,LABRADOR RETR,NEUTERED,,NO AGE,2019-08-04,NORMAL,STRAY,OTC,,2019-08-04,RTO,,,,SAN JOSE,2019-08-04
A1141502,MAUI JIM,OTHER,PT-CHOC,WHITE,RABBIT SH,NEUTERED,,NO AGE,2019-08-04,OTHER MED,STRAY,OTC,,2019-08-22,TRANSFER,,HEALTHY,"700 BLOCK LEIGH AVE, SAN JOSE CA 95128",SAN JOSE,2019-08-22
A1141503,,OTHER,GRAY,,OPOSSUM,UNKNOWN,,NO AGE,2019-08-04,DEAD,DISPO REQ,FIELD,,2019-08-04,DISPOSAL,,DEAD,,SAN JOSE,2019-08-04
A1141504,,CAT,BLACK,WHITE,DOMESTIC SH,NEUTERED,,NO AGE,2019-08-04,NORMAL,STRAY,OTC,,2019-08-06,TRANSFER,,UNHEALTHY,"0 BLOCK GREENTREE WAY, MILPITAS CA 95035",MILPITAS,2019-08-07
A1141507,PIRATE,DOG,WHITE,,SIBERIAN HUSKY,NEUTERED,2018-02-07,7 YEARS,2019-12-17,NORMAL,STRAY,,,2019-12-18,RTO,,,FLEMING AVE / STORY RD,SAN JOSE,2019-12-18
A1141507,PIRATE,DOG,WHITE,,SIBERIAN HUSKY,NEUTERED,2018-02-07,7 YEARS,2019-09-25,NORMAL,STRAY,FIELD,,2019-10-11,ADOPTION,,MANAGE,SANTIAGO / HURAN,SAN JOSE,2019-10-11
A1141507,PIRATE,DOG,WHITE,,SIBERIAN HUSKY,NEUTERED,2018-02-07,7 YEARS,2019-12-18,NORMAL,OWNER SUR,OTC,LANDLORD,2019-12-22,ADOPTION,,MANAGE,,SAN JOSE,2019-12-22
A1141509,PIERRE,CAT,CREAM,BROWN,SIAMESE,MALE,2002-08-04,17 YEARS,2019-08-04,DEAD,DISPO REQ,FIELD,,2019-11-06,DISPOSAL,,DEAD,SANTA TERESA X BERNAL,SAN JOSE,2019-11-06
A1141510,,CAT,CALICO-DIL,,DOMESTIC SH,UNKNOWN,,NO AGE,2019-08-04,OTHER MED,STRAY,OTC,,2019-08-14,EUTH,,UNHEALTHY,"300 BLOCK S 20TH ST, SAN JOSE CA 95116",SAN JOSE,2019-08-14
A1141511,TINAH,CAT,GRAY,WHITE,DOMESTIC SH,SPAYED,2019-07-04,6 YEARS,2019-08-04,NORMAL,STRAY,OTC,,2019-08-20,RESCUE,,UNHEALTHY,"2700 BLOCK MONTEREY RD, SAN JOSE CA 95111",SAN JOSE,2019-08-21
A1141514,BEAST,DOG,BLACK,WHITE,AMER BULLDOG,NEUTERED,2018-08-16,1 YEAR 11 MONTHS,2019-08-04,NORMAL,STRAY,OTC,,2019-08-17,ADOPTION,,MANAGE,"15300 BLOCK PENITENCIA CREEK RD, SAN JOSE CA 95127",SAN JOSE,2019-08-17
A1141518,,OTHER,FAWN,,DEER,UNKNOWN,,NO AGE,2019-08-04,DEAD,DISPO REQ,OTC,,2019-08-04,DISPOSAL,,DEAD,"7000 BLOCK WOODED LAKE DR, SAN JOSE CA 95120",SAN JOSE,2019-08-04
A1141519,HARMON,CAT,TABBY-GRAY,,DOMESTIC MH,NEUTERED,2019-04-05,4 MONTHS,2019-08-04,NORMAL,STRAY,FIELD,,2019-08-08,ADOPTION,,HEALTHY,FOXDALE,SAN JOSE,2019-08-08
A1141521,CLETUS,DOG,BLACK,TAN,CHIHUAHUA SH,NEUTERED,2013-08-07,12 YEARS,2019-08-04,OTHER MED,STRAY,OTC,,2019-08-15,RESCUE,,MANAGE,2700 BLOCK  GUMDROP DR,SAN JOSE,2019-08-15
A1141522,,CAT,TABBY-ORG,,DOMESTIC SH,UNKNOWN,,NO AGE,2019-08-04,OTHER MED,STRAY,OTC,,2019-08-04,EUTH,,UNHEALTHY,"1400 BLOCK TERILYN AVE, SAN JOSE CA 95122",SAN JOSE,2019-08-04
A1141523,MACY,CAT,BLACK,,DOMESTIC MH,SPAYED,2018-09-04,7 YEARS,2019-08-04,NORMAL,STRAY,OTC,,2019-09-30,RESCUE,,HEALTHY,2900 BLOCK  BRADBURY DR,SAN JOSE,2019-09-30
A1141523,MACY,CAT,BLACK,,DOMESTIC MH,SPAYED,2018-09-04,7 YEARS,2019-12-06,NORMAL,TRANSFER,OTHER AGEN,,2019-12-16,RESCUE,,HEALTHY,,SAN JOSE,2019-12-16
A1141524,KIM,CAT,TABBY-BRN,,DOMESTIC SH,NEUTERED,2019-07-18,6 YEARS,2019-08-04,NORMAL,STRAY,OTC,,2019-09-07,RESCUE,,HEALTHY,2900 BLOCK  BRADBURY DR,SAN JOSE,2019-09-07
A1141525,JET,CAT,TABBY-BRN,,DOMESTIC SH,NEUTERED,2019-07-18,6 YEARS,2019-08-04,NORMAL,STRAY,OTC,,2019-09-07,RESCUE,,HEALTHY,2900 BLOCK  BRADBURY DR,SAN JOSE,2019-09-07
A1141526,ALEX,CAT,TABBY-BRN,,DOMESTIC SH,SPAYED,2019-07-18,6 YEARS,2019-08-04,NORMAL,STRAY,OTC,,2019-09-07,RESCUE,,HEALTHY,2900 BLOCK  BRADBURY DR,SAN JOSE,2019-09-07
A1141527,RILEY,CAT,TABBY-BRN,,DOMESTIC SH,NEUTERED,2019-07-18,6 YEARS,2019-08-04,NORMAL,STRAY,OTC,,2019-09-07,RESCUE,,HEALTHY,2900 BLOCK  BRADBURY DR,SAN JOSE,2019-09-07
A1141528,KOBE,DOG,BLACK,SHADE-SLV,SIBERIAN HUSKY,NEUTERED,2018-02-04,7 YEARS,2019-12-06,NORMAL,STRAY,OTC,,2019-12-06,RTO,,UNHEALTHY,300 BLOCK N MONTOMERY ST,SAN JOSE,2019-12-06
A1141528,KOBE,DOG,BLACK,SHADE-SLV,SIBERIAN HUSKY,NEUTERED,2018-02-04,7 YEARS,2019-12-31,NORMAL,OWNER SUR,OTC,,2020-01-10,ADOPTION,,HEALTHY,,SAN JOSE,2020-01-10
A1141528,KOBE,DOG,BLACK,SHADE-SLV,SIBERIAN HUSKY,NEUTERED,2018-02-04,7 YEARS,2020-01-23,NORMAL,RETURN,OTC,NO TIME,2020-02-22,ADOPTION,,MANAGE,,LOS GATOS,2020-02-22
A1141530,PEAK,DOG,TAN,,DACHSHUND,FEMALE,,NO AGE,2019-08-04,OTHER MED,STRAY,FOUND,,2019-09-11,FOUND EXP,,HEALTHY,"200 BLOCK W TAYLOR ST, SAN JOSE CA 95110",SAN JOSE,2019-09-11
A1141531,,DOG,WHITE,,CAIRN TERRIER,FEMALE,,NO AGE,2019-08-04,NORMAL,STRAY,FOUND,,2019-09-13,FOUND EXP,,HEALTHY,SIERRA RD/ PIEDMONT,SAN JOSE,2019-09-13
A1141532,DORITO,DOG,WHITE,BLACK,PARSON RUSS TER,NEUTERED,2017-02-07,8 YEARS,2019-08-04,NORMAL,STRAY,FIELD,,2019-08-10,ADOPTION,,HEALTHY,SANDERS AVE / KAMMERER AVE,SAN JOSE,2019-08-10
A1141534,,CAT,TABBY-BRN,,DOMESTIC SH,SPAYED,,NO AGE,2019-08-04,NORMAL,STRAY,OTC,,2019-08-07,TRANSFER,,UNHEALTHY,"3500 BLOCK COLUMBINE DR, SAN JOSE CA 95127",SAN JOSE,2019-09-02
A1141535,,CAT,TORTIE-B\O,,DOMESTIC SH,SPAYED,,NO AGE,2019-08-04,NORMAL,STRAY,OTC,,2019-08-06,TRANSFER,,UNHEALTHY,"3500 BLOCK COLUMBINE DR, SAN JOSE CA 95127",SAN JOSE,2019-08-06
A1141538,NEO,DOG,TAN,,CHIHUAHUA SH,MALE,2018-08-06,7 YEARS,2019-08-04,OTHER MED,STRAY,OTC,,2019-08-06,RTO,,REHAB,"10400 BLOCK E ESTATES DR, CUPERTINO CA 95014",CUPERTINO,2019-08-06
A1141539,,BIRD,GRAY,,FINCH,UNKNOWN,,NO AGE,2019-08-04,INJURED,WILDLIFE,OTC,,2019-08-04,EUTH,,INJURED,5900 BLOCK  CHESBRO AVE,SAN JOSE,2019-08-04
A1141540,,BIRD,BROWN,RED,CHICKEN,FEMALE,,NO AGE,2019-08-04,NORMAL,STRAY,OTC,,2019-08-05,RESCUE,,HEALTHY,N 33RD ST / MCKEE RD,SAN JOSE,2019-08-05
A1141541,,BIRD,YELLOW,,CHICKEN,UNKNOWN,,NO AGE,2019-08-04,NORMAL,STRAY,OTC,,2019-08-05,RESCUE,,HEALTHY,N 33RD ST / MCKEE RD,SAN JOSE,2019-08-05
A1141542,,BIRD,YELLOW,,CHICKEN,UNKNOWN,,NO AGE,2019-08-04,NORMAL,STRAY,OTC,,2019-08-05,RESCUE,,HEALTHY,N 33RD ST / MCKEE RD,SAN JOSE,2019-08-05
A1141543,,BIRD,YELLOW,,CHICKEN,UNKNOWN,,NO AGE,2019-08-04,NORMAL,STRAY,OTC,,2019-08-05,RESCUE,,HEALTHY,N 33RD ST / MCKEE RD,SAN JOSE,2019-08-05
A1141544,,BIRD,YELLOW,,CHICKEN,UNKNOWN,,NO AGE,2019-08-04,NORMAL,STRAY,OTC,,2019-08-05,RESCUE,,HEALTHY,N 33RD ST / MCKEE RD,SAN JOSE,2019-08-05
A1141545,,BIRD,YELLOW,,CHICKEN,UNKNOWN,,NO AGE,2019-08-04,NORMAL,STRAY,OTC,,2019-08-05,RESCUE,,HEALTHY,N 33RD ST / MCKEE RD,SAN JOSE,2019-08-05
A1141546,,BIRD,YELLOW,,CHICKEN,UNKNOWN,,NO AGE,2019-08-04,NORMAL,STRAY,OTC,,2019-08-05,RESCUE,,HEALTHY,N 33RD ST / MCKEE RD,SAN JOSE,2019-08-05
A1141547,,BIRD,YELLOW,,CHICKEN,UNKNOWN,,NO AGE,2019-08-04,NORMAL,STRAY,OTC,,2019-08-05,RESCUE,,HEALTHY,N 33RD ST / MCKEE RD,SAN JOSE,2019-08-05
A1141548,,BIRD,YELLOW,,CHICKEN,UNKNOWN,,NO AGE,2019-08-04,NORMAL,STRAY,OTC,,2019-08-05,RESCUE,,HEALTHY,N 33RD ST / MCKEE RD,SAN JOSE,2019-08-05
A1141549,,BIRD,YELLOW,,CHICKEN,UNKNOWN,,NO AGE,2019-08-04,NORMAL,STRAY,OTC,,2019-08-05,RESCUE,,HEALTHY,N 33RD ST / MCKEE RD,SAN JOSE,2019-08-05
A1141550,,BIRD,YELLOW,,CHICKEN,UNKNOWN,,NO AGE,2019-08-04,NORMAL,STRAY,OTC,,2019-08-05,RESCUE,,HEALTHY,N 33RD ST / MCKEE RD,SAN JOSE,2019-08-05
A1141551,,CAT,TABBY-BRN,,DOMESTIC SH,SPAYED,,NO AGE,2019-08-04,NORMAL,STRAY,OTC,,2019-08-06,TRANSFER,,UNHEALTHY,4700 BLOCK ALLEGRO LN,SAN JOSE,2019-08-06
A1141552,,CAT,TABBY-BRN,,DOMESTIC SH,SPAYED,,NO AGE,2019-08-04,NORMAL,STRAY,OTC,,2019-08-06,TRANSFER,,UNHEALTHY,4700 BLOCK ALLEGRO LN,SAN JOSE,2019-08-06
A1141553,,CAT,TABBY-BRN,WHITE,DOMESTIC MH,NEUTERED,,NO AGE,2019-08-04,NORMAL,STRAY,OTC,,2019-08-07,RESCUE,,UNHEALTHY,"300 BLOCK W TRIMBLE RD, SAN JOSE CA 95131",SAN JOSE,2019-08-07
A1141554,,OTHER,GRAY,,OPOSSUM,UNKNOWN,,NO AGE,2019-08-04,DEAD,DISPO REQ,FIELD,,2019-08-04,DISPOSAL,,DEAD,19900 BLOCK PEAR TREE,CUPERTINO,2019-08-04
A1141555,,CAT,TORTIE-DIL,,DOMESTIC SH,UNKNOWN,,NO AGE,2019-08-04,SICK,STRAY,OTC,,2019-08-06,RESCUE,,UNHEALTHY,"600 BLOCK SENECA CT, SAN JOSE CA 95123",SAN JOSE,2019-08-07
A1141557,,CAT,BLACK,WHITE,DOMESTIC SH,SPAYED,,NO AGE,2019-08-04,NORMAL,STRAY,OTC,,2019-08-06,TRANSFER,,UNHEALTHY,"1000 BLOCK SUMMERFIELD DR, SAN JOSE CA 95121",SAN JOSE,2019-08-06
A1141558,,CAT,TABBY-GRAY,,DOMESTIC SH,UNKNOWN,,NO AGE,2019-08-04,SICK,STRAY,OTC,,2019-08-04,RESCUE,,UNHEALTHY,"600 BLOCK SWALLOW DR, SAN JOSE CA 95111",SAN JOSE,2019-08-04
A1141559,,CAT,GRAY,,DOMESTIC SH,SPAYED,,NO AGE,2019-08-04,NORMAL,STRAY,OTC,,2019-08-06,TRANSFER,,UNHEALTHY,"1600 BLOCK CARMEL DR, SAN JOSE CA 95125",SAN JOSE,2019-08-07
A1141560,,CAT,BLACK,WHITE,DOMESTIC SH,NEUTERED,,NO AGE,2019-08-04,NORMAL,STRAY,OTC,,2019-08-07,TRANSFER,,UNHEALTHY,"1600 BLOCK CARMEL DR, SAN JOSE CA 95125",SAN JOSE,2019-08-07
