AnimalID,AnimalName,AnimalType,PrimaryColor,SecondaryColor,PrimaryBreed,Sex,DOB,Age,IntakeDate,IntakeCondition,IntakeType,IntakeSubtype,IntakeReason,OutcomeDate,OutcomeType,OutcomeSubtype,OutcomeCondition,Crossing,Jurisdiction,LastUpdate
A1348339,RUKA,CAT,BLACK,,DOMESTIC SH,NEUTERED,2024-06-13,1 YEAR 6 MONTHS,2024-07-16,HEALTHY,STRAY,MEDVET,,2024-07-19,FOSTER,,HEALTHY,300 BLOCK GROSSMONT DR,SAN JOSE,2024-07-19
A1348339,RUKA,CAT,BLACK,,DOMESTIC SH,NEUTERED,2024-06-13,1 YEAR 6 MONTHS,2024-08-30,HEALTHY,FOSTER,,,2024-09-03,ADOPTION,,,,SAN JOSE,2024-09-03
A1348340,JARVIS,CAT,TABBY-BRN,,DOMESTIC SH,NEUTERED,2024-06-17,1 YEAR 6 MONTHS,2024-07-16,NURSING,STRAY,,,2024-07-21,FOSTER,,NURSING,LEAFTREE CIR X GEYSER DR,SAN JOSE,2024-09-19
A1348340,JARVIS,CAT,TABBY-BRN,,DOMESTIC SH,NEUTERED,2024-06-17,1 YEAR 6 MONTHS,2024-09-18,HEALTHY,FOSTER,,,2024-09-19,ADOPTION,,HEALTHY,MONTEREY RD,SAN JOSE,2024-09-19
A1348341,,BIRD,WHITE,,PIGEON,UNKNOWN,,NO AGE,2024-07-16,HEALTHY,STRAY,OTC,,2024-07-19,EUTH,,MED SEV,LEIGH AVE/HAMILTON,SAN JOSE,2024-07-19
A1348342,TUCKER,CAT,BROWN,,BENGAL,FEMALE,2017-07-16,7 YEARS,2024-07-16,DEAD,DISPO REQ,OTC,,2024-07-16,DISPOSAL,,DEAD,FOUR OAKS CT,SAN JOSE,2024-07-16
A1348343,TRINI,DOG,BLACK,BROWN,SCHNAUZER STAND,SPAYED,2022-07-29,3 YEARS,2024-07-16,HEALTHY,STRAY,OTC,,2024-09-12,ADOPTION,,HEALTHY,SENTER RD X SOUTHSIDE DR,SAN JOSE,2024-09-12
A1348345,ASHTON,DOG,TAN,,BORDER TERRIER,MALE,2022-08-03,3 YEARS,2024-07-16,MED R,STRAY,OTC,,2024-09-27,RESCUE,,MED R,SENTER RD X SOUTHSIDE DR,SAN JOSE,2024-09-27
A1348346,DUNKIN,DOG,BRINDLE-BN,,BORDER TERRIER,NEUTERED,2022-02-21,3 YEARS,2024-07-16,MED R,STRAY,OTC,,2024-08-20,ADOPTION,,HEALTHY,SENTER RD X SOUTHSIDE DR,SAN JOSE,2024-08-20
A1348350,,OTHER,BLACK,WHITE,SKUNK,UNKNOWN,,NO AGE,2024-07-16,MED M,WILDLIFE,FIELD,,2024-07-16,TRANSFER,,MED M,CORTA DE BELLEZA / REDMOND,SAN JOSE,2024-07-16
A1348351,,OTHER,GRAY,BLACK,RACCOON,UNKNOWN,,NO AGE,2024-07-16,DEAD,DISPO REQ,FIELD,,2024-07-16,DISPOSAL,,DEAD,500 BLOCK S 16TH ST,SAN JOSE,2024-07-16
A1348364,ZIGGY STARDUST,CAT,TABBY-BRN,,DOMESTIC MH,SPAYED,2024-06-26,1 YEAR 6 MONTHS,2024-09-18,HEALTHY,FOSTER,,,2024-09-18,ADOPTION,,HEALTHY,MONTEREY RD,SAN JOSE,2024-09-18
A1348364,ZIGGY STARDUST,CAT,TABBY-BRN,,DOMESTIC MH,SPAYED,2024-06-26,1 YEAR 6 MONTHS,2024-07-16,NURSING,STRAY,OTC,,2024-07-18,FOSTER,,NURSING,SERENADE WAY X LULLABY LN,SAN JOSE,2025-02-24
A1348366,,CAT,TORBI-BRN,,DOMESTIC SH,UNKNOWN,,NO AGE,2024-07-16,MED SEV,STRAY,FIELD,,2024-07-16,EUTH,,MED SEV,EASTSIDE X WHITE,SAN JOSE,2024-07-22
A1348367,,BIRD,GREEN,,MACAW,UNKNOWN,,NO AGE,2024-07-16,HEALTHY,STRAY,OTC,,2024-07-16,FOSTER,,HEALTHY,,SAN JOSE,2024-07-16
A1348367,,BIRD,GREEN,,MACAW,UNKNOWN,,NO AGE,2024-07-19,HEALTHY,FOSTER,,,2025-02-13,RESCUE,,HEALTHY,,SAN JOSE,2025-02-13
A1348369,,CAT,TORTIE-DIL,,DOMESTIC SH,FEMALE,,NO AGE,2024-07-16,MED SEV,STRAY,OTC,,2024-07-16,EUTH,,MED SEV,SINGLETON RD/LOCKE DR,SAN JOSE,2024-09-17
A1348370,,CAT,BLACK,,DOMESTIC SH,UNKNOWN,,NO AGE,2024-07-16,DEAD,DISPO REQ,OTC,,2024-07-16,DISPOSAL,,DEAD,ELMBROOK WAY X HOUNDSBROOK WAY,SAN JOSE,2024-07-16
A1348373,MABY,DOG,BLACK,BROWN,GERM SHEPHERD,SPAYED,2024-04-29,1 YEAR 8 MONTHS,2024-07-16,HEALTHY,STRAY,OTC,,2024-07-30,ADOPTION,,HEALTHY,MAYBERRY LANE,SAN JOSE,2024-07-30
A1348374,,OTHER,WHITE,BLACK,RABBIT SH,UNKNOWN,,NO AGE,2024-07-16,NURSING,STRAY,OTC,,2024-07-16,RESCUE,,NURSING,N 2ND X HENSLEY ST,SAN JOSE,2024-07-16
A1348375,,OTHER,WHITE,,RABBIT SH,UNKNOWN,,NO AGE,2024-07-16,NURSING,STRAY,OTC,,2024-07-16,RESCUE,,NURSING,N 2ND X HENSLEY ST,SAN JOSE,2024-07-16
A1348376,,OTHER,WHITE,,RABBIT SH,UNKNOWN,,NO AGE,2024-07-16,DEAD,DISPO REQ,OTC,,2024-07-16,DISPOSAL,,DEAD,N 2ND X HENSLEY ST,SAN JOSE,2024-07-16
A1348377,,OTHER,WHITE,BLACK,RABBIT SH,UNKNOWN,,NO AGE,2024-07-16,DEAD,DISPO REQ,OTC,,2024-07-16,DISPOSAL,,DEAD,N 2ND X HENSLEY ST,SAN JOSE,2024-07-16
A1348379,,OTHER,BROWN,,OPOSSUM,UNKNOWN,,NO AGE,2024-07-16,MED M,WILDLIFE,FIELD,,2024-07-16,TRANSFER,,MED M,REDMOND / MCABEE,SAN JOSE,2024-07-16
A1348380,,CAT,GRAY,WHITE,DOMESTIC SH,UNKNOWN,,NO AGE,2024-07-16,DEAD,DISPO REQ,FIELD,,2024-07-16,DISPOSAL,,DEAD,N HILLVIEW DR / RUSSELL LN,MILPITAS,2024-07-16
A1348382,,CAT,TABBY-BRN,WHITE,DOMESTIC SH,UNKNOWN,,NO AGE,2024-07-16,DEAD,DISPO REQ,FIELD,,2024-07-16,DISPOSAL,,DEAD,DEMPSEY RD / CHEWPON AVE,MILPITAS,2024-07-16
A1348383,TNR,CAT,TABBY-BRN,,DOMESTIC SH,SPAYED,,NO AGE,2024-07-16,MED R,STRAY,OTC,,2024-07-19,RTF,,MED R,BEVIN BROOK DR,SAN JOSE,2024-07-20
A1348384,,OTHER,ORANGE,,RABBIT SH,UNKNOWN,,NO AGE,2024-07-16,MED R,STRAY,OTC,,2024-07-16,RESCUE,,MED R,MCLAUGHLIN AVE,SAN JOSE,2024-07-16
A1348385,FIG,CAT,BLACK,,DOMESTIC SH,NEUTERED,2024-04-29,1 YEAR 8 MONTHS,2024-07-16,MED R,STRAY,OTC,,2024-08-20,ADOPTION,,HEALTHY,BEVIN BROOK DR,SAN JOSE,2024-08-20
A1348386,APRICOT,CAT,TORTIE-DIL,,DOMESTIC SH,SPAYED,2024-04-29,1 YEAR 8 MONTHS,2024-07-16,MED R,STRAY,OTC,,2024-08-20,ADOPTION,,HEALTHY,BEVIN BROOK DR,SAN JOSE,2024-08-20
A1348394,,CAT,TABBY-BRN,,DOMESTIC SH,UNKNOWN,,NO AGE,2024-07-16,DEAD,DISPO REQ,OTC,,2024-07-16,DISPOSAL,,DEAD,BOOKSIN AVE,SAN JOSE,2024-07-16
A1348401,,OTHER,GRAY,,OPOSSUM,UNKNOWN,,NO AGE,2024-07-16,MED SEV,WILDLIFE,OTC,,2024-07-16,EUTH,,MED SEV,200 BLOCK PALACIO ROYALE CIR,SAN JOSE,2024-07-16
A1348406,,CAT,TABBY-GRAY,WHITE,DOMESTIC MH,SPAYED,,NO AGE,2024-07-16,PREGNANT,STRAY,OTC,,2024-07-19,RTF,,FERAL,"2100 BLOCK GOLD ST, SAN JOSE CA 95002",SAN JOSE,2024-07-19
A1348406,,CAT,TABBY-GRAY,WHITE,DOMESTIC MH,SPAYED,,NO AGE,2024-07-19,MED R,STRAY,OTC,,2024-07-20,DIED,,MED SEV,GOLD ST/SUNRISE DR,SAN JOSE,2024-07-22
A1348413,,OTHER,GREEN,,TURTLE,UNKNOWN,,NO AGE,2024-07-16,MED R,STRAY,OTC,,2024-07-20,RESCUE,,MED R,N CAPITOL AVE,SAN JOSE,2024-07-20
A1348424,,BIRD,BLACK,,CROW,UNKNOWN,,NO AGE,2024-07-16,DEAD,DISPO REQ,FIELD,,2024-11-18,DISPOSAL,,DEAD,NANCY CT X PARADISE DR,CUPERTINO,2024-11-18
A1348427,TRAP 1,CAT,BLACK,WHITE,DOMESTIC SH,SPAYED,,NO AGE,2024-07-17,FERAL,S/N CLINIC,,,2024-07-17,RTF,,FERAL,,SAN JOSE,2024-07-17
A1348428,TRAP 2,CAT,TABBY-BRN,,DOMESTIC SH,NEUTERED,,NO AGE,2024-07-17,FERAL,S/N CLINIC,,,2024-07-17,RTF,,FERAL,,SAN JOSE,2024-07-17
A1348429,TRAP 3,CAT,BLACK,,DOMESTIC SH,NEUTERED,,NO AGE,2024-07-17,FERAL,S/N CLINIC,,,2024-07-17,RTF,,FERAL,,MILPITAS,2024-07-17
A1348430,TRAP 4,CAT,CALICO-DIL,,DOMESTIC SH,SPAYED,,NO AGE,2024-07-17,FERAL,S/N CLINIC,,,2024-07-17,RTF,,FERAL,,SAN JOSE,2024-07-17
A1348431,TRAP 5,CAT,PT-LYNX,,DOMESTIC SH,NEUTERED,,NO AGE,2024-07-17,FERAL,S/N CLINIC,,,2024-07-17,RTF,,FERAL,,SAN JOSE,2024-07-17
A1348432,TRAP 6,CAT,BLACK,,DOMESTIC SH,NEUTERED,,NO AGE,2024-07-17,FERAL,S/N CLINIC,,,2024-07-17,RTF,,FERAL,,SAN JOSE,2024-07-17
A1348433,TRAP 7,CAT,ORANGE,WHITE,DOMESTIC SH,SPAYED,,NO AGE,2024-07-17,FERAL,S/N CLINIC,,,2024-07-17,RTF,,FERAL,,,2024-10-04
A1348434,TRAP 8,CAT,BLACK,,DOMESTIC SH,SPAYED,,NO AGE,2024-07-17,FERAL,S/N CLINIC,,,2024-07-17,RTF,,FERAL,,SAN JOSE,2024-07-17
A1348435,TRAP 9,CAT,CALICO-DIL,WHITE,DOMESTIC SH,SPAYED,,NO AGE,2024-07-17,FERAL,S/N CLINIC,,,2024-07-17,RTF,,FERAL,,SAN JOSE,2024-07-17
A1348436,TRAP 10,CAT,BLACK,WHITE,DOMESTIC SH,SPAYED,,NO AGE,2024-07-17,FERAL,S/N CLINIC,,,2024-07-17,RTF,,FERAL,,SAN JOSE,2024-07-17
A1348437,,OTHER,BLACK,WHITE,SKUNK,UNKNOWN,,NO AGE,2024-07-17,MED SEV,WILDLIFE,FIELD,,2024-07-17,TRANSFER,,MED SEV,1100 BLOCK OLLINDER CT,SAN JOSE,2024-07-17
A1348438,TRAP 12,CAT,CALICO-TRI,,DOMESTIC SH,SPAYED,,NO AGE,2024-07-17,FERAL,S/N CLINIC,,,2024-07-17,RTF,,FERAL,,,2024-07-17
A1348441,,CAT,BLACK,,DOMESTIC SH,UNKNOWN,,NO AGE,2024-07-17,DEAD,DISPO REQ,FIELD,,2024-07-17,DISPOSAL,,DEAD,PIEDMONT X MESA VERDE,MILPITAS,2024-07-17
A1348442,,BIRD,WHITE,GRAY,SEA BIRD,UNKNOWN,,NO AGE,2024-07-17,DEAD,DISPO REQ,FIELD,,2024-07-17,DISPOSAL,,DEAD,MCCOY AVE AND CARRICK AVE,SAN JOSE,2025-09-09
A1348446,WILLA,DOG,WHITE,,CHIHUAHUA SH,SPAYED,2014-08-06,11 YEARS,2024-07-17,MED R,STRAY,OTC,,2024-08-25,FOSTER,,MED R,NANCY LN/ROSE AVE,SAN JOSE,2024-10-17
A1348446,WILLA,DOG,WHITE,,CHIHUAHUA SH,SPAYED,2014-08-06,11 YEARS,2024-09-10,MED R,FOSTER,,,2024-09-10,ADOPTION,,MED R,,SAN JOSE,2024-09-10
A1348446,WILLA,DOG,WHITE,,CHIHUAHUA SH,SPAYED,2014-08-06,11 YEARS,2024-10-17,MED R,OWNER SUR,,,2024-10-17,RTO,,HEALTHY,,SAN JOSE,2024-10-17
A1348448,BETO,DOG,WHITE,,CHIHUAHUA SH,NEUTERED,2020-07-28,5 YEARS,2024-10-22,HEALTHY,FOSTER,,,2025-03-26,FOSTER,,HEALTHY,,SAN JOSE,2025-03-26
A1348448,BETO,DOG,WHITE,,CHIHUAHUA SH,NEUTERED,2020-07-28,5 YEARS,2024-07-17,MED R,STRAY,OTC,,2024-10-22,FOSTER,,HEALTHY,NANCY LN/ROSE AVE,SAN JOSE,2024-10-22
A1348448,BETO,DOG,WHITE,,CHIHUAHUA SH,NEUTERED,2020-07-28,5 YEARS,2025-03-26,HEALTHY,FOSTER,,,2025-04-04,ADOPTION,,,,SAN JOSE,2025-04-04
A1348452,,OTHER,GRAY,WHITE,OPOSSUM,UNKNOWN,,NO AGE,2024-07-17,DEAD,DISPO REQ,FIELD,,2024-07-17,DISPOSAL,,DEAD,N BLANEY X MERRITT,CUPERTINO,2024-07-17
A1348458,,CAT,PT-CHOC,,DOMESTIC SH,MALE,,NO AGE,2024-07-17,MED SEV,STRAY,OTC,,2024-07-17,EUTH,,MED SEV,OJO DE AGUA CT X EL RANCHO VERDE DR,SAN JOSE,2024-07-18
A1348459,,CAT,TABBY-BRN,,DOMESTIC SH,FEMALE,2024-06-02,6 WEEKS,2024-07-17,MED EMERG,STRAY,MEDVET,,2024-07-18,EUTH,,MED SEV,3600 BLOCK GURDWARA,SAN JOSE,2024-07-18
A1348460,SIMON,CAT,TABBY-BRN,,DOMESTIC LH,NEUTERED,2024-05-17,1 YEAR 7 MONTHS,2024-07-17,MED EMERG,STRAY,MEDVET,,2024-08-28,ADOPTION,,HEALTHY,100 BLOCK MONTE VERANO CT,SAN JOSE,2024-08-28
A1348462,CLANCY,CAT,PT-LILAC,,DOMESTIC SH,NEUTERED,2024-05-02,1 YEAR 7 MONTHS,2024-07-17,HEALTHY,STRAY,OTC,,2024-08-04,ADOPTION,,HEALTHY,QUIMBY RD X CAPITOL EXPY,SAN JOSE,2024-08-04
A1348463,JULIAN,CAT,TABBY-BRN,,DOMESTIC SH,NEUTERED,2024-04-29,1 YEAR 8 MONTHS,2024-07-17,HEALTHY,STRAY,OTC,,2024-08-25,ADOPTION,,HEALTHY,QUIMBY RD X CAPITOL EXPY,SAN JOSE,2024-08-25
A1348464,BRUNO,CAT,TABBY-GRAY,,DOMESTIC SH,NEUTERED,2024-05-02,1 YEAR 7 MONTHS,2024-07-17,HEALTHY,STRAY,OTC,,2024-08-04,ADOPTION,,HEALTHY,QUIMBY RD X CAPITOL EXPY,SAN JOSE,2024-09-07
A1348467,MAX,DOG,GOLD,,COCKER SPAN,MALE,,NO AGE,2024-07-17,HEALTHY,STRAY,FOUND,,2024-07-17,FOUND ANIM,,HEALTHY,10TH ST/JACKSON,SAN JOSE,2025-03-08
A1348468,,OTHER,SHADE-SMK,,RABBIT LH,FEMALE,,NO AGE,2024-07-17,MED R,STRAY,OTC,,2024-07-18,RESCUE,,,SUMMERDALE DR X SUMMERHEIGHTS DR,SAN JOSE,2024-07-21
A1348469,,OTHER,BLACK,,RABBIT LH,UNKNOWN,,NO AGE,2024-07-17,MED R,STRAY,OTC,,2024-07-18,RESCUE,,MED R,SUMMERDALE DR X SUMMERHEIGHTS DR,SAN JOSE,2024-07-19
A1348471,CHAMPAGNE,OTHER,WHITE,,RABBIT SH,FEMALE,,NO AGE,2024-07-17,MED R,STRAY,OTC,,2024-07-23,RESCUE,,MED R,SUMMERDALE DR X SUMMERHEIGHTS DR,SAN JOSE,2024-07-23
A1348472,CHARDONNAY,OTHER,WHITE,,RABBIT SH,SPAYED,,NO AGE,2024-07-17,MED R,STRAY,OTC,,2025-03-29,RESCUE,,MED R,SUMMERDALE DR X SUMMERHEIGHTS DR,SAN JOSE,2025-03-29
A1348474,,CAT,BLACK,WHITE,DOMESTIC MH,MALE,2024-07-01,1 YEAR 5 MONTHS,2024-07-17,MED R,STRAY,OTC,,2024-07-22,RESCUE,,HEALTHY,VIA CINCO DE MAYO X N CAPITOL AVE,SAN JOSE,2024-07-22
A1348475,,CAT,PT-CHOC,,DOMESTIC SH,UNKNOWN,,NO AGE,2024-07-17,MED SEV,STRAY,OTC,,2024-07-17,EUTH,,MED SEV,COMSTOCK LN/HUDSON DR,SAN JOSE,2024-08-05
A1348476,,CAT,PT-CHOC,,DOMESTIC SH,SPAYED,2024-05-07,1 YEAR 7 MONTHS,2024-07-17,MED R,STRAY,OTC,,2024-08-07,FOSTER,,FERAL,COMSTOCK LN/HUDSON DR,SAN JOSE,2024-08-08
A1348476,,CAT,PT-CHOC,,DOMESTIC SH,SPAYED,2024-05-07,1 YEAR 7 MONTHS,2024-08-21,FERAL,FOSTER,,,2024-08-21,RESCUE,,FERAL,COMSTOCK LN/HUDSON DR,SAN JOSE,2024-08-21
A1348479,,CAT,TABBY-BRN,,DOMESTIC SH,UNKNOWN,,NO AGE,2024-07-17,DEAD,DISPO REQ,OTC,,2024-07-17,DISPOSAL,,DEAD,S 87 OFF RAMP X ALMADEN EXPY,SAN JOSE,2024-10-21
A1348483,RYDER,DOG,BROWN,,GERM SHEPHERD,SPAYED,2024-05-31,1 YEAR 7 MONTHS,2024-07-17,HEALTHY,STRAY,OTC,,2024-07-17,FOSTER,,HEALTHY,BLOSSOM HILL/SANCHEZ DR,SAN JOSE,2024-07-17
A1348483,RYDER,DOG,BROWN,,GERM SHEPHERD,SPAYED,2024-05-31,1 YEAR 7 MONTHS,2024-07-25,HEALTHY,FOSTER,,,2024-08-06,ADOPTION,,HEALTHY,,SAN JOSE,2024-08-06
A1348484,CIDER,DOG,BROWN,,GERM SHEPHERD,MALE,2024-05-31,1 YEAR 7 MONTHS,2024-07-25,HEALTHY,FOSTER,,,2024-08-11,TRANSFER,,HEALTHY,,SAN JOSE,2024-08-11
A1348484,CIDER,DOG,BROWN,,GERM SHEPHERD,MALE,2024-05-31,1 YEAR 7 MONTHS,2024-07-17,HEALTHY,STRAY,OTC,,2024-07-17,FOSTER,,HEALTHY,BLOSSOM HILL/SANCHEZ DR,SAN JOSE,2024-07-25
A1348485,MATER,DOG,BROWN,,GERM SHEPHERD,MALE,2024-05-31,1 YEAR 7 MONTHS,2024-07-17,HEALTHY,STRAY,OTC,,2024-07-17,FOSTER,,HEALTHY,BLOSSOM HILL/SANCHEZ DR,SAN JOSE,2024-07-17
A1348485,MATER,DOG,BROWN,,GERM SHEPHERD,MALE,2024-05-31,1 YEAR 7 MONTHS,2024-07-25,HEALTHY,FOSTER,,,2024-08-08,TRANSFER,,HEALTHY,,SAN JOSE,2024-08-08
A1348486,ROGUE,DOG,BROWN,,GERM SHEPHERD,SPAYED,2024-06-07,1 YEAR 6 MONTHS,2024-07-25,HEALTHY,FOSTER,,,2024-08-03,FOSTER,,,,SAN JOSE,2024-08-06
A1348486,ROGUE,DOG,BROWN,,GERM SHEPHERD,SPAYED,2024-06-07,1 YEAR 6 MONTHS,2024-07-17,HEALTHY,STRAY,OTC,,2024-07-17,FOSTER,,HEALTHY,BLOSSOM HILL/SANCHEZ DR,SAN JOSE,2024-08-21
A1348486,ROGUE,DOG,BROWN,,GERM SHEPHERD,SPAYED,2024-06-07,1 YEAR 6 MONTHS,2024-08-22,HEALTHY,FOSTER,,,2024-08-22,ADOPTION,,HEALTHY,,SAN JOSE,2024-08-22
A1348487,HARPER,DOG,BROWN,,GERM SHEPHERD,FEMALE,2024-05-31,1 YEAR 7 MONTHS,2024-07-17,HEALTHY,STRAY,OTC,,2024-07-17,FOSTER,,HEALTHY,BLOSSOM HILL/SANCHEZ DR,SAN JOSE,2024-07-17
A1348487,HARPER,DOG,BROWN,,GERM SHEPHERD,FEMALE,2024-05-31,1 YEAR 7 MONTHS,2024-07-25,HEALTHY,FOSTER,,,2024-08-08,TRANSFER,,HEALTHY,,SAN JOSE,2024-08-08
A1348488,TATER,DOG,BROWN,,GERM SHEPHERD,MALE,2024-05-31,1 YEAR 7 MONTHS,2024-07-25,HEALTHY,FOSTER,,,2024-08-08,TRANSFER,,HEALTHY,,SAN JOSE,2024-08-08
A1348488,TATER,DOG,BROWN,,GERM SHEPHERD,MALE,2024-05-31,1 YEAR 7 MONTHS,2024-07-17,HEALTHY,STRAY,OTC,,2024-07-17,FOSTER,,HEALTHY,BLOSSOM HILL/SANCHEZ DR,SAN JOSE,2024-07-17
A1348491,PUMPKIN,CAT,TABBY-BRN,,DOMESTIC SH,SPAYED,2024-07-03,1 YEAR 5 MONTHS,2024-09-18,HEALTHY,FOSTER,,,2024-09-19,ADOPTION,,HEALTHY,MONTEREY RD,SAN JOSE,2024-09-19
A1348491,PUMPKIN,CAT,TABBY-BRN,,DOMESTIC SH,SPAYED,2024-07-03,1 YEAR 5 MONTHS,2024-07-17,NURSING,STRAY,OTC,,2024-07-21,FOSTER,,NURSING,BRAHMS AVE/CHOPIN AVE,SAN JOSE,2025-02-24
A1348492,ANUBIS,CAT,GRAY,WHITE,DOMESTIC SH,NEUTERED,2024-04-25,1 YEAR 8 MONTHS,2024-07-17,MED R,STRAY,OTC,,2024-08-19,ADOPTION,,MED R,MONTEREY/UMBARGER,SAN JOSE,2024-08-19
A1348493,BOOM BOOM,CAT,TABBY-BRN,,DOMESTIC SH,NEUTERED,2024-06-09,1 YEAR 6 MONTHS,2024-07-17,HEALTHY,STRAY,OTC,,2024-07-17,FOSTER,,HEALTHY,ROSEMARY LN,SAN JOSE,2024-08-19
A1348493,BOOM BOOM,CAT,TABBY-BRN,,DOMESTIC SH,NEUTERED,2024-06-09,1 YEAR 6 MONTHS,2024-09-06,HEALTHY,FOSTER,,IP ADOPT,2024-09-06,ADOPTION,,HEALTHY,,SAN JOSE,2024-09-06
A1348495,TWINKIE,CAT,TABBY-BRN,,DOMESTIC SH,NEUTERED,2024-06-09,1 YEAR 6 MONTHS,2024-09-06,HEALTHY,FOSTER,,IP ADOPT,2024-09-06,ADOPTION,,HEALTHY,,SAN JOSE,2024-09-06
A1348495,TWINKIE,CAT,TABBY-BRN,,DOMESTIC SH,NEUTERED,2024-06-09,1 YEAR 6 MONTHS,2024-07-17,HEALTHY,STRAY,OTC,,2024-07-17,FOSTER,,HEALTHY,ROSEMARY LN,SAN JOSE,2024-08-19
A1348496,TNT,CAT,TABBY-BRN,,DOMESTIC SH,NEUTERED,2024-06-09,1 YEAR 6 MONTHS,2024-07-17,HEALTHY,STRAY,OTC,,2024-07-17,FOSTER,,HEALTHY,ROSEMARY LN,SAN JOSE,2024-09-06
A1348496,TNT,CAT,TABBY-BRN,,DOMESTIC SH,NEUTERED,2024-06-09,1 YEAR 6 MONTHS,2024-09-06,HEALTHY,FOSTER,,IP ADOPT,2024-09-06,ADOPTION,,HEALTHY,,SAN JOSE,2024-09-06
A1348497,LUCKY,CAT,TABBY-BRN,,DOMESTIC SH,NEUTERED,2024-06-09,1 YEAR 6 MONTHS,2024-09-06,HEALTHY,FOSTER,,,2024-09-06,FOSTER,,HEALTHY,,SAN JOSE,2024-09-06
A1348497,LUCKY,CAT,TABBY-BRN,,DOMESTIC SH,NEUTERED,2024-06-09,1 YEAR 6 MONTHS,2024-09-09,HEALTHY,FOSTER,,,2024-09-09,ADOPTION,,HEALTHY,,CAMPBELL,2024-09-09
A1348497,LUCKY,CAT,TABBY-BRN,,DOMESTIC SH,NEUTERED,2024-06-09,1 YEAR 6 MONTHS,2024-07-17,HEALTHY,STRAY,OTC,,2024-07-17,FOSTER,,HEALTHY,ROSEMARY LN,SAN JOSE,2024-08-19
A1348498,MOJO,CAT,TABBY-BRN,,DOMESTIC SH,NEUTERED,2024-06-09,1 YEAR 6 MONTHS,2024-07-17,HEALTHY,STRAY,OTC,,2024-07-17,FOSTER,,HEALTHY,ROSEMARY LN,SAN JOSE,2024-08-19
A1348498,MOJO,CAT,TABBY-BRN,,DOMESTIC SH,NEUTERED,2024-06-09,1 YEAR 6 MONTHS,2024-09-06,HEALTHY,FOSTER,,,2024-09-06,ADOPTION,,HEALTHY,,SAN JOSE,2024-09-06
A1348499,CRUZE,CAT,TABBY-BRN,,DOMESTIC SH,NEUTERED,2024-06-09,1 YEAR 6 MONTHS,2024-09-06,HEALTHY,FOSTER,,,2024-09-06,FOSTER,,HEALTHY,,SAN JOSE,2024-09-06
A1348499,CRUZE,CAT,TABBY-BRN,,DOMESTIC SH,NEUTERED,2024-06-09,1 YEAR 6 MONTHS,2024-09-09,HEALTHY,FOSTER,,,2024-09-09,ADOPTION,,HEALTHY,,CAMPBELL,2024-09-09
A1348499,CRUZE,CAT,TABBY-BRN,,DOMESTIC SH,NEUTERED,2024-06-09,1 YEAR 6 MONTHS,2024-07-17,HEALTHY,STRAY,OTC,,2024-07-17,FOSTER,,HEALTHY,ROSEMARY LN,SAN JOSE,2024-08-09
A1348503,ROMEO,CAT,TABBY-ORG,,DOMESTIC SH,NEUTERED,,NO AGE,2024-07-17,HEALTHY,STRAY,FOUND,,2024-08-18,FOUND ANIM,,,S 9TH ST/MARTHA ST,SAN JOSE,2025-03-08
A1348504,MARCELINE,CAT,BLACK,,DOMESTIC SH,SPAYED,2024-05-25,1 YEAR 7 MONTHS,2024-07-17,MED R,STRAY,OTC,,2024-11-13,ADOPTION,,HEALTHY,HICKERSON DR,SAN JOSE,2024-11-13
A1348505,TESEHKI,CAT,BLACK,,DOMESTIC SH,SPAYED,2024-05-28,1 YEAR 7 MONTHS,2024-07-17,MED R,STRAY,OTC,,2024-09-10,ADOPTION,,HEALTHY,HICKERSON DR,SAN JOSE,2024-09-10
A1348506,SALLY HINZ,CAT,BLACK,,DOMESTIC SH,SPAYED,2024-05-28,1 YEAR 7 MONTHS,2024-07-17,MED R,STRAY,OTC,,2024-11-30,ADOPTION,,HEALTHY,HICKERSON DR,SAN JOSE,2024-11-30
A1348507,SAVAGE,DOG,GOLD,,LABRADOR RETR,SPAYED,2022-07-21,3 YEARS,2024-07-17,MED R,STRAY,OTC,,2024-07-30,ADOPTION,,HEALTHY,ASBURY ST X IRENE ST,SAN JOSE,2024-07-30
A1348507,SAVAGE,DOG,GOLD,,LABRADOR RETR,SPAYED,2022-07-21,3 YEARS,2024-08-31,BEH U,CONFISCATE,ASO,,2024-09-21,ADOPTION,,HEALTHY,,SAN JOSE,2024-11-26
A1348508,GONZO,CAT,GRAY,WHITE,DOMESTIC SH,SPAYED,2024-06-25,1 YEAR 6 MONTHS,2024-07-17,HEALTHY,STRAY,OTC,,2024-07-19,FOSTER,,HEALTHY,PACIFIC AVE,SAN JOSE,2024-07-19
A1348508,GONZO,CAT,GRAY,WHITE,DOMESTIC SH,SPAYED,2024-06-25,1 YEAR 6 MONTHS,2024-08-01,HEALTHY,FOSTER,,,2024-08-07,FOSTER,,HEALTHY,PACIFIC AVE,SAN JOSE,2024-08-07
A1348508,GONZO,CAT,GRAY,WHITE,DOMESTIC SH,SPAYED,2024-06-25,1 YEAR 6 MONTHS,2024-08-01,HEALTHY,FOSTER,,,2024-09-07,ADOPTION,,HEALTHY,PACIFIC AVE,SAN JOSE,2024-09-07
