AnimalID,AnimalName,AnimalType,PrimaryColor,SecondaryColor,PrimaryBreed,Sex,DOB,Age,IntakeDate,IntakeCondition,IntakeType,IntakeSubtype,IntakeReason,OutcomeDate,OutcomeType,OutcomeSubtype,OutcomeCondition,Crossing,Jurisdiction,LastUpdate
A0922150,PRINCESS,DOG,WHITE,,POODLE MIN,SPAYED,2009-11-07,15 YEARS,2018-09-24,OTHER MED,OWNER SUR,OTC,IP EUTH,2018-09-26,RTO,,HEALTHY,,SAN JOSE,2018-09-26
A0924538,MOOME,DOG,BROWN,WHITE,PIT BULL,SPAYED,2013-05-29,5 YEARS,2019-01-03,DEAD,DISPO REQ,FIELD,,2019-01-04,DISPOSAL,,,TERESI CT X EDEN,SAN JOSE,2019-01-08
A0924631,HEIDI,CAT,TABBY-GRAY,,DOMESTIC MH,SPAYED,2014-08-15,11 YEARS,2018-12-22,NORMAL,OWNER SUR,OTC,OWNER DIED,2018-12-24,ADOPTION,,HEALTHY,,SAN JOSE,2018-12-24
A0924937,SOPHIA,CAT,TORBI-BRN,,DOMESTIC SH,SPAYED,2007-10-11,18 YEARS,2018-11-24,OTHER MED,OWNER SUR,OTC,,2018-12-05,ADOPTION,,REHAB,,SAN JOSE,2018-12-05
A0925023,SERENA,DOG,WHITE,,COCKER SPAN,FEMALE,2014-08-29,11 YEARS,2018-10-15,INJURED,CONFISCATE,ASO,,2018-10-19,RTO,,,,SAN JOSE,2018-10-19
A0925054,KUNAI,DOG,WHITE,BROWN,PEKINGESE,MALE,2014-03-01,11 YEARS,2019-01-16,NORMAL,STRAY,OTC,,2019-01-16,RTO,,HEALTHY,"1200 BLOCK CANDIA DR, SAN JOSE CA 95121",SAN JOSE,2020-01-07
A0925263,DEXTER,DOG,BLACK,TAN,HAVANESE,NEUTERED,2013-12-04,11 YEARS,2018-07-31,NORMAL,OWNER SUR,OTC,MOVE,2018-08-03,ADOPTION,,REHAB,,,2018-08-03
A0925401,JAKE,CAT,BLACK,WHITE,DOMESTIC SH,NEUTERED,2014-09-04,4 YEARS,2018-10-20,DEAD,DISPO REQ,FIELD,,2018-10-29,DISPOSAL,,UNHEALTHY,UNION/ LANTZ,SAN JOSE,2018-10-29
A0925623,,CAT,BLACK,WHITE,DOMESTIC SH,NEUTERED,,NO AGE,2018-08-25,NORMAL,STRAY,OTC,,2018-08-31,TRANSFER,,UNHEALTHY,"10200 BLOCK SYLVANDALE AVE, SAN JOSE CA 95111",SAN JOSE,2018-09-01
A0925706,BUSTER,DOG,CHOCOLATE,,LABRADOR RETR,NEUTERED,2013-12-10,5 YEARS,2018-12-04,INJURED,STRAY,FIELD,,2018-12-04,RTO,,UNHEALTHY,CHYNOWETH X PECAN BLOSSOM,SAN JOSE,2018-12-07
A0926834,BABY,DOG,WHITE,,CHIHUAHUA LH,FEMALE,2008-10-31,17 YEARS,2018-09-08,OTHER MED,STRAY,FIELD,,2018-09-11,RTO,,HEALTHY,VERNICE AVE/RYAN,SAN JOSE,2018-09-11
A0927302,AJAX,DOG,BLACK,,MANCHESTER TERR,NEUTERED,2011-09-16,14 YEARS,2018-07-15,NORMAL,STRAY,OTC,,2018-07-16,RTO,,,"5900 BLOCK THORNTREE DR, SAN JOSE CA 95120",SAN JOSE,2018-07-16
A0928356,TOBY,DOG,TAN,,CHIHUAHUA SH,NEUTERED,2014-11-07,10 YEARS,2018-10-12,NORMAL,OWNER SUR,OTC,NO HOME,2018-10-19,ADOPTION,,MANAGE,,SAN JOSE,2018-10-19
A0928356,TOBY,DOG,TAN,,CHIHUAHUA SH,NEUTERED,2014-11-07,10 YEARS,2018-10-31,NORMAL,RETURN,OTC,,2018-11-03,ADOPTION,,REHAB,,SAN JOSE,2018-11-03
A0928699,OLIVER,DOG,WHITE,,BULLDOG,MALE,,NO AGE,2018-08-20,DEAD,DISPO REQ,OTC,,2018-08-20,DISPOSAL,,DEAD,"900 BLOCK HARLISS AVE, SAN JOSE CA 95110",SAN JOSE,2018-08-21
A0929022,ASIA,DOG,BROWN,SABLE,RHOD RIDGEBACK,SPAYED,2010-09-11,15 YEARS,2018-09-08,NORMAL,CONFISCATE,POLICE,,2018-09-20,RTO,,MANAGE,,LOS GATOS,2018-09-20
A0929504,STRATUS,CAT,TABBY-GRAY,WHITE,DOMESTIC SH,SPAYED,2013-12-07,11 YEARS,2019-01-10,NORMAL,OWNER SUR,OTC,IP EUTH,2019-01-19,ADOPTION,,REHAB,,SAN JOSE,2019-01-19
A0930339,,CAT,GRAY,WHITE,DOMESTIC SH,NEUTERED,,NO AGE,2018-07-29,DEAD,DISPO REQ,FIELD,,2018-07-29,DISPOSAL,,DEAD,STORY / LUCRETIA,SAN JOSE,2018-07-29
A0930501,O'DEE,DOG,CHOCOLATE,WHITE,PARSON RUSS TER,NEUTERED,2015-01-19,10 YEARS,2018-12-31,NORMAL,STRAY,OTC,,2018-12-31,RTO,,,"1600 BLOCK TULLY RD, SAN JOSE CA 95122",SAN JOSE,2018-12-31
A0930879,SKY,DOG,BRINDLE-BN,WHITE,PIT BULL,SPAYED,2014-01-24,11 YEARS,2019-02-16,NORMAL,STRAY,OTC,,2019-03-01,ADOPTION,,MANAGE,"2100 BLOCK COMMODORE DR, SAN JOSE CA 95133",SAN JOSE,2019-03-01
A0931553,MARLEY,DOG,TRICOLOR,,BEAGLE,NEUTERED,2009-01-04,16 YEARS,2019-01-26,NORMAL,STRAY,FIELD,,2019-01-27,RTO,,HEALTHY,DE ANZA X VIA VICO,SAN JOSE,2020-01-07
A0931570,MOCHA,DOG,BROWN,,MALTESE,FEMALE,2014-05-26,11 YEARS,2018-12-24,HEALTHY,STRAY,OTC,,2018-12-24,RTO,,HEALTHY,LYNDALE AVE & WESTBORO DR,SAN JOSE,2018-12-24
A0931643,ELENA,DOG,BLACK,BROWN,GERM SHEPHERD,SPAYED,2015-10-23,10 YEARS,2018-10-26,OTHER MED,STRAY,FIELD,,2018-10-26,RTO,,,MONCONTOUR X LEDOUX,SAN JOSE,2018-10-26
A0931698,,CAT,TORBI-BRN,,DOMESTIC SH,SPAYED,,NO AGE,2018-07-14,INJURED,STRAY,FIELD,,2018-07-22,EUTH,,UNHEALTHY,ROCK SPRING DR/ NORDALE,SAN JOSE,2018-07-22
A0931769,IVY,CAT,CALICO-TRI,,DOMESTIC SH,SPAYED,2014-04-11,11 YEARS,2018-11-11,NORMAL,OWNER SUR,OTC,,2018-11-29,RESCUE,,REHAB,,SAN JOSE,2018-11-29
A0932620,CHOPPER,DOG,BLACK,WHITE,SIBERIAN HUSKY,MALE,2012-03-27,13 YEARS,2018-11-25,NORMAL,CONFISCATE,BITE,,2018-12-06,RTO,,UNHEALTHY,,MILPITAS,2019-01-18
A0932671,MINI,DOG,BLACK,WHITE,CHIHUAHUA LH,NEUTERED,2014-08-16,11 YEARS,2018-08-13,OTHER MED,STRAY,OTC,IP EUTH,2018-08-25,RESCUE,,MANAGE,"100 BLOCK SKYWAY DR, SAN JOSE CA 95111",SAN JOSE,2018-08-25
A0932702,,CAT,BLACK,,DOMESTIC SH,SPAYED,,NO AGE,2018-12-05,INJURED,STRAY,OTC,,2018-12-05,DIED,,UNHEALTHY,5600 BLOCK BLOSSOM HILL,SAN JOSE,2019-01-08
A0932902,MAXIMUS,DOG,TAN,WHITE,CHIHUAHUA SH,NEUTERED,2014-02-17,11 YEARS,2019-02-15,NORMAL,STRAY,OTC,,2019-03-07,RESCUE,,HEALTHY,LAUREL GROVE LN. / PARK AVE.,SAN JOSE,2019-03-07
A0933427,OSITO,DOG,TAN,WHITE,JINDO,NEUTERED,2014-09-12,11 YEARS,2018-09-12,NORMAL,OWNER SUR,OTC,OWNER PROB,2018-10-13,ADOPTION,,REHAB,,SAN JOSE,2018-10-13
A0933597,GRACIE,DOG,BLACK,TAN,RAT TERRIER,SPAYED,2010-07-05,15 YEARS,2018-11-27,NORMAL,STRAY,OTC,,2018-11-27,RTO,,,S WILLARD AVE. / W SAN CARLOS ST.,SAN JOSE,2018-11-27
A0934650,FLUFFY,DOG,WHITE,RED,CHIHUAHUA LH,MALE,2009-02-24,16 YEARS,2019-02-16,NORMAL,STRAY,OTC,,2019-02-16,RTO,,,"200 BLOCK ARROYO WAY, SAN JOSE CA 95112",SAN JOSE,2019-02-16
A0934962,GINGER,DOG,WHITE,TAN,LHASA APSO,SPAYED,2013-01-25,12 YEARS,2019-01-22,NORMAL,STRAY,OTC,,2019-01-27,RTO,,REHAB,EVERGLADE AVE. / KING RD.,SAN JOSE,2019-01-27
A0936239,GWYN,DOG,TAN,WHITE,AKITA,NEUTERED,2014-03-15,11 YEARS,2018-07-13,NORMAL,STRAY,FIELD,,2018-07-13,RTO,,,WHITE / WESTBORO,SAN JOSE,2018-07-13
A0936359,SINATRA,DOG,BRINDLE-LN,WHITE,PIT BULL,NEUTERED,2015-02-01,10 YEARS,2019-01-29,NORMAL,STRAY,OTC,,2019-02-26,ADOPTION,,REHAB,"1300 BLOCK TULLY RD, SAN JOSE CA 95122",SAN JOSE,2019-02-26
A0936587,,CAT,GRAY,WHITE,DOMESTIC SH,NEUTERED,,NO AGE,2018-10-13,DEAD,DISPO REQ,OTC,,2018-10-13,DISPOSAL,,DEAD,"2700 BLOCK MONTEREY RD, SAN JOSE CA 95111",SAN JOSE,2018-10-13
A0937221,BUTTERFLY,CAT,BLACK,WHITE,DOMESTIC SH,SPAYED,2012-08-27,13 YEARS,2018-08-22,OTHER MED,STRAY,OTC,,2018-10-17,RESCUE,,MANAGE,"10200 BLOCK SYLVANDALE AVE, SAN JOSE CA 95111",SAN JOSE,2018-10-17
A0937483,DAISY,DOG,GRAY,WHITE,PIT BULL,SPAYED,2012-03-21,6 YEARS,2018-08-23,NORMAL,CONFISCATE,ASO,,2018-09-26,RTO,,UNHEALTHY,,SAN JOSE,2018-10-04
A0937483,DAISY,DOG,GRAY,WHITE,PIT BULL,SPAYED,2012-03-21,6 YEARS,2018-10-04,NORMAL,OWNER SUR,OTC,,2018-12-28,EUTH,,UNHEALTHY,,SAN JOSE,2018-12-28
A0938563,RUBY,DOG,WHITE,,POODLE MIN,FEMALE,2005-02-20,20 YEARS,2018-08-13,OTHER MED,STRAY,FIELD,,2018-08-16,RTO,,MANAGE,N KING X MABURY,SAN JOSE,2018-08-16
A0939384,,CAT,BLACK,WHITE,DOMESTIC LH,SPAYED,,NO AGE,2018-07-26,NORMAL,STRAY,OTC,,2018-07-30,TRANSFER,,UNHEALTHY,"3600 BLOCK RITZ CT, SAN JOSE CA 95148",SAN JOSE,2018-07-31
A0939646,DUKE,DOG,BLACK,BROWN,GERM SHEPHERD,MALE,2013-05-02,11 YEARS,2019-01-02,OTHER MED,STRAY,FIELD,,2019-01-06,RTO,,HEALTHY,VIA ALEGRIA CT,SAN JOSE,2019-01-06
A0939657,TRIGGER,DOG,WHITE,GRAY,ALASK MALAMUTE,NEUTERED,,NO AGE,2018-07-21,NORMAL,STRAY,FIELD,,2018-07-22,RTO,,HEALTHY,1800 BLOCK VEGAS AVE / DIXON RD,MILPITAS,2018-07-22
A0939657,TRIGGER,DOG,WHITE,GRAY,ALASK MALAMUTE,NEUTERED,,NO AGE,2018-09-01,NORMAL,STRAY,FIELD,,2018-09-02,RTO,,,VEGAS AVE / DIXON,MILPITAS,2018-09-02
A0940112,,CAT,TABBY-BRN,WHITE,DOMESTIC SH,SPAYED,,NO AGE,2018-10-15,NORMAL,STRAY,OTC,,2018-10-17,TRANSFER,,UNHEALTHY,1700 BLOCK MANITOU CT,SAN JOSE,2018-10-18
A0940379,PEPE,DOG,BLACK,WHITE,CHIHUAHUA SH,NEUTERED,2014-10-10,11 YEARS,2019-02-22,NORMAL,STRAY,FIELD,,2019-03-13,ADOPTION,,HEALTHY,HILLSTONE,SAN JOSE,2019-07-04
A0941192,NINA,DOG,BUFF,,COCKER SPAN,SPAYED,2006-04-14,13 YEARS,2018-08-28,NORMAL,STRAY,OTC,,2018-08-29,RTO,,,"200 BLOCK BLOSSOM HILL RD, SAN JOSE CA 95123",SAN JOSE,2018-08-29
A0942248,COCO,DOG,YELLOW,,GOLDEN RETR,FEMALE,2007-04-21,18 YEARS,2019-03-02,NORMAL,OWNER SUR,OTC,OWNER PROB,2019-03-07,RESCUE,,REHAB,,SAN JOSE,2019-03-07
A0942413,,CAT,BLACK,,DOMESTIC MH,NEUTERED,,NO AGE,2018-07-16,DEAD,DISPO REQ,FIELD,,2018-07-16,DISPOSAL,,DEAD,S. BASCOM X SHAMROCK,SAN JOSE,2018-07-16
A0943865,,CAT,TABBY-BRN,WHITE,DOMESTIC SH,NEUTERED,,NO AGE,2018-11-12,DEAD,DISPO REQ,FIELD,,2018-11-12,DISPOSAL,,DEAD,ANTONACCI X RENO,SAN JOSE,2018-11-12
A0944010,MILO,DOG,BLACK,,LABRADOR RETR,NEUTERED,2012-11-12,12 YEARS,2019-01-27,NORMAL,STRAY,FIELD,,2019-01-29,RTO,,HEALTHY,HILLSDALE AVE / MOUNTAIN SPRINGS DR,SAN JOSE,2020-01-07
A0944014,MAX,DOG,CREAM,,SHIH TZU,NEUTERED,2011-05-04,12 YEARS,2018-10-01,NORMAL,STRAY,OTC,,2018-10-02,RTO,,HEALTHY,"1200 BLOCK BLOSSOM HILL RD, SAN JOSE CA 95118",SAN JOSE,2018-10-02
A0944163,CHICO,DOG,BLACK,BROWN,CHIHUAHUA SH,NEUTERED,2011-05-03,14 YEARS,2019-02-22,NORMAL,STRAY,OTC,,2019-02-22,RTO,,HEALTHY,"2800 BLOCK BERRYESSA RD, SAN JOSE CA 95132",SAN JOSE,2019-02-25
A0944504,TY,DOG,TAN,WHITE,FOX TERR SMOOTH,NEUTERED,2013-05-11,12 YEARS,2018-12-28,INJURED,OWNER SUR,OTC,COST,2019-01-21,RESCUE,,MANAGE,,SAN JOSE,2019-01-21
A0944504,TY,DOG,TAN,WHITE,FOX TERR SMOOTH,NEUTERED,2013-05-11,12 YEARS,2018-11-25,INJURED,STRAY,FIELD,,2018-11-25,RTO,,,600 BLOCK S KING RD,SAN JOSE,2018-11-25
A0945140,CASSIOPEIA,DOG,BLACK,WHITE,POODLE MIN,SPAYED,2011-05-12,14 YEARS,2018-12-01,NORMAL,STRAY,OTC,,2018-12-01,RTO,,HEALTHY,"400 BLOCK N SANTA CRUZ AVE, LOS GATOS",,2018-12-01
A0945881,BAILEY,DOG,SHADE-SLV,BROWN,SILKY TERRIER,MALE,2009-03-24,16 YEARS,2018-07-29,NORMAL,STRAY,OTC,,2018-07-31,RTO,,HEALTHY,"5900 BLOCK CHESBRO AVE, SAN JOSE CA 95123",SAN JOSE,2018-07-31
A0946209,SNOWMAN,DOG,BLACK,,BORDER COLLIE,NEUTERED,2010-04-17,15 YEARS,2018-08-07,NORMAL,STRAY,OTC,,2018-08-21,RTO,,UNHEALTHY,,SAN JOSE,2018-08-21
A0946771,,CAT,GRAY,WHITE,DOMESTIC SH,NEUTERED,,NO AGE,2019-02-24,DEAD,DISPO REQ,FIELD,,2019-02-24,DISPOSAL,,DEAD,TRIMBLE X CAPITOL,SAN JOSE,2019-02-24
A0947197,KAILOU,DOG,TAN,,CHIHUAHUA SH,NEUTERED,2013-11-03,11 YEARS,2019-03-04,NORMAL,OWNER SUR,OTC,IP EUTH,2019-03-05,RTO,,HEALTHY,,SAN JOSE,2019-03-05
A0947197,KAILOU,DOG,TAN,,CHIHUAHUA SH,NEUTERED,2013-11-03,11 YEARS,2018-07-03,NORMAL,STRAY,OTC,,2018-07-03,RTO,,,,,2018-07-03
A0947640,OREO,DOG,BLACK,WHITE,PIT BULL,NEUTERED,2013-11-29,11 YEARS,2018-07-03,NORMAL,RETURN,OTC,MOVE,2018-07-08,ADOPTION,,MANAGE,,SANTA CLARA,2018-07-08
A0947642,PETEY,CAT,BLACK,,DOMESTIC SH,NEUTERED,2015-04-12,3 YEARS,2018-11-19,DEAD,DISPO REQ,FIELD,,2019-01-03,DISPOSAL,,DEAD,ROEDER X MONTEREY,SAN JOSE,2019-01-03
A0948466,,CAT,TABBY-ORG,,DOMESTIC SH,NEUTERED,,NO AGE,2018-09-18,OTHER MED,STRAY,OTC,,2018-10-01,EUTH,,UNHEALTHY,"400 BLOCK SAVSTROM WAY, SAN JOSE CA 95111",SAN JOSE,2018-10-01
A0948859,LILY,DOG,GOLD,,SHIH TZU,SPAYED,2014-09-05,11 YEARS,2018-08-19,NORMAL,STRAY,OTC,,2018-08-21,RTO,,,,,2018-08-21
A0949035,OSITO 2,DOG,WHITE,,AMER ESKIMO,MALE,2015-02-11,3 YEARS,2018-07-16,DEAD,DISPO REQ,OTC,DOA,2018-07-16,DISPOSAL,,DEAD,,,2018-07-16
A0949513,IVAN,CAT,BLACK,WHITE,DOMESTIC SH,NEUTERED,2015-04-11,3 YEARS,2018-08-19,NORMAL,STRAY,OTC,,2018-08-23,RTO,,HEALTHY,,,2018-08-23
A0949884,GIOVANNI,DOG,CREAM,,LHASA APSO,NEUTERED,2015-06-28,10 YEARS,2018-09-08,NORMAL,STRAY,OTC,,2018-09-09,RTO,,,2900 BLOCK ALUM ROCK,SAN JOSE,2018-09-09
A0950433,ICARUS,DOG,CREAM,BLACK,SIBERIAN HUSKY,MALE,2014-08-24,11 YEARS,2018-10-03,INJURED,CONFISCATE,ASO,,2018-10-10,RTO,,,,SAN JOSE,2018-10-10
A0950492,,CAT,BLACK,,DOMESTIC SH,SPAYED,,NO AGE,2019-01-07,OTHER MED,STRAY,OTC,IP EUTH,2019-01-15,EUTH,,MANAGE,"2400 BLOCK POPLAR DR, SAN JOSE CA 95122",SAN JOSE,2019-01-15
A0950557,ONYX,DOG,BRINDLE-BN,BLACK,PIT BULL,NEUTERED,,NO AGE,2019-01-12,NORMAL,CONFISCATE,BITE,,2019-01-16,RTO,,UNHEALTHY,,SAN JOSE,2020-01-07
A0951308,GRAM,CAT,YELLOW,,DOMESTIC SH,NEUTERED,2014-05-04,11 YEARS,2018-09-22,NORMAL,STRAY,FIELD,,2018-09-22,RTO,,,BLOSSOM HILL / WINFIELD,SAN JOSE,2018-09-22
A0951386,BEAR,DOG,BROWN,,LABRADOR RETR,MALE,2015-05-18,10 YEARS,2018-10-20,NORMAL,STRAY,OTC,,2018-10-20,RTO,,,"900 BLOCK MACLAY DR, SAN JOSE CA 95123",SAN JOSE,2018-10-20
A0952437,MIA,DOG,BLACK,BROWN,GERM SHEPHERD,SPAYED,2015-01-06,10 YEARS,2018-11-04,NORMAL,STRAY,SVVS,,2018-11-06,RTO,,HEALTHY,BERNAL GOLF COURSE,SAN JOSE,2018-11-06
A0952437,MIA,DOG,BLACK,BROWN,GERM SHEPHERD,SPAYED,2015-01-06,10 YEARS,2019-01-02,NORMAL,STRAY,FIELD,,2019-01-20,RESCUE,,MANAGE,EVERGLADE / PALMWOOD,SAN JOSE,2019-01-20
A0952859,,CAT,TABBY-BRN,,DOMESTIC SH,NEUTERED,,NO AGE,2018-07-22,DEAD,DISPO REQ,OTC,,2018-07-22,DISPOSAL,,DEAD,"10200 BLOCK DOVER WAY, SAN JOSE CA 95127",SAN JOSE,2018-07-22
A0952860,,CAT,TORBI-BRN,WHITE,DOMESTIC SH,SPAYED,,NO AGE,2019-01-15,DEAD,DISPO REQ,OTC,,2019-01-15,DISPOSAL,,DEAD,"10200 BLOCK DOVER WAY, SAN JOSE CA 95127",SAN JOSE,2019-01-15
A0952862,,CAT,TABBY-BRN,WHITE,DOMESTIC SH,NEUTERED,,NO AGE,2018-11-24,DEAD,DISPO REQ,OTC,,2018-11-24,DISPOSAL,,DEAD,"10200 BLOCK DOVER WAY, SAN JOSE CA 95127",SAN JOSE,2018-11-24
A0953037,BEAR,DOG,TAN,CREAM,AM PIT BULL TER,MALE,2014-11-17,10 YEARS,2018-08-30,NORMAL,CONFISCATE,ASO,,2018-10-06,RTO,,,,SAN JOSE,2018-10-07
A0954472,,CAT,TORBI-BRN,WHITE,DOMESTIC MH,SPAYED,,NO AGE,2019-01-02,DEAD,DISPO REQ,OTC,,2019-01-02,DISPOSAL,,DEAD,"4700 BLOCK MOORPARK AVE, SAN JOSE CA 95129",SAN JOSE,2019-01-02
A0955032,ELLIE,CAT,TABBY-BRN,,MAINE COON,SPAYED,2013-06-30,12 YEARS,2018-08-14,NORMAL,OWNER SUR,OTC,,2018-08-18,ADOPTION,,HEALTHY,,SAN JOSE,2018-08-18
A0956124,JERRY,DOG,BLACK,,LABRADOR RETR,NEUTERED,2015-06-04,10 YEARS,2018-08-13,NORMAL,STRAY,OTC,,2018-08-26,ADOPTION,,HEALTHY,"1600 BLOCK CHRISTOPHER ST, SAN JOSE CA 95122",SAN JOSE,2018-08-26
A0956124,JERRY,DOG,BLACK,,LABRADOR RETR,NEUTERED,2015-06-04,10 YEARS,2018-08-07,NORMAL,STRAY,OTC,,2018-08-09,RTO,,HEALTHY,"1700 BLOCK FLORIDA AVE, SAN JOSE CA 95122",SAN JOSE,2018-08-09
A0956124,JERRY,DOG,BLACK,,LABRADOR RETR,NEUTERED,2015-06-04,10 YEARS,2018-09-06,NORMAL,RETURN,OTC,,2018-09-08,ADOPTION,,HEALTHY,,SAN JOSE,2018-09-08
A0956124,JERRY,DOG,BLACK,,LABRADOR RETR,NEUTERED,2015-06-04,10 YEARS,2018-08-28,NORMAL,RETURN,OTC,,2018-08-29,ADOPTION,,HEALTHY,,SAN JOSE,2018-08-29
A0956124,JERRY,DOG,BLACK,,LABRADOR RETR,NEUTERED,2015-06-04,10 YEARS,2018-12-15,NORMAL,OWNER SUR,OTC,,2018-12-31,RESCUE,,UNHEALTHY,,SAN JOSE,2018-12-31
A0956129,PINKY,DOG,BLACK,BROWN,"SHEPHERD DOG, G",FEMALE,2015-06-09,4 YEARS,2019-01-04,DEAD,DISPO REQ,OTC OWNED,,2019-01-04,DISPOSAL,,DEAD,,SAN JOSE,2019-01-04
A0956499,CHUBBY,DOG,BLACK,TAN,YORKSHIRE TERR,MALE,,NO AGE,2018-11-21,NORMAL,STRAY,OTC,IP ADOPT,2018-11-21,RTO,,HEALTHY,FULLERTON DR. / FONTANELLE DR.,SAN JOSE,2018-11-21
A0956515,REX,DOG,WHITE,BLACK,AUST CATTLE DOG,NEUTERED,,NO AGE,2019-01-04,NORMAL,STRAY,FIELD,,2019-01-05,RTO,,HEALTHY,YERBA BUENA RD/CHISIN ST,SAN JOSE,2020-01-07
A0956598,BUDDY,CAT,PT-LYNX,WHITE,DOMESTIC SH,NEUTERED,2015-06-05,10 YEARS,2018-10-01,NORMAL,STRAY,OTC,,2018-10-02,RTO,,HEALTHY,3400 BLOCK PIT CAIRN WAY,SAN JOSE,2018-10-02
A0957185,MEELAH,DOG,BLACK,CREAM,SIBERIAN HUSKY,FEMALE,2013-12-07,11 YEARS,2018-12-23,NORMAL,STRAY,OTC,,2018-12-23,RTO,,,SNELL AVE AND CALERO AVE,SAN JOSE,2018-12-23
A0957903,GOLDIE,DOG,BROWN,GOLD,LABRADOR RETR,NEUTERED,2013-08-06,12 YEARS,2019-02-20,NORMAL,STRAY,FIELD,,2019-02-23,RTO,,HEALTHY,E CALAVERAS / S PARK VICTORIA,MILPITAS,2019-02-23
A0958509,NIBBLES,DOG,BLACK,WHITE,CHIHUAHUA SH,SPAYED,2007-02-21,18 YEARS,2019-01-21,OTHER MED,STRAY,OTC,,2019-01-22,RTO,,HEALTHY,"5300 BLOCK MONTEREY HWY, 95111",SAN JOSE,2020-01-07
A0958658,ZOEY,DOG,BLACK,WHITE,PIT BULL,SPAYED,2015-04-20,10 YEARS,2018-09-22,NORMAL,OWNER SUR,OTC,MOVE,2018-10-03,ADOPTION,,HEALTHY,,SAN JOSE,2018-11-29
A0959509,LUNA,DOG,BLACK,WHITE,SIBERIAN HUSKY,SPAYED,2014-03-02,11 YEARS,2019-01-07,OTHER MED,STRAY,FIELD,,2019-01-07,RTO,,HEALTHY,BENDORF / CARRYBACK,SAN JOSE,2020-01-07
A0960052,MONGO,DOG,BLACK,WHITE,PARSON RUSS TER,NEUTERED,2015-05-24,10 YEARS,2018-09-06,NORMAL,STRAY,FOUND,,2018-10-11,FOUND EXP,,HEALTHY,WILLIAMS RD. / SARATOGA AVE.,SAN JOSE,2018-10-11
A0960693,JORDAN,DOG,BROWN,,PIT BULL,NEUTERED,,NO AGE,2019-02-22,OTHER MED,OWNER SUR,OTC,IP EUTH,2019-03-07,ADOPTION,,REHAB,,SAN JOSE,2019-03-07
A0961644,MISHA,DOG,WHITE,TAN,BOSTON TERRIER,SPAYED,2015-03-22,10 YEARS,2018-09-20,NORMAL,STRAY,FIELD,,2018-10-05,ADOPTION,,HEALTHY,WALL ST / SOUTHSIDE DR,SAN JOSE,2018-10-05
A0961933,,CAT,CALICO-TRI,,DOMESTIC SH,SPAYED,,NO AGE,2019-03-01,INJURED,STRAY,FIELD,,2019-03-01,EUTH,,UNHEALTHY,MURRAY ST,MILPITAS,2019-03-01
A0962265,HANS,DOG,TAN,WHITE,CHIHUAHUA SH,NEUTERED,2011-09-14,14 YEARS,2018-09-28,NORMAL,CONFISCATE,ASO,,2018-10-28,ADOPTION,,REHAB,,SAN JOSE,2018-10-28
A0963219,AURORA,CAT,BLACK,WHITE,DOMESTIC SH,SPAYED,2015-08-11,10 YEARS,2019-03-05,NORMAL,OWNER SUR,OTC,,2019-03-24,RESCUE,,REHAB,,SAN JOSE,2019-03-24
A0963478,CAPITOL,CAT,BLACK,WHITE,DOMESTIC SH,NEUTERED,2009-10-16,8 YEARS,2018-07-02,DEAD,DISPO REQ,FIELD,,2018-07-02,DISPOSAL,,DEAD,CAPITOL / CROPLEY,SAN JOSE,2018-07-02
A0963915,BIG RED,DOG,RED,WHITE,PIT BULL,NEUTERED,,NO AGE,2018-09-30,NORMAL,STRAY,OTC,,2018-09-30,RTO,,,KOCK LN AND WESTGATE AVE,SAN JOSE,2018-09-30
A0965777,NALA,DOG,BLACK,,ROTTWEILER,FEMALE,2014-04-07,4 YEARS,2018-08-26,NORMAL,OWNER SUR,OTC,MOVE,2018-09-01,EUTH,,UNHEALTHY,,SAN JOSE,2018-09-01
A0965967,,CAT,BLACK,WHITE,DOMESTIC SH,NEUTERED,,NO AGE,2019-01-03,OTHER MED,STRAY,OTC,,2019-01-05,EUTH,,MANAGE,"2900 BLOCK KENTRIDGE DR, SAN JOSE CA 95133",SAN JOSE,2019-01-06
A0966068,,CAT,GRAY,,DOMESTIC SH,SPAYED,2014-10-16,4 YEARS,2019-02-28,SICK,STRAY,FIELD,,2019-03-01,EUTH,,UNHEALTHY,BOYNTON AVE / BLACKFORD AVE,SAN JOSE,2019-03-01
A0966327,LOBO,DOG,BLACK,TAN,GERM SHEPHERD,NEUTERED,,NO AGE,2018-07-04,OTHER MED,STRAY,FIELD,,2018-07-06,RTO,,,7TH X HEDDING,SAN JOSE,2018-07-06
A0966469,SHILHO,DOG,WHITE,GRAY,ALASK MALAMUTE,SPAYED,2011-10-13,14 YEARS,2019-02-19,OTHER MED,OWNER SUR,OTC,,2019-03-17,RESCUE,,MANAGE,,SAN JOSE,2019-03-17
A0966469,SHILHO,DOG,WHITE,GRAY,ALASK MALAMUTE,SPAYED,2011-10-13,14 YEARS,2019-02-19,OTHER MED,STRAY,OTC,,2019-02-19,RTO,,REHAB,CHERRY / CURTNER,SAN JOSE,2019-02-19
A0966628,,CAT,GRAY,WHITE,DOMESTIC SH,SPAYED,,NO AGE,2018-09-04,INJURED,STRAY,SVVS,,2018-09-11,EUTH,,MANAGE,N. 2ND X HENSLEY,SAN JOSE,2018-09-11
A0967057,ALEX,DOG,WHITE,,POODLE MIN,NEUTERED,2014-10-20,11 YEARS,2019-03-03,NORMAL,OWNER SUR,OTC,OWNER PROB,2019-03-05,RTO,,HEALTHY,,SAN JOSE,2019-03-05
