AnimalID,AnimalName,AnimalType,PrimaryColor,SecondaryColor,PrimaryBreed,Sex,DOB,Age,IntakeDate,IntakeCondition,IntakeType,IntakeSubtype,IntakeReason,OutcomeDate,OutcomeType,OutcomeSubtype,OutcomeCondition,Crossing,Jurisdiction,LastUpdate
A1387960,,DOG,BROWN,WHITE,CHIHUAHUA SH,SPAYED,2024-01-22,1 YEAR 11 MONTHS,2025-07-18,PREGNANT,STRAY,OTC,IP ADOPT,2025-07-22,RESCUE,,HEALTHY,STORY RD/BAL HARBOR WAY,SAN JOSE,2025-08-14
A1387961,,CAT,GRAY,,DOMESTIC SH,UNKNOWN,2024-07-22,1 YEAR,2025-07-07,DEAD,DISPO REQ,FIELD,,2025-07-07,DISPOSAL,,DEAD,SIPPOLA WAY / FLORY DR,SAN JOSE,2025-07-07
A1387962,,OTHER,BROWN,,SQUIRREL,UNKNOWN,,NO AGE,2025-07-07,DEAD,DISPO REQ,FIELD,,2025-07-07,DISPOSAL,,DEAD,PENETENCIA CREEK X HEATHERFIELD,SAN JOSE,2025-07-07
A1387963,,OTHER,BROWN,,BAT,UNKNOWN,,NO AGE,2025-07-07,DEAD,DISPO REQ,FIELD,,2025-07-22,DISPOSAL,,DEAD,"1100 BLOCK PENINSULA DR, LAKE ALMANOR",OUT OF COUNTY,2025-07-22
A1387964,WILLOW,CAT,WHITE,GRAY,DOMESTIC SH,SPAYED,2025-05-07,7 MONTHS,2025-07-07,MED SEV,STRAY,OTC,IP ADOPT,2025-07-10,ADOPTION,,MED SEV,SENTER RD/STORY RD,SAN JOSE,2025-07-15
A1387965,KISHA,CAT,TABBY-BRN,,DOMESTIC SH,SPAYED,2025-05-07,7 MONTHS,2025-07-07,MED R,STRAY,OTC,,2025-07-08,ADOPTION,,MED R,SENTER RD/STORY RD,SAN JOSE,2025-07-08
A1387966,FRECKLES,DOG,BLACK,WHITE,POINTER,MALE,2017-07-09,8 YEARS,2025-07-07,MED R,STRAY,OTC,,2025-07-16,RESCUE,,MED R,MONTEREY RD/ROEDER RD,SAN JOSE,2025-07-16
A1387967,,BIRD,BROWN,,DUCK,FEMALE,,NO AGE,2025-07-07,DEAD,DISPO REQ,FIELD,,2025-07-07,DISPOSAL,,DEAD,CALAVERAS / HILLVIEW,MILPITAS,2025-07-07
A1387969,,OTHER,BROWN,WHITE,HAMSTER,UNKNOWN,,NO AGE,2025-07-07,HEALTHY,STRAY,OTC,,2025-07-08,RESCUE,,HEALTHY,MARINE PWKY X ISLAND DR,OUT OF COUNTY,2025-07-08
A1387970,THEA,DOG,TAN,,BORDER TERRIER,FEMALE,2021-07-07,4 YEARS,2025-07-07,MED R,STRAY,OTC,,2025-07-17,TRANSFER,,MED R,MARTHA X 1ST ST,SAN JOSE,2025-07-17
A1387972,,CAT,GRAY,,DOMESTIC SH,UNKNOWN,,NO AGE,2025-07-07,MED EMERG,STRAY,FIELD,,2025-07-07,EUTH,,MED EMERG,RAMSTAD X MARKINGDON,SAN JOSE,2025-07-07
A1387973,,CAT,BLACK,WHITE,DOMESTIC SH,FEMALE,,NO AGE,2025-07-07,PREGNANT,STRAY,OTC,,2025-07-08,DIED,,MED SEV,WILLOW X BIRD,SAN JOSE,2025-08-14
A1387975,,OTHER,GRAY,,OPOSSUM,UNKNOWN,,NO AGE,2025-07-07,DEAD,DISPO REQ,FIELD,,2025-07-07,DISPOSAL,,DEAD,LEXINGTON X UVAS,MILPITAS,2025-07-07
A1387977,,OTHER,GRAY,,OPOSSUM,MALE,,NO AGE,2025-07-07,DEAD,DISPO REQ,FIELD,,2025-07-07,DISPOSAL,,DEAD,SAN FELIPE X DELTA,SAN JOSE,2025-07-07
A1387978,,CAT,TABBY-BRN,,DOMESTIC SH,FEMALE,2023-07-08,2 YEARS,2025-07-08,HEALTHY,STRAY,OTC,,2025-07-14,TRANSFER,,HEALTHY,AMES AVE/MADDIES WAY,MILPITAS,2025-07-14
A1387979,,CAT,TABBY-BRN,,DOMESTIC SH,FEMALE,2025-04-23,8 MONTHS,2025-07-08,HEALTHY,STRAY,OTC,,2025-07-14,TRANSFER,,HEALTHY,AMES AVE/MADDIES WAY,MILPITAS,2025-07-14
A1387980,,CAT,TABBY-BRN,,DOMESTIC SH,FEMALE,2025-04-23,8 MONTHS,2025-07-08,HEALTHY,STRAY,OTC,,2025-07-14,TRANSFER,,HEALTHY,AMES AVE/MADDIES WAY,MILPITAS,2025-07-14
A1387981,,CAT,GRAY,,DOMESTIC SH,FEMALE,2025-04-23,8 MONTHS,2025-07-08,HEALTHY,STRAY,OTC,,2025-07-14,TRANSFER,,HEALTHY,AMES AVE/MADDIES WAY,MILPITAS,2025-07-14
A1387982,,CAT,BLACK,,DOMESTIC SH,FEMALE,2025-04-23,8 MONTHS,2025-07-08,HEALTHY,STRAY,OTC,,2025-07-14,TRANSFER,,HEALTHY,AMES AVE/MADDIES WAY,MILPITAS,2025-07-14
A1387988,,CAT,BLACK,,DOMESTIC SH,UNKNOWN,2025-07-07,5 MONTHS,2025-07-08,NURSING,STRAY,OTC,,2025-07-27,RESCUE,,NURSING,MONMOUTH DR/ASHLAND DR,MILPITAS,2025-07-27
A1387989,,CAT,BLACK,,DOMESTIC SH,UNKNOWN,2025-07-07,5 MONTHS,2025-07-08,NURSING,STRAY,OTC,,2025-07-27,RESCUE,,NURSING,MONMOUTH DR/ASHLAND DR,MILPITAS,2025-07-27
A1387990,,CAT,BLACK,,DOMESTIC SH,UNKNOWN,2025-07-07,5 MONTHS,2025-07-08,NURSING,STRAY,OTC,,2025-07-27,RESCUE,,NURSING,MONMOUTH DR/ASHLAND DR,MILPITAS,2025-07-27
A1387991,,CAT,BLACK,,DOMESTIC SH,UNKNOWN,2025-07-07,5 MONTHS,2025-07-08,NURSING,STRAY,OTC,,2025-07-27,RESCUE,,NURSING,MONMOUTH DR/ASHLAND DR,MILPITAS,2025-07-27
A1387992,,CAT,BLACK,,DOMESTIC SH,UNKNOWN,2025-07-07,5 MONTHS,2025-07-08,NURSING,STRAY,OTC,,2025-07-27,RESCUE,,NURSING,MONMOUTH DR/ASHLAND DR,MILPITAS,2025-07-27
A1387994,,CAT,BLACK,,DOMESTIC SH,UNKNOWN,2025-07-07,1 DAY,2025-07-08,NURSING,STRAY,OTC,,2025-07-08,DIED,,NURSING,MONMOUTH DR/ASHLAND DR,MILPITAS,2025-07-08
A1387995,,CAT,BLACK,WHITE,DOMESTIC SH,MALE,2025-05-08,7 MONTHS,2025-07-08,HEALTHY,STRAY,OTC,,2025-07-17,RESCUE,,HEALTHY,HURSTGLEN WAY/EADLEHURST DR,SAN JOSE,2025-07-17
A1387996,,CAT,BLACK,,DOMESTIC SH,UNKNOWN,2025-07-07,5 WEEKS,2025-07-08,DEAD,DISPO REQ,OTC,,2025-07-08,DISPOSAL,,DEAD,MONMOUTH DR/ASHLAND DR,MILPITAS,2025-08-13
A1387997,,CAT,TABBY-BRN,WHITE,DOMESTIC SH,FEMALE,2025-05-08,7 MONTHS,2025-07-08,HEALTHY,STRAY,OTC,,2025-07-17,RESCUE,,HEALTHY,HURSTGLEN WAY/EADLEHURST DR,SAN JOSE,2025-07-17
A1387998,,CAT,BLACK,,DOMESTIC SH,NEUTERED,2025-05-01,7 MONTHS,2025-07-08,HEALTHY,STRAY,OTC,,2025-07-19,RTF,,FERAL,GETTYSBURG X CANTON DR,SAN JOSE,2025-07-19
A1387999,,CAT,BLACK,,DOMESTIC SH,NEUTERED,2025-05-01,7 MONTHS,2025-07-08,HEALTHY,STRAY,OTC,,2025-07-19,RTF,,FERAL,GETTYSBURG X CANTON DR,SAN JOSE,2025-07-19
A1388000,,CAT,TABBY-ORG,,DOMESTIC SH,NEUTERED,,NO AGE,2025-07-08,MED R,STRAY,OTC,,2025-07-16,RTF,,BEH M,ARIZONA AVE/DIXON RD,MILPITAS,2025-07-16
A1388001,,CAT,PT-SEAL,WHITE,DOMESTIC SH,MALE,2018-07-08,7 YEARS,2025-07-08,MED SEV,STRAY,OTC,,2025-07-08,EUTH,,MED SEV,STORY AND KING,SAN JOSE,2025-07-08
A1388002,,CAT,BLACK,,DOMESTIC SH,MALE,2025-06-08,6 MONTHS,2025-07-08,MED SEV,STRAY,FIELD,,2025-07-08,RESCUE,,MED SEV,2700 BLK,SAN JOSE,2025-07-08
A1388003,,CAT,BLACK,,DOMESTIC SH,MALE,2016-07-08,9 YEARS,2025-07-08,MED SEV,STRAY,FIELD,,2025-07-08,EUTH,,MED SEV,VILLAGE OAKS DR / COTTLE RD,SAN JOSE,2025-07-08
A1388004,,CAT,TORBI-BRN,,DOMESTIC SH,FEMALE,2023-07-08,2 YEARS,2025-07-08,MED SEV,STRAY,OTC,,2025-07-10,EUTH,,MED SEV,KELDON DR/MCLAUGHLIN AVE,SAN JOSE,2025-07-10
A1388005,,CAT,TABBY-ORG,,DOMESTIC SH,SPAYED,,NO AGE,2025-07-08,PREGNANT,STRAY,OTC,,2025-07-11,RTF,,FERAL,LUCRETIA AVE/STORY RD,SAN JOSE,2025-07-11
A1388008,,BIRD,BLACK,WHITE,GOOSE,UNKNOWN,,NO AGE,2025-07-08,DEAD,DISPO REQ,FIELD,,2025-07-08,DISPOSAL,,DEAD,CAPITOL / SNELL,SAN JOSE,2025-07-08
A1388010,,CAT,TABBY-GRAY,WHITE,DOMESTIC SH,NEUTERED,2025-04-15,8 MONTHS,2025-07-08,MED SEV,STRAY,OTC,,2025-08-10,ADOPTION,,MED R,WINTERPARK WAY/CUNNINGHAM AVE,SAN JOSE,2025-08-10
A1388011,,CAT,WHITE,BLACK,DOMESTIC SH,FEMALE,2025-07-06,2 WEEKS,2025-07-08,NURSING,STRAY,OTC,,2025-07-21,EUTH,,NURSING,SALEM AVE/ALPINE DR,CUPERTINO,2025-07-21
A1388012,,DOG,WHITE,BLACK,BULL TERRIER,MALE,2021-07-08,4 YEARS,2025-07-08,HEALTHY,STRAY,OTC,,2025-07-09,RTO,,HEALTHY,2700 BLOCK MONTEREY RD,SAN JOSE,2025-07-09
A1388013,,CAT,WHITE,TABBY-BRN,DOMESTIC SH,MALE,2025-07-06,2 WEEKS,2025-07-08,NURSING,STRAY,OTC,,2025-07-18,DIED,,MED SEV,SALEM AVE/ALPINE DR,CUPERTINO,2025-07-24
A1388014,,CAT,BLACK,WHITE,DOMESTIC SH,FEMALE,2025-07-06,5 WEEKS,2025-07-08,NURSING,STRAY,OTC,,2025-07-23,DIED,,NURSING,SALEM AVE/ALPINE DR,CUPERTINO,2025-08-13
A1388015,,CAT,BLACK,WHITE,DOMESTIC SH,FEMALE,2025-07-06,1 WEEKS,2025-07-08,NURSING,STRAY,OTC,,2025-07-15,EUTH,,NURSING,SALEM AVE/ALPINE DR,CUPERTINO,2025-07-15
A1388016,,CAT,TABBY-BRN,WHITE,DOMESTIC SH,FEMALE,2025-07-06,4 DAYS,2025-07-08,NURSING,STRAY,OTC,,2025-07-10,EUTH,,MED SEV,SALEM AVE/ALPINE DR,CUPERTINO,2025-07-10
A1388017,IGNACIO,DOG,TAN,,CHIHUAHUA SH,NEUTERED,2022-07-08,3 YEARS,2025-07-08,MED M,STRAY,OTC,,2025-07-17,ADOPTION,,HEALTHY,ELLA DR X ELLA CT,SAN JOSE,2025-07-17
A1388019,CHILI,DOG,RED,WHITE,CHIHUAHUA SH,SPAYED,2021-07-08,4 YEARS,2025-07-08,BEH U,STRAY,FIELD,,2025-07-22,ADOPTION,,HEALTHY,ADRIAN WAY / ALFRED,SAN JOSE,2025-07-22
A1388020,,DOG,WHITE,,CHIHUAHUA SH,MALE,2023-07-08,2 YEARS,2025-07-08,BEH U,STRAY,FIELD,,2025-07-17,TRANSFER,,BEH U,ADRIAN WAY / ALFRED,SAN JOSE,2025-07-17
A1388023,,DOG,CREAM,,DACHSHUND,MALE,2024-07-09,1 YEAR 5 MONTHS,2025-07-08,BEH U,STRAY,FIELD,,2025-07-17,RESCUE,,BEH U,ADRIAN WAY / ALFRED,SAN JOSE,2025-07-17
A1388025,,DOG,CREAM,WHITE,DACHSHUND,FEMALE,2023-07-08,2 YEARS,2025-07-08,BEH U,STRAY,FIELD,,2025-07-17,RESCUE,,BEH U,ADRIAN WAY / ALFRED,SAN JOSE,2025-07-17
A1388028,,CAT,GRAY,,DOMESTIC SH,UNKNOWN,2025-04-08,4 MONTHS,2025-07-08,MED SEV,STRAY,OTC,,2025-07-08,EUTH,,MED SEV,PERRY ST/ CANTON DR,MILPITAS,2025-08-13
A1388029,,CAT,BLACK,,DOMESTIC MH,UNKNOWN,,NO AGE,2025-07-08,MED SEV,STRAY,OTC,,2025-07-08,EUTH,,MED SEV,PIETRO DR/LEDERER CIR,SAN JOSE,2025-08-13
A1388030,,CAT,CALICO-TRI,,DOMESTIC SH,UNKNOWN,,NO AGE,2025-07-08,DEAD,DISPO REQ,OTC,,2025-07-08,DISPOSAL,,DEAD,MACKIN WOODS LN/PINOT BLANC WAY,SAN JOSE,2025-07-08
A1388036,,OTHER,GRAY,BLACK,RACCOON,UNKNOWN,,NO AGE,2025-07-08,DEAD,DISPO REQ,OTC,,2025-07-08,DISPOSAL,,DEAD,SB 85 N/O BLOSSOM,SAN JOSE,2025-07-08
A1388039,,OTHER,BLACK,GRAY,RACCOON,UNKNOWN,,NO AGE,2025-07-08,DEAD,DISPO REQ,FIELD,,2025-07-08,DISPOSAL,,DEAD,DEEP CLIFFE DR/ CARNOUSTIE CT,CUPERTINO,2025-07-24
A1388040,,CAT,WHITE,,DOMESTIC SH,UNKNOWN,,NO AGE,2025-07-08,DEAD,DISPO REQ,OTC,,2025-07-08,DISPOSAL,,DEAD,BLOSSOM HILL RD/GALLUP DR,SAN JOSE,2025-07-08
A1388044,,CAT,BLACK,,DOMESTIC SH,UNKNOWN,2024-07-24,1 YEAR,2025-07-08,DEAD,DISPO REQ,FIELD,,2025-07-08,DISPOSAL,,DEAD,SADDLE BROOK DR / MARJOHN BLVD,SAN JOSE,2025-07-08
A1388045,,CAT,TABBY-BRN,WHITE,DOMESTIC SH,SPAYED,2024-07-08,1 YEAR 5 MONTHS,2025-07-08,PREGNANT,STRAY,OTC,,2025-07-11,RTF,,FERAL,ENSIGN WAY/ JACKSON AVE,SAN JOSE,2025-08-13
A1388046,MAMAS,DOG,BLACK,BROWN,MIN PINSCHER,SPAYED,2022-07-08,3 YEARS,2025-07-08,HEALTHY,STRAY,FIELD,,2025-07-10,RTO,,HEALTHY,W TAYLOR,SAN JOSE,2025-07-10
A1388047,OZZIE,DOG,BLACK,BROWN,GERM SHEPHERD,NEUTERED,2022-07-08,3 YEARS,2025-07-08,HEALTHY,STRAY,FIELD,,2025-07-23,ADOPTION,,HEALTHY,W TAYLOR,SAN JOSE,2025-07-26
A1388050,ZIGGY,CAT,TABBY-BRN,WHITE,DOMESTIC SH,NEUTERED,2025-05-27,7 MONTHS,2025-07-08,MED R,STRAY,OTC,IP ADOPT,2025-09-26,ADOPTION,,HEALTHY,DIADEM DR,SAN JOSE,2025-09-26
A1388051,ZOE,CAT,WHITE,TABBY-BRN,DOMESTIC SH,NEUTERED,2025-05-27,7 MONTHS,2025-07-08,MED R,STRAY,OTC,,2025-09-26,ADOPTION,,HEALTHY,DIADEM DR,SAN JOSE,2025-09-26
A1388057,,CAT,TABBY-ORG,WHITE,DOMESTIC SH,UNKNOWN,,NO AGE,2025-07-08,DEAD,DISPO REQ,OTC,,2025-07-08,DISPOSAL,,DEAD,POUGHKEEPSIE RD,SAN JOSE,2025-07-08
A1388058,,DOG,BROWN,,GERM SHEPHERD,MALE,2025-07-05,5 MONTHS,2025-07-08,NURSING,STRAY,OTC,,2025-08-04,TRANSFER,,NURSING,EDENVALE AVE/SADDLEBROOK DR,SAN JOSE,2025-08-04
A1388059,,DOG,BROWN,,GERM SHEPHERD,MALE,2025-07-05,5 MONTHS,2025-07-08,NURSING,STRAY,OTC,,2025-08-04,TRANSFER,,NURSING,EDENVALE AVE/SADDLEBROOK DR,SAN JOSE,2025-08-04
A1388060,,DOG,BROWN,,GERM SHEPHERD,FEMALE,2025-07-05,5 MONTHS,2025-07-08,NURSING,STRAY,OTC,,2025-08-04,TRANSFER,,NURSING,EDENVALE AVE/SADDLEBROOK DR,SAN JOSE,2025-08-04
A1388061,,DOG,BROWN,,GERM SHEPHERD,MALE,2025-07-05,5 MONTHS,2025-07-08,NURSING,STRAY,OTC,,2025-08-04,TRANSFER,,NURSING,EDENVALE AVE/SADDLEBROOK DR,SAN JOSE,2025-08-04
A1388062,,DOG,BROWN,,GERM SHEPHERD,FEMALE,2025-07-05,5 MONTHS,2025-07-08,NURSING,STRAY,OTC,,2025-08-04,TRANSFER,,NURSING,EDENVALE AVE/SADDLEBROOK DR,SAN JOSE,2025-08-04
A1388063,,DOG,BROWN,,GERM SHEPHERD,FEMALE,2025-07-05,5 MONTHS,2025-07-08,NURSING,STRAY,OTC,,2025-08-04,TRANSFER,,NURSING,EDENVALE AVE/SADDLEBROOK DR,SAN JOSE,2025-08-04
A1388064,,DOG,BROWN,,GERM SHEPHERD,FEMALE,2025-07-05,5 MONTHS,2025-07-08,NURSING,STRAY,OTC,,2025-08-04,TRANSFER,,NURSING,EDENVALE AVE/SADDLEBROOK DR,SAN JOSE,2025-08-04
A1388065,,DOG,BROWN,,GERM SHEPHERD,MALE,2025-07-05,5 MONTHS,2025-07-08,NURSING,STRAY,OTC,,2025-08-04,TRANSFER,,NURSING,EDENVALE AVE/SADDLEBROOK DR,SAN JOSE,2025-08-04
A1388066,,DOG,BROWN,,GERM SHEPHERD,MALE,2025-07-05,5 MONTHS,2025-07-08,NURSING,STRAY,OTC,,2025-08-04,TRANSFER,,NURSING,EDENVALE AVE/SADDLEBROOK DR,SAN JOSE,2025-08-04
A1388067,,DOG,BROWN,,GERM SHEPHERD,MALE,2025-07-05,5 MONTHS,2025-07-08,NURSING,STRAY,OTC,,2025-08-04,TRANSFER,,NURSING,EDENVALE AVE/SADDLEBROOK DR,SAN JOSE,2025-08-04
A1388075,MONKEY,DOG,TAN,BLACK,ANATOL SHEPHERD,SPAYED,2020-07-09,5 YEARS,2025-07-08,BEH M,STRAY,FIELD,,2025-08-23,ADOPTION,,HEALTHY,MONTEREY X CHENOWYTH,SAN JOSE,2025-08-23
A1388077,TRAP 1,CAT,WHITE,,DOMESTIC SH,NEUTERED,,NO AGE,2025-07-09,FERAL,S/N CLINIC,FERAL,,2025-07-09,RTF,,FERAL,,,2025-07-09
A1388078,TRAP 2,CAT,TABBY-GRAY,,DOMESTIC SH,SPAYED,,NO AGE,2025-07-09,FERAL,S/N CLINIC,FERAL,,2025-07-09,RTF,,FERAL,,,2025-07-09
A1388079,TRAP 3,CAT,ORANGE,,DOMESTIC SH,SPAYED,,NO AGE,2025-07-09,FERAL,S/N CLINIC,FERAL,,2025-07-09,RTF,,FERAL,,,2025-07-09
A1388080,TRAP 4,CAT,TABBY-BRN,,DOMESTIC SH,NEUTERED,,NO AGE,2025-07-09,FERAL,S/N CLINIC,FERAL,,2025-07-09,RTF,,FERAL,,,2025-07-09
A1388081,TRAP 5,CAT,ORANGE,,DOMESTIC SH,NEUTERED,,NO AGE,2025-07-09,FERAL,S/N CLINIC,FERAL,,2025-07-09,RTF,,FERAL,,,2025-07-09
A1388082,TRAP 6,CAT,TABBY-BRN,,DOMESTIC SH,NEUTERED,,NO AGE,2025-07-09,FERAL,S/N CLINIC,FERAL,,2025-07-09,RTF,,FERAL,,,2025-07-09
A1388083,TRAP 7,CAT,TABBY-BRN,WHITE,DOMESTIC SH,SPAYED,2023-07-17,2 YEARS,2025-07-09,FERAL,S/N CLINIC,FERAL,,2025-07-09,RTF,,FERAL,,,2025-07-09
A1388083,TRAP 7,CAT,TABBY-BRN,WHITE,DOMESTIC SH,SPAYED,2023-07-17,2 YEARS,2025-07-17,MED R,STRAY,OTC,,2025-07-22,RTF,,MED R,SHUMAKER WAY/DOXEY DR,SAN JOSE,2025-07-22
A1388084,TRAP 8,CAT,WHITE,GRAY,DOMESTIC SH,SPAYED,,NO AGE,2025-07-09,FERAL,S/N CLINIC,FERAL,,2025-07-09,RTF,,FERAL,,,2025-07-09
A1388085,TRAP 9,CAT,TABBY-GRAY,,DOMESTIC SH,SPAYED,,NO AGE,2025-07-09,FERAL,S/N CLINIC,FERAL,,2025-07-09,RTF,,FERAL,,,2025-07-09
A1388086,TRAP 10,CAT,BLACK,WHITE,DOMESTIC SH,SPAYED,,NO AGE,2025-07-09,FERAL,S/N CLINIC,FERAL,,2025-07-09,RTF,,FERAL,,,2025-07-09
A1388087,TRAP 11,CAT,TABBY-GRAY,,DOMESTIC SH,NEUTERED,,NO AGE,2025-07-09,FERAL,S/N CLINIC,FERAL,,2025-07-09,RTF,,FERAL,,,2025-07-09
A1388088,TRAP 12,CAT,TABBY-GRAY,,DOMESTIC SH,SPAYED,,NO AGE,2025-07-09,FERAL,S/N CLINIC,FERAL,,2025-07-09,RTF,,FERAL,,,2025-07-09
A1388089,PRINCESS TROUBLES,DOG,BLACK,BROWN,PIT BULL,SPAYED,2025-02-09,10 MONTHS,2025-07-09,HEALTHY,SPAY,OWNED,,2025-07-09,SPAY,,HEALTHY,,SAN JOSE,2025-08-20
A1388090,TRAP 13,CAT,TABBY-BRN,,DOMESTIC SH,NEUTERED,,NO AGE,2025-07-09,FERAL,S/N CLINIC,FERAL,,2025-07-09,RTF,,FERAL,,MILPITAS,2025-07-09
A1388091,TRAP 14,CAT,GRAY,,DOMESTIC SH,SPAYED,,NO AGE,2025-07-09,FERAL,S/N CLINIC,FERAL,,2025-07-09,RTF,,FERAL,,SAN JOSE,2025-07-09
A1388092,TRAP 15,CAT,TABBY-BRN,,DOMESTIC SH,NEUTERED,,NO AGE,2025-07-09,FERAL,S/N CLINIC,FERAL,,2025-07-09,RTF,,FERAL,,SAN JOSE,2025-07-09
A1388093,TRAP 16,CAT,BLACK,,DOMESTIC SH,UNKNOWN,,NO AGE,2025-07-09,FERAL,S/N CLINIC,FERAL,,2025-07-09,RTF,,FERAL,,SAN JOSE,2025-07-09
A1388094,TRAP 17,CAT,TABBY-BRN,,DOMESTIC SH,SPAYED,,NO AGE,2025-07-09,FERAL,S/N CLINIC,FERAL,,2025-07-09,RTF,,FERAL,,SAN JOSE,2025-07-09
A1388095,TRAP 18,CAT,BLACK,,DOMESTIC SH,NEUTERED,,NO AGE,2025-07-09,FERAL,S/N CLINIC,FERAL,,2025-07-09,RTF,,FERAL,,SAN JOSE,2025-07-09
A1388096,TRAP 19,CAT,TABBY-BRN,,DOMESTIC SH,NEUTERED,,NO AGE,2025-07-09,FERAL,S/N CLINIC,FERAL,,2025-07-09,RTF,,FERAL,,SAN JOSE,2025-07-09
A1388097,TRAP 20,CAT,WHITE,GRAY,DOMESTIC SH,SPAYED,,NO AGE,2025-07-09,FERAL,S/N CLINIC,FERAL,,2025-07-09,RTF,,FERAL,,SAN JOSE,2025-07-09
A1388098,TRAP 21,CAT,TABBY-GRAY,,DOMESTIC SH,SPAYED,,NO AGE,2025-07-09,FERAL,S/N CLINIC,FERAL,,2025-07-09,RTF,,FERAL,,SAN JOSE,2025-07-09
A1388098,TRAP 21,CAT,TABBY-GRAY,,DOMESTIC SH,SPAYED,,NO AGE,2025-07-14,MED R,STRAY,OTC,,2025-07-16,RTF,,MED R,PFILIE AVE/SYLVANDALE AVE,SAN JOSE,2025-07-16
A1388099,TRAP 22,CAT,ORANGE,,DOMESTIC SH,SPAYED,,NO AGE,2025-07-09,FERAL,S/N CLINIC,FERAL,,2025-07-09,RTF,,FERAL,,SAN JOSE,2025-07-09
A1388100,TRAP 23,CAT,TABBY-BRN,,DOMESTIC SH,SPAYED,,NO AGE,2025-07-09,FERAL,S/N CLINIC,FERAL,,2025-07-09,RTF,,FERAL,,SAN JOSE,2025-07-09
A1388101,TRAP 24,CAT,TABBY-ORG,,DOMESTIC SH,SPAYED,,NO AGE,2025-07-09,FERAL,S/N CLINIC,FERAL,,2025-07-09,RTF,,FERAL,,SAN JOSE,2025-07-09
A1388102,TRAP 25,CAT,TABBY-GRAY,,DOMESTIC SH,SPAYED,,NO AGE,2025-07-09,FERAL,S/N CLINIC,FERAL,,2025-07-09,RTF,,FERAL,,,2025-07-09
A1388103,TRAP 26,CAT,BLACK,,DOMESTIC SH,SPAYED,,NO AGE,2025-07-09,FERAL,S/N CLINIC,FERAL,,2025-07-09,RTF,,FERAL,,,2025-07-09
A1388104,TRAP 27,CAT,BLACK,WHITE,DOMESTIC SH,NEUTERED,,NO AGE,2025-07-09,FERAL,S/N CLINIC,FERAL,,2025-07-09,RTF,,FERAL,,,2025-07-09
A1388105,TRAP 28,CAT,TABBY-GRAY,,DOMESTIC SH,SPAYED,,NO AGE,2025-07-09,FERAL,S/N CLINIC,FERAL,,2025-07-09,RTF,,FERAL,,,2025-07-09
A1388106,TRAP 29,CAT,TABBY-BUFF,,DOMESTIC SH,NEUTERED,,NO AGE,2025-07-09,FERAL,S/N CLINIC,FERAL,,2025-07-09,RTF,,FERAL,,,2025-07-09
A1388107,TRAP 30,CAT,TABBY-GRAY,,DOMESTIC SH,SPAYED,,NO AGE,2025-07-09,FERAL,S/N CLINIC,FERAL,,2025-07-09,RTF,,FERAL,,,2025-07-09
A1388108,TRAP 1,CAT,BLACK,,DOMESTIC SH,NEUTERED,,NO AGE,2025-07-10,FERAL,S/N CLINIC,FERAL,,2025-07-10,RTF,,FERAL,,MILPITAS,2025-07-10
A1388109,TRAP 1,CAT,CALICO-DIL,,DOMESTIC SH,SPAYED,,NO AGE,2025-07-16,FERAL,S/N CLINIC,FERAL,,2025-07-17,RTF,,FERAL,,,2025-07-17
A1388110,TRAP 2,CAT,BROWN,WHITE,DOMESTIC SH,SPAYED,,NO AGE,2025-07-09,FERAL,S/N CLINIC,FERAL,,2025-07-17,RTF,,FERAL,,,2025-07-17
A1388111,TRAP 3,CAT,TORTIE-B\O,,DOMESTIC SH,SPAYED,,NO AGE,2025-07-09,FERAL,S/N CLINIC,FERAL,,2025-07-16,RTF,,FERAL,,,2025-07-16
A1388112,SELEN,CAT,TABBY-GRAY,,DOMESTIC SH,SPAYED,2022-07-29,3 YEARS,2025-07-16,FERAL,S/N CLINIC,FERAL,,2025-07-16,RTF,,FERAL,,,2025-07-16
A1388112,SELEN,CAT,TABBY-GRAY,,DOMESTIC SH,SPAYED,2022-07-29,3 YEARS,2025-07-24,HEALTHY,OWNER SUR,OTC,,2025-08-17,ADOPTION,,HEALTHY,,SAN JOSE,2025-08-17
A1388113,TRAP 5,CAT,TABBY-GRAY,,DOMESTIC SH,SPAYED,,NO AGE,2025-07-16,FERAL,S/N CLINIC,FERAL,,2025-07-16,RTF,,FERAL,,,2025-07-16
A1388114,TRAP 6,CAT,TABBY-BRN,,DOMESTIC SH,NEUTERED,,NO AGE,2025-07-16,FERAL,S/N CLINIC,FERAL,,2025-07-16,RTF,,FERAL,,SAN JOSE,2025-07-16
A1388115,,BIRD,GRAY,BLACK,GOOSE,UNKNOWN,,NO AGE,2025-07-09,DEAD,DISPO REQ,FIELD,,2025-07-09,DISPOSAL,,DEAD,2200 BLOCK QUIMBY RD,SAN JOSE,2025-07-09
A1388123,,CAT,BLACK,,DOMESTIC SH,UNKNOWN,2020-07-09,5 YEARS,2025-07-09,MED SEV,STRAY,FIELD,,2025-07-09,DIED,,MED EMERG,TIERRA BUENA DR X S KING RD,SAN JOSE,2025-07-09
A1388124,,OTHER,GRAY,BLACK,RACCOON,UNKNOWN,,NO AGE,2025-07-09,MED EMERG,WILDLIFE,FIELD,,2025-07-09,TRANSFER,,MED EMERG,1100 BLOCK SINGLETARY AVE,SAN JOSE,2025-07-09
