AnimalID,AnimalName,AnimalType,PrimaryColor,SecondaryColor,PrimaryBreed,Sex,DOB,Age,IntakeDate,IntakeCondition,IntakeType,IntakeSubtype,IntakeReason,OutcomeDate,OutcomeType,OutcomeSubtype,OutcomeCondition,Crossing,Jurisdiction,LastUpdate
A1268539,,BIRD,BLACK,WHITE,CHICKEN,UNKNOWN,,NO AGE,2022-08-05,NORMAL,STRAY,OTC,,2022-08-05,RESCUE,,,3300 BLOCK KEATON LOOP/ SAN FELIPE DR,SAN JOSE,2022-08-05
A1268540,,BIRD,BLACK,WHITE,CHICKEN,UNKNOWN,,NO AGE,2022-08-05,NORMAL,STRAY,OTC,,2022-08-05,RESCUE,,,3300 BLOCK KEATON LOOP/ SAN FELIPE DR,SAN JOSE,2022-08-05
A1268541,,BIRD,BLACK,WHITE,CHICKEN,UNKNOWN,,NO AGE,2022-08-05,NORMAL,STRAY,OTC,,2022-08-05,RESCUE,,,3300 BLOCK KEATON LOOP/ SAN FELIPE DR,SAN JOSE,2022-08-05
A1268542,,BIRD,BLACK,WHITE,CHICKEN,UNKNOWN,,NO AGE,2022-08-05,NORMAL,STRAY,OTC,,2022-08-05,RESCUE,,,3300 BLOCK KEATON LOOP/ SAN FELIPE DR,SAN JOSE,2022-08-05
A1268543,,BIRD,BLACK,WHITE,CHICKEN,UNKNOWN,,NO AGE,2022-08-05,NORMAL,STRAY,OTC,,2022-08-05,RESCUE,,,3300 BLOCK KEATON LOOP/ SAN FELIPE DR,SAN JOSE,2022-08-05
A1268544,,BIRD,BLACK,WHITE,CHICKEN,UNKNOWN,,NO AGE,2022-08-05,NORMAL,STRAY,OTC,,2022-08-05,RESCUE,,,3300 BLOCK KEATON LOOP/ SAN FELIPE DR,SAN JOSE,2022-08-05
A1268545,,BIRD,BROWN,WHITE,QUAIL,UNKNOWN,,NO AGE,2022-08-05,NORMAL,STRAY,OTC,,2022-08-05,RESCUE,,,3300 BLOCK KEATON LOOP/ SAN FELIPE DR,SAN JOSE,2022-08-05
A1268546,,BIRD,WHITE,BROWN,QUAIL,UNKNOWN,,NO AGE,2022-08-05,NORMAL,STRAY,OTC,,2022-08-05,RESCUE,,,3300 BLOCK KEATON LOOP/ SAN FELIPE DR,SAN JOSE,2022-08-05
A1268547,,CAT,TABBY-ORG,,DOMESTIC SH,FEMALE,,NO AGE,2022-08-05,NURSING,STRAY,OTC,,2022-08-06,RESCUE,,UNHEALTHY,4100 BLOCK MOONFLOWER CT/ OLDFIELD WAY,SAN JOSE,2022-08-07
A1268548,,CAT,TABBY-ORG,,DOMESTIC SH,FEMALE,,NO AGE,2022-08-05,NURSING,STRAY,OTC,,2022-08-06,RESCUE,,UNHEALTHY,4100 BLOCK MOONFLOWER CT/ OLDFIELD WAY,SAN JOSE,2022-08-07
A1268549,,CAT,GRAY,WHITE,DOMESTIC SH,UNKNOWN,,NO AGE,2022-08-05,DEAD,DISPO REQ,FIELD,,2022-08-05,DISPOSAL,,DEAD,WRAIGHT X UNIVERSITY,LOS GATOS,2022-08-05
A1268553,,CAT,TABBY-GRAY,WHITE,DOMESTIC SH,FEMALE,,NO AGE,2022-08-05,NORMAL,STRAY,OTC,,2022-08-07,TRANSFER,,HEALTHY,MT PLEASANT PARK,SAN JOSE,2022-08-07
A1268555,,CAT,TABBY-BRN,WHITE,DOMESTIC SH,FEMALE,,NO AGE,2022-08-05,NORMAL,STRAY,OTC,,2022-08-07,TRANSFER,,HEALTHY,MT PLEASANT PARK,SAN JOSE,2022-08-07
A1268556,,CAT,BLACK,WHITE,DOMESTIC SH,MALE,,NO AGE,2022-08-05,NORMAL,STRAY,OTC,,2022-08-07,TRANSFER,,HEALTHY,MT PLEASANT PARK,SAN JOSE,2022-08-07
A1268558,,CAT,BLACK,,DOMESTIC SH,MALE,,NO AGE,2022-08-05,NORMAL,STRAY,OTC,,2022-08-07,TRANSFER,,HEALTHY,MT PLEASANT PARK,SAN JOSE,2022-08-07
A1268561,,CAT,BLACK,WHITE,DOMESTIC SH,FEMALE,,NO AGE,2022-08-05,MED SEV,STRAY,OTC,,2022-08-05,EUTH,,MED SEV,1400 BLOCK SIERRA CREEK WAY/ HOSTETTER RD,SAN JOSE,2025-11-03
A1268562,,CAT,BLACK,,DOMESTIC SH,UNKNOWN,,NO AGE,2022-08-05,DEAD,DISPO REQ,FIELD,,2022-08-05,DISPOSAL,,DEAD,AUZERAIS X BARACK OBAMA,SAN JOSE,2022-08-05
A1268577,,CAT,TABBY-GRAY,,DOMESTIC SH,UNKNOWN,,NO AGE,2022-08-05,DEAD,DISPO REQ,FIELD,,2022-08-05,DISPOSAL,,DEAD,CARRYBACK,SAN JOSE,2022-08-05
A1268603,SILVER,DOG,BLACK,WHITE,FRENCH BULLDOG,SPAYED,2021-03-11,4 YEARS,2023-04-30,MED M,OWNER SUR,OTC,INJURED,2023-05-13,ADOPTION,,,,SAN JOSE,2023-05-13
A1268610,PUPPY,DOG,TAN,,FRENCH BULLDOG,MALE,2022-02-24,10 MONTHS,2022-12-02,DEAD,DISPO REQ,OTC,,2022-12-02,DISPOSAL,,DEAD,,SAN JOSE,2022-12-02
A1268720,SAMANTHA,DOG,BLACK,TAN,AM PIT BULL TER,FEMALE,,NO AGE,2023-02-21,HEALTHY,CONFISCATE,POLICE,,2023-02-26,RTO,,,,SAN JOSE,2023-02-26
A1268764,FLACA,CAT,GRAY,TABBY-BRN,DOMESTIC SH,SPAYED,2022-02-27,3 YEARS,2022-08-12,NORMAL,STRAY,OTC,,2022-08-17,RTO,,HEALTHY,LOS GATOS CREEK,SAN JOSE,2022-08-17
A1268890,,BIRD,GRAY,,PIGEON,UNKNOWN,,NO AGE,2022-08-05,OTHER MED,WILDLIFE,OTC,,2022-08-06,TRANSFER,,UNHEALTHY,JACKSON & ALUM ROCK,SAN JOSE,2022-08-06
A1268899,HD,DOG,BLACK,WHITE,CHIHUAHUA SH,MALE,2015-08-05,10 YEARS,2022-08-05,INJURED,CONFISCATE,ASO,,2022-08-06,RTO,,HEALTHY,,SAN JOSE,2022-08-06
A1268900,,OTHER,BROWN,,SQUIRREL,UNKNOWN,,NO AGE,2022-08-05,OTHER MED,WILDLIFE,OTC,,2022-08-06,TRANSFER,,UNHEALTHY,POTTS/SINGLETON,SAN JOSE,2022-08-06
A1268902,,CAT,GRAY,,DOMESTIC SH,UNKNOWN,,NO AGE,2022-08-05,INJURED,STRAY,FIELD,,2022-08-10,DIED,,UNHEALTHY,VIRGINA AVE,SAN JOSE,2022-11-21
A1268904,,BIRD,BROWN,,HAWK,UNKNOWN,,NO AGE,2022-08-05,UNHEALTHY,WILDLIFE,FIELD,,2022-08-06,TRANSFER,,UNHEALTHY,N ABBOTT,MILPITAS,2022-08-06
A1268906,MUNECA,DOG,TAN,,CHIHUAHUA SH,FEMALE,2006-08-06,16 YEARS,2022-08-06,OTHER MED,STRAY,EAC,,2022-08-06,RTO,,,3200 BLOCK PAYNE,CAMPBELL,2022-11-21
A1268907,,OTHER,BLACK,,OPOSSUM,UNKNOWN,,NO AGE,2022-08-06,OTHER MED,WILDLIFE,EAC,,2022-08-06,TRANSFER,,UNHEALTHY,ENGLEWOOD DRIVE,,2022-08-06
A1268908,,CAT,GRAY,,DOMESTIC SH,MALE,,NO AGE,2022-08-06,OTHER MED,STRAY,EAC,,2022-08-20,RESCUE,,UNHEALTHY,TURTLEROCK DRIVE,SAN JOSE,2022-11-21
A1268909,,CAT,CALICO-DIL,,DOMESTIC SH,FEMALE,,NO AGE,2022-08-06,OTHER MED,STRAY,EAC,,2022-08-20,RESCUE,,UNHEALTHY,TURTLEROCK DRIVE,SAN JOSE,2022-11-21
A1268919,,BIRD,BROWN,WHITE,HAWK,UNKNOWN,,NO AGE,2022-08-06,INJURED,WILDLIFE,FIELD,,2022-08-06,TRANSFER,,REHAB,MILMONT RD,MILPITAS,2022-08-06
A1268920,,OTHER,BROWN,,SQUIRREL,UNKNOWN,,NO AGE,2022-08-06,INJURED,TRANSFER,MEDVET,,2022-08-06,TRANSFER,,REHAB,900 BLOCK DELL AVE,CAMPBELL,2022-08-06
A1268922,ROBIN,CAT,BLACK,WHITE,DOMESTIC SH,UNKNOWN,,NO AGE,2022-08-06,OTHER MED,STRAY,OTC,,2022-08-17,EUTH,,UNHEALTHY,300 BLOCK SANTANA ROW,SAN JOSE,2022-11-21
A1268923,,OTHER,BROWN,WHITE,SQUIRREL,UNKNOWN,,NO AGE,2022-08-06,DEAD,DISPO REQ,FIELD,,2022-08-06,DISPOSAL,,DEAD,21900 BLOCK WOODBURY DRIVE,CUPERTINO,2022-08-06
A1268924,,BIRD,BROWN,,FINCH,UNKNOWN,,NO AGE,2022-08-06,OTHER MED,WILDLIFE,OTC,,2022-08-06,TRANSFER,,INJURED,SILVERCREEK RD/DANIEL MALONEY DR,SAN JOSE,2022-08-06
A1268925,,CAT,TABBY-GRAY,,DOMESTIC SH,MALE,,NO AGE,2022-08-06,MED SEV,STRAY,OTC,,2022-08-06,EUTH,,MED SEV,MONTEREY RD/SENTER RD,SAN JOSE,2025-09-30
A1268927,,CAT,WHITE,BLACK,DOMESTIC SH,MALE,,NO AGE,2022-08-06,DEAD,DISPO REQ,OTC,,2022-08-06,DISPOSAL,,DEAD,CRAMER CIR/BASIN CT,SAN JOSE,2022-08-06
A1268931,,CAT,TABBY-GRAY,,DOMESTIC SH,UNKNOWN,,NO AGE,2022-08-06,NURSING,STRAY,OTC,,2022-08-06,EUTH,,UNHEALTHY,ALUM ROCK AVE/VIEWMONT AVE,SAN JOSE,2022-08-06
A1268932,,CAT,TABBY-GRAY,,DOMESTIC SH,UNKNOWN,,NO AGE,2022-08-06,NURSING,STRAY,OTC,,2022-08-06,EUTH,,UNHEALTHY,ALUM ROCK AVE/VIEWMONT AVE,SAN JOSE,2022-08-06
A1268933,,CAT,TABBY-GRAY,,DOMESTIC SH,UNKNOWN,,NO AGE,2022-08-06,NURSING,STRAY,OTC,,2022-08-06,EUTH,,UNHEALTHY,ALUM ROCK AVE/VIEWMONT AVE,SAN JOSE,2022-08-06
A1268935,,DOG,TAN,,POMERANIAN,UNKNOWN,,NO AGE,2022-08-06,HEALTHY,STRAY,FIELD,,2022-08-11,TRANSFER,,HEALTHY,AMBERGROVE DR,SAN JOSE,2025-11-12
A1268938,TC,CAT,WHITE,GRAY,DOMESTIC SH,NEUTERED,2022-04-06,3 YEARS,2022-08-06,OTHER MED,STRAY,OTC,,2022-08-18,ADOPTION,,,MOSS POINT DR/ HILLMONT AVE,SAN JOSE,2022-08-18
A1268939,LIANA,DOG,BRINDLE-BN,WHITE,PIT BULL,SPAYED,2021-10-24,4 YEARS,2022-08-06,NORMAL,STRAY,OTC,,2022-09-27,ADOPTION,,HEALTHY,CAPITOL EXPRESSWAY/MONTEREY RD,SAN JOSE,2022-09-27
A1268940,,CAT,TABBY-BRN,,DOMESTIC SH,UNKNOWN,,NO AGE,2022-08-06,INJURED,STRAY,FIELD,,2022-08-07,DIED,,UNHEALTHY,OCALA,SAN JOSE,2022-08-07
A1268943,,CAT,GRAY,,DOMESTIC MH,FEMALE,,NO AGE,2022-08-06,OTHER MED,STRAY,OTC,,2022-08-08,RESCUE,,UNHEALTHY,STEVENS CREEK BLVD/WINCHESTER BLVD,SAN JOSE,2022-08-08
A1268948,,DOG,WHITE,,MASTIFF,MALE,,NO AGE,2022-08-06,DEAD,DISPO REQ,OTC OWNED,,2022-08-06,DISPOSAL,,DEAD,,SAN JOSE,2022-08-06
A1268949,,CAT,TABBY-GRAY,,DOMESTIC SH,UNKNOWN,,NO AGE,2022-08-06,DEAD,DISPO REQ,OTC,,2022-08-06,DISPOSAL,,DEAD,2100 BLOCK LAKEWOOD DR,SAN JOSE,2023-10-02
A1268950,MAGNA,CAT,TABBY-BRN,WHITE,DOMESTIC SH,FEMALE,2019-08-11,6 YEARS,2022-08-06,MED R,STRAY,FIELD,,2022-08-11,RESCUE,,MED R,CAPITOL X MONTEREY,SAN JOSE,2025-11-12
A1268951,,BIRD,GRAY,BROWN,GULL,FEMALE,,NO AGE,2022-08-06,OTHER MED,WILDLIFE,FIELD,,2022-08-07,DIED,,UNHEALTHY,WHITE X TULLY,SAN JOSE,2022-08-07
A1268957,TOBY,DOG,TAN,,CHIHUAHUA SH,NEUTERED,2012-08-07,11 YEARS,2022-08-07,OTHER MED,STRAY,FIELD,,2022-09-23,ADOPTION,,MANAGE,S KING RD,SAN JOSE,2022-09-26
A1268960,,CAT,BLACK,,DOMESTIC SH,UNKNOWN,,NO AGE,2022-08-07,NURSING,TRANSFER,MEDVET,,2022-08-10,RESCUE,,NURSING,POINT BLANC,SAN JOSE,2025-10-15
A1268961,,CAT,BLACK,,DOMESTIC SH,FEMALE,,NO AGE,2022-08-07,OTHER MED,STRAY,OTC,,2022-08-15,RESCUE,,UNHEALTHY,2700 BLOCK MONTEREY RD,SAN JOSE,2022-08-17
A1268962,,CAT,BLACK,,DOMESTIC SH,FEMALE,,NO AGE,2022-08-07,OTHER MED,STRAY,OTC,,2022-08-15,RESCUE,,UNHEALTHY,2700 BLOCK MONTEREY RD,SAN JOSE,2022-08-17
A1268963,,CAT,GRAY,,DOMESTIC SH,MALE,,NO AGE,2022-08-07,OTHER MED,STRAY,OTC,,2022-08-15,RESCUE,,UNHEALTHY,2700 BLOCK MONTEREY RD,SAN JOSE,2022-08-17
A1268970,,CAT,BLACK,WHITE,DOMESTIC LH,MALE,,NO AGE,2022-08-07,OTHER MED,STRAY,OTC,,2022-08-07,EUTH,,UNHEALTHY,EXPRESSWAY RD,SAN JOSE,2022-11-01
A1268973,,OTHER,BLACK,,SQUIRREL,UNKNOWN,,NO AGE,2022-08-07,OTHER MED,STRAY,OTC,,2022-08-07,EUTH,,UNHEALTHY,EILEEN DR,SAN JOSE,2022-11-21
A1268974,LEONIDAS,DOG,BROWN,BLACK,YORKSHIRE TERR,NEUTERED,,NO AGE,2022-08-07,NORMAL,STRAY,OTC,,2022-09-13,ADOPTION,,,S KING RD & STORY RD,SAN JOSE,2022-09-13
A1268977,,CAT,TABBY-ORG,,DOMESTIC SH,UNKNOWN,,NO AGE,2022-08-07,OTHER MED,STRAY,OTC,,2022-08-07,TRANSFER,,UNHEALTHY,3100 BLK HAGA DR/RODEO DR,SAN JOSE,2022-08-07
A1268979,,CAT,TABBY-ORG,,DOMESTIC SH,UNKNOWN,,NO AGE,2022-08-07,OTHER MED,STRAY,OTC,,2022-08-07,TRANSFER,,UNHEALTHY,3100 BLK HAGA DR/RODEO DR,SAN JOSE,2022-08-07
A1268980,FLETCHER,DOG,BLACK,WHITE,LABRADOR RETR,NEUTERED,2021-02-07,4 YEARS,2022-08-07,NORMAL,STRAY,OTC,,2022-10-01,ADOPTION,,HEALTHY,MCLAUGHLIN AVE & TULLY RD,SAN JOSE,2022-10-01
A1268981,,CAT,TABBY-GRAY,,DOMESTIC SH,UNKNOWN,,NO AGE,2022-08-07,OTHER MED,STRAY,OTC,,2022-08-09,RESCUE,,UNHEALTHY,3300 BLK SENTER RD/SINGLETON RD,SAN JOSE,2022-08-09
A1268982,DARRYL,DOG,TAN,,CHIHUAHUA SH,MALE,,NO AGE,2022-08-07,NORMAL,STRAY,FIELD,,2022-08-27,RTO,,HEALTHY,BERRYWOOD DR,SAN JOSE,2022-08-27
A1268983,,CAT,TABBY-GRAY,WHITE,DOMESTIC SH,UNKNOWN,,NO AGE,2022-08-07,OTHER MED,STRAY,OTC,,2022-08-09,RESCUE,,UNHEALTHY,3300 BLK SENTER RD/SINGLETON RD,SAN JOSE,2022-08-09
A1268984,,CAT,TABBY-GRAY,,DOMESTIC SH,UNKNOWN,,NO AGE,2022-08-07,OTHER MED,STRAY,OTC,,2022-08-09,RESCUE,,UNHEALTHY,3300 BLK SENTER RD/SINGLETON RD,SAN JOSE,2022-08-09
A1268985,,CAT,TABBY-GRAY,WHITE,DOMESTIC SH,UNKNOWN,,NO AGE,2022-08-07,OTHER MED,STRAY,OTC,,2022-08-09,RESCUE,,UNHEALTHY,3300 BLK SENTER RD/SINGLETON RD,SAN JOSE,2022-08-09
A1268986,,CAT,TABBY-ORG,WHITE,DOMESTIC SH,UNKNOWN,,NO AGE,2022-08-07,NORMAL,STRAY,OTC,,2022-08-07,TRANSFER,,HEALTHY,300 BLK S 4TH ST/E SAN SALVADOR ST,SAN JOSE,2022-08-07
A1268992,,BIRD,BROWN,,CHICKEN,FEMALE,,NO AGE,2022-08-07,NORMAL,OWNER SUR,OTC,,2022-08-08,RESCUE,,UNHEALTHY,,SAN JOSE,2022-08-08
A1268993,,BIRD,BLACK,BROWN,CHICKEN,FEMALE,,NO AGE,2022-08-07,NORMAL,OWNER SUR,OTC,RESPONSIBL,2022-08-08,RESCUE,,UNHEALTHY,,SAN JOSE,2022-08-08
A1268994,,CAT,WHITE,BLACK,DOMESTIC SH,NEUTERED,2022-03-31,3 YEARS,2022-08-07,OTHER MED,STRAY,FIELD,,2022-09-05,TRANSFER,,UNHEALTHY,ALVERNAZ DR,SAN JOSE,2022-09-05
A1268997,BATMAN,CAT,BLACK,,DOMESTIC SH,NEUTERED,2022-06-16,3 YEARS,2022-08-07,NORMAL,STRAY,OTC,,2022-08-24,ADOPTION,,HEALTHY,100 BLK EVENING STAR CT/W CAPITOL AVE,SAN JOSE,2022-08-24
A1269000,,CAT,BLACK,WHITE,DOMESTIC SH,NEUTERED,2022-06-16,3 YEARS,2022-08-07,NORMAL,STRAY,OTC,,2022-08-24,ADOPTION,,,100 BLK EVENING STAR CT/W CAPITOL AVE,SAN JOSE,2022-08-24
A1269001,,CAT,TABBY-ORG,WHITE,DOMESTIC SH,NEUTERED,2022-06-15,3 YEARS,2022-08-07,NORMAL,STRAY,OTC,,2022-08-24,ADOPTION,,,100 BLK EVENING STAR CT/W CAPITOL AVE,SAN JOSE,2022-08-24
A1269002,,CAT,TABBY-BRN,WHITE,DOMESTIC SH,FEMALE,2022-06-15,3 YEARS,2022-08-07,OTHER MED,STRAY,OTC,,2022-08-15,RESCUE,,UNHEALTHY,100 BLK EVENING STAR CT/W CAPITOL AVE,SAN JOSE,2022-08-15
A1269003,,CAT,BROWN,,DOMESTIC LH,UNKNOWN,,NO AGE,2022-08-07,DEAD,DISPO REQ,FIELD,,2022-08-07,DISPOSAL,,DEAD,WOODLEY DR,SAN JOSE,2022-11-01
A1269004,,CAT,BLACK,WHITE,DOMESTIC SH,UNKNOWN,,NO AGE,2022-08-07,DEAD,DISPO REQ,OTC,,2022-08-07,DISPOSAL,,UNHEALTHY,E HILLS DR/ LAUMER AVE,SAN JOSE,2022-08-07
A1269007,,OTHER,GRAY,WHITE,OPOSSUM,UNKNOWN,,NO AGE,2022-08-07,DEAD,DISPO REQ,FIELD,,2022-08-07,DISPOSAL,,DEAD,SANDS X CANOA,SAN JOSE,2022-10-31
A1269012,,DOG,TAN,BROWN,CHIHUAHUA SH,MALE,,NO AGE,2022-08-07,HEALTHY,STRAY,OTC,,2022-08-11,TRANSFER,,HEALTHY,20000 BLK NANCY CT/ PARADISE DR,SAN JOSE,2025-11-12
A1269014,COWGIRL,DOG,WHITE,BLACK,PIT BULL,SPAYED,2021-05-04,2 YEARS,2022-08-07,HEALTHY,STRAY,OTC,,2023-02-24,ADOPTION,,HEALTHY,S WHITE RD/MARTEN AVE,SAN JOSE,2023-02-24
A1269014,COWGIRL,DOG,WHITE,BLACK,PIT BULL,SPAYED,2021-05-04,2 YEARS,2023-03-03,BEH U,FOSTER,,AGG PEOPLE,2023-08-25,EUTH,,BEH U,,SAN JOSE,2023-08-25
A1269020,HANK,DOG,BROWN,WHITE,BOXER,MALE,,NO AGE,2022-08-08,NORMAL,STRAY,OTC,,2022-08-08,RTO,,,HAYES AND CHYNOWETH,SAN JOSE,2022-08-08
A1269021,RENO,DOG,BLACK,GRAY,AUST CATTLE DOG,MALE,2011-08-08,14 YEARS,2022-08-08,NORMAL,STRAY,FIELD,,2022-08-08,RTO,,,WATERSTONE CT,SAN JOSE,2022-08-08
A1269035,,CAT,BROWN,,DOMESTIC MH,UNKNOWN,,NO AGE,2022-08-08,DEAD,DISPO REQ,FIELD,,2022-08-08,DISPOSAL,,DEAD,JACKLIN RD,MILPITAS,2022-08-08
A1269036,,DOG,TAN,WHITE,LHASA APSO,MALE,,NO AGE,2022-08-08,OTHER MED,STRAY,OTC,,2022-08-18,RESCUE,,HEALTHY,1100 BLOCK MORAES CT/ STORY RD,SAN JOSE,2022-08-23
A1269037,,DOG,TAN,WHITE,LHASA APSO,FEMALE,,NO AGE,2022-08-08,OTHER MED,STRAY,OTC,,2022-08-18,RESCUE,,HEALTHY,1100 BLOCK MORAES CT/ STORY RD,SAN JOSE,2022-08-24
A1269038,,DOG,TAN,WHITE,LHASA APSO,FEMALE,,NO AGE,2022-08-08,OTHER MED,STRAY,OTC,,2022-08-18,RESCUE,,HEALTHY,1100 BLOCK MORAES CT/ STORY RD,SAN JOSE,2022-08-23
A1269039,HAZE,DOG,TAN,,LABRADOR RETR,FEMALE,,NO AGE,2022-08-08,OTHER MED,STRAY,OTC,,2022-08-08,RTO,,,IRONWOOD DR/ NIGHTINGALE DR,SAN JOSE,2022-08-08
A1269040,,CAT,GRAY,,DOMESTIC SH,UNKNOWN,,NO AGE,2022-08-08,DEAD,DISPO REQ,FIELD,,2022-08-08,DISPOSAL,,DEAD,MCLAUGHLIN X SHADOWFAX,SAN JOSE,2022-10-31
A1269042,SAMBA,DOG,BLACK,WHITE,PATTERDALE TERR,NEUTERED,2021-02-24,4 YEARS,2022-08-08,HEALTHY,STRAY,OTC,,2022-09-10,RESCUE,,HEALTHY,"700 BLOCK STORY RD, SAN JOSE CA 95122",SAN JOSE,2025-11-17
A1269043,COOKIES AND CREAM,CAT,WHITE,BLACK,DOMESTIC SH,SPAYED,2020-08-11,5 YEARS,2022-08-08,NORMAL,STRAY,OTC,,2022-08-27,ADOPTION,,HEALTHY,1600 BLOCK JESSICA WAY,SAN JOSE,2022-08-27
A1269044,GLIMMER,CAT,WHITE,BLACK,DOMESTIC SH,SPAYED,2022-06-08,3 YEARS,2022-08-08,NORMAL,STRAY,OTC,,2022-09-08,ADOPTION,,HEALTHY,1600 BLOCK JESSICA WAY,SAN JOSE,2022-09-08
A1269045,CATRA,CAT,WHITE,BLACK,DOMESTIC SH,SPAYED,2022-06-17,3 YEARS,2022-08-08,NORMAL,STRAY,OTC,,2022-09-03,ADOPTION,,,1600 BLOCK JESSICA WAY,SAN JOSE,2022-09-03
A1269046,PERFUMA,CAT,WHITE,BLACK,DOMESTIC SH,SPAYED,2022-06-08,3 YEARS,2022-08-08,NORMAL,STRAY,OTC,,2022-09-06,ADOPTION,,,1600 BLOCK JESSICA WAY,SAN JOSE,2022-09-06
A1269050,,CAT,TABBY-ORG,,DOMESTIC SH,SPAYED,,NO AGE,2022-08-08,OTHER MED,STRAY,FIELD,,2022-08-30,TRANSFER,,UNHEALTHY,DIXON LANDING/MILMONT DR,MILPITAS,2022-08-30
A1269051,,CAT,TABBY-ORG,,DOMESTIC SH,UNKNOWN,,NO AGE,2022-08-08,OTHER MED,STRAY,FIELD,,2022-08-26,RESCUE,,UNHEALTHY,DIXON LANDING,MILPITAS,2022-08-26
A1269052,,CAT,TABBY-ORG,,DOMESTIC SH,UNKNOWN,,NO AGE,2022-08-08,OTHER MED,STRAY,FIELD,,2022-08-26,RESCUE,,UNHEALTHY,DIXON LANDING,MILPITAS,2022-08-26
A1269053,,CAT,TABBY-ORG,,DOMESTIC SH,UNKNOWN,,NO AGE,2022-08-08,OTHER MED,STRAY,FIELD,,2022-08-26,RESCUE,,UNHEALTHY,DIXON LANDING,MILPITAS,2022-08-26
A1269054,,CAT,TABBY-GRAY,,DOMESTIC SH,UNKNOWN,,NO AGE,2022-08-08,OTHER MED,STRAY,FIELD,,2022-08-26,RESCUE,,UNHEALTHY,DIXON LANDING,MILPITAS,2022-08-26
A1269055,,CAT,BLACK,,DOMESTIC SH,UNKNOWN,,NO AGE,2022-08-08,MED SEV,STRAY,FIELD,,2022-08-15,DIED,,MED SEV,DIXON LANDING,MILPITAS,2025-11-12
A1269056,,CAT,BLACK,,DOMESTIC SH,UNKNOWN,,NO AGE,2022-08-08,OTHER MED,STRAY,FIELD,,2022-08-21,RESCUE,,UNHEALTHY,DIXON LANDING,MILPITAS,2022-08-21
A1269057,,CAT,BLACK,,DOMESTIC SH,UNKNOWN,,NO AGE,2022-08-08,OTHER MED,STRAY,FIELD,,2022-08-21,RESCUE,,UNHEALTHY,DIXON LANDING,MILPITAS,2022-08-21
A1269058,,CAT,BLACK,,DOMESTIC SH,UNKNOWN,,NO AGE,2022-08-08,OTHER MED,STRAY,FIELD,,2022-08-21,RESCUE,,UNHEALTHY,DIXON LANDING,MILPITAS,2022-08-21
A1269059,,CAT,GRAY,,DOMESTIC SH,UNKNOWN,,NO AGE,2022-08-08,OTHER MED,STRAY,FIELD,,2022-08-21,RESCUE,,UNHEALTHY,DIXON LANDING,MILPITAS,2022-08-21
A1269060,,CAT,GRAY,,DOMESTIC SH,UNKNOWN,,NO AGE,2022-08-08,OTHER MED,STRAY,FIELD,,2022-08-21,RESCUE,,UNHEALTHY,DIXON LANDING,MILPITAS,2022-08-21
A1269061,,CAT,BLACK,WHITE,DOMESTIC SH,UNKNOWN,,NO AGE,2022-08-08,DEAD,DISPO REQ,OTC,,2022-08-08,DISPOSAL,,DEAD,S. PARK VICTORIA DR AND SONOMA DR,MILPITAS,2022-08-08
A1269063,STELLA,DOG,SHADE-SLV,,WEIMARANER,FEMALE,2022-06-30,3 YEARS,2022-08-08,HEALTHY,STRAY,OTC,,2022-08-11,TRANSFER,,HEALTHY,0 BLOCK PLEASANT RIDGE AVE/ ALUM ROCK AVE,SAN JOSE,2025-11-12
A1269064,,CAT,WHITE,,DOMESTIC SH,UNKNOWN,,NO AGE,2022-08-08,NORMAL,STRAY,OTC,,2022-08-13,TRANSFER,,HEALTHY,EDGEDALE CREST/EDGEDALE CT,SAN JOSE,2022-08-27
A1269065,,CAT,BLACK,WHITE,DOMESTIC SH,UNKNOWN,,NO AGE,2022-08-08,INJURED,STRAY,FIELD,,2022-08-08,DIED,,UNHEALTHY,PENITENCIA CREEK X WHITE RD,SAN JOSE,2022-11-01
A1269071,,CAT,TABBY-ORG,,DOMESTIC SH,UNKNOWN,,NO AGE,2022-08-08,DEAD,DISPO REQ,OTC,,2022-08-08,DISPOSAL,,UNHEALTHY,YERBA BUENA RD & WHINNEY PL WAY,SAN JOSE,2022-08-08
A1269072,,OTHER,BLACK,,SKUNK,UNKNOWN,,NO AGE,2022-08-08,INJURED,WILDLIFE,FIELD,,2022-08-08,TRANSFER,,INJURED,CHEMIN DE REVIERE,SAN JOSE,2022-08-08
A1269079,,OTHER,BLACK,WHITE,SKUNK,UNKNOWN,,NO AGE,2022-08-08,OTHER MED,WILDLIFE,FIELD,,2022-08-08,TRANSFER,,OTHER MED,CYPRESS X LOMA ALTA,LOS GATOS,2022-08-08
A1269080,LUCI,CAT,BLACK,,DOMESTIC SH,NEUTERED,,NO AGE,2022-08-08,NORMAL,STRAY,OTC,,2022-08-27,ADOPTION,,HEALTHY,W SAN CARLOS ST & MERIDIAN AVE,SAN JOSE,2022-08-27
A1269101,TANGO,DOG,BLACK,WHITE,LABRADOR RETR,NEUTERED,2020-08-24,5 YEARS,2022-08-09,MED M,STRAY,OTC,,2023-04-16,ADOPTION,,MED M,W HEDDING ST & COLEMAN AVE,SAN JOSE,2023-04-16
A1269101,TANGO,DOG,BLACK,WHITE,LABRADOR RETR,NEUTERED,2020-08-24,5 YEARS,2023-04-25,HEALTHY,RETURN,OTC,,2023-05-14,FOSTER,,HEALTHY,,SAN JOSE,2023-05-14
