AnimalID,AnimalName,AnimalType,PrimaryColor,SecondaryColor,PrimaryBreed,Sex,DOB,Age,IntakeDate,IntakeCondition,IntakeType,IntakeSubtype,IntakeReason,OutcomeDate,OutcomeType,OutcomeSubtype,OutcomeCondition,Crossing,Jurisdiction,LastUpdate
A1178391,,DOG,BLACK,BROWN,GERM SHEPHERD,NEUTERED,2017-07-20,8 YEARS,2020-07-16,OTHER MED,STRAY,FIELD,,2020-07-30,RESCUE,,HEALTHY,UMBARGER X MONTEREY,SAN JOSE,2020-07-30
A1178392,,CAT,BLACK,,DOMESTIC SH,SPAYED,,NO AGE,2020-07-16,NORMAL,STRAY,OTC,,2020-07-20,TRANSFER,,UNHEALTHY,"19800 BLOCK GLEN BRAE DR, SARATOGA CA 95070",SARATOGA,2020-07-20
A1178395,,CAT,BLACK,,DOMESTIC SH,UNKNOWN,,NO AGE,2020-07-16,OTHER MED,STRAY,OTC,,2020-07-16,EUTH,,UNHEALTHY,"18600 BLOCK LOREE AVE, CUPERTINO CA 95014",CUPERTINO,2020-07-16
A1178399,,CAT,TABBY-BRN,WHITE,DOMESTIC SH,NEUTERED,,NO AGE,2020-07-16,NORMAL,STRAY,OTC,,2020-07-18,TRANSFER,,UNHEALTHY,"800 BLOCK TASSASARA DR, MILPITAS CA 95035",MILPITAS,2020-07-18
A1178403,,CAT,GRAY,WHITE,DOMESTIC SH,SPAYED,,NO AGE,2020-07-16,OTHER MED,STRAY,OTC,,2020-07-19,TRANSFER,,UNHEALTHY,7100 BLOCK CERRO CREST DR,SAN JOSE,2020-07-19
A1178406,,CAT,BLACK,WHITE,DOMESTIC MH,MALE,2020-06-10,5 YEARS,2020-07-16,NORMAL,STRAY,OTC,,2020-07-16,RESCUE,,UNHEALTHY,"3300 BLOCK COLONNA AVE, SAN JOSE CA 95148",SAN JOSE,2020-07-16
A1178407,,CAT,CALICO-DIL,,DOMESTIC SH,FEMALE,2020-06-10,5 YEARS,2020-07-16,NORMAL,STRAY,OTC,,2020-07-16,RESCUE,,UNHEALTHY,"3300 BLOCK COLONNA AVE, SAN JOSE CA 95148",SAN JOSE,2020-07-16
A1178408,,CAT,BLACK,WHITE,DOMESTIC MH,MALE,2020-06-10,5 YEARS,2020-07-16,NORMAL,STRAY,OTC,,2020-07-16,RESCUE,,UNHEALTHY,"3300 BLOCK COLONNA AVE, SAN JOSE CA 95148",SAN JOSE,2020-07-16
A1178409,,CAT,CALICO-DIL,,DOMESTIC SH,FEMALE,2020-06-10,5 YEARS,2020-07-16,NORMAL,STRAY,OTC,,2020-07-16,RESCUE,,HEALTHY,"3300 BLOCK COLONNA AVE, SAN JOSE CA 95148",SAN JOSE,2020-07-16
A1178410,,CAT,WHITE,BLACK,DOMESTIC SH,MALE,2020-06-10,5 YEARS,2020-07-16,NORMAL,STRAY,OTC,,2020-07-16,RESCUE,,HEALTHY,"3300 BLOCK COLONNA AVE, SAN JOSE CA 95148",SAN JOSE,2020-07-16
A1178426,,CAT,BLACK,,DOMESTIC SH,UNKNOWN,,NO AGE,2020-07-16,DEAD,DISPO REQ,OTC,,2020-07-16,DISPOSAL,,DEAD,"0 BLOCK GOSFORD CT, SAN JOSE CA",SAN JOSE,2020-07-16
A1178429,,CAT,BLACK,,DOMESTIC SH,SPAYED,,NO AGE,2020-07-16,NORMAL,STRAY,OTC,,2020-07-18,TRANSFER,,UNHEALTHY,"1100 BLOCK JUNESONG WAY, SAN JOSE CA 95131",SAN JOSE,2020-07-18
A1178430,,CAT,BLACK,,DOMESTIC SH,NEUTERED,,NO AGE,2020-07-16,NORMAL,STRAY,OTC,,2020-07-21,ADOPTION,,MANAGE,"1100 BLOCK JUNESONG WAY, SAN JOSE CA 95131",SAN JOSE,2020-07-23
A1178431,,CAT,BLACK,,DOMESTIC SH,SPAYED,,NO AGE,2020-07-16,NORMAL,STRAY,OTC,,2020-07-23,ADOPTION,,MANAGE,"1100 BLOCK JUNESONG WAY, SAN JOSE CA 95131",SAN JOSE,2020-07-23
A1178432,,CAT,BLACK,,DOMESTIC SH,SPAYED,,NO AGE,2020-07-16,NORMAL,STRAY,OTC,,2020-07-23,ADOPTION,,MANAGE,"1100 BLOCK JUNESONG WAY, SAN JOSE CA 95131",SAN JOSE,2020-07-23
A1178433,,CAT,TABBY-BRN,,DOMESTIC SH,SPAYED,2020-07-15,5 YEARS,2020-07-16,NORMAL,STRAY,OTC,,2020-07-23,ADOPTION,,MANAGE,"1100 BLOCK JUNESONG WAY, SAN JOSE CA 95131",SAN JOSE,2020-07-23
A1178435,,DOG,WHITE,BLACK,BORDER COLLIE,MALE,,NO AGE,2020-07-16,NORMAL,STRAY,OTC,,2020-07-16,RTO,,HEALTHY,OAKLAND RD & COMMERCIAL ST,SAN JOSE,2020-07-16
A1178438,,BIRD,GRAY,,DOVE,UNKNOWN,,NO AGE,2020-07-16,INJURED,STRAY,FIELD,,2020-07-16,TRANSFER,,INJURED,12900 BLOCK GLEN BRAE DR,SARATOGA,2020-07-16
A1178441,,CAT,TABBY-GRAY,,DOMESTIC MH,UNKNOWN,,NO AGE,2020-07-16,INJURED,STRAY,FIELD,,2020-07-16,EUTH,,UNHEALTHY,1300 BLOCK ADRIAN WAY,SAN JOSE,2020-07-16
A1178445,,CAT,GRAY,WHITE,DOMESTIC SH,UNKNOWN,,NO AGE,2020-07-16,OTHER MED,STRAY,OTC,,2020-07-16,EUTH,,UNHEALTHY,"100 BLOCK KARINA CT, SAN JOSE CA 95131",SAN JOSE,2020-07-16
A1178447,,OTHER,GRAY,,OPOSSUM,UNKNOWN,,NO AGE,2020-07-16,DEAD,DISPO REQ,FIELD,,2020-07-16,DISPOSAL,,DEAD,HOMESTEAD/BLUEJAY,CUPERTINO,2020-07-16
A1178449,,BIRD,BROWN,,HUMMINGBIRD,UNKNOWN,,NO AGE,2020-07-16,NURSING,WILDLIFE,OTC,,2020-07-16,TRANSFER,,OTHER MED,"1700 BLOCK ROSS CIR, SAN JOSE CA 95124",SAN JOSE,2020-07-16
A1178451,,CAT,BLACK,,DOMESTIC SH,FEMALE,2020-05-29,5 YEARS,2020-07-16,OTHER MED,STRAY,OTC,,2020-07-17,RESCUE,,REHAB,"1200 BLOCK BAL HARBOR WAY, SAN JOSE CA 95122",SAN JOSE,2020-07-17
A1178456,,CAT,TABBY-BRN,,DOMESTIC SH,NEUTERED,,NO AGE,2020-07-16,NORMAL,STRAY,OTC,,2020-07-26,TRANSFER,,MANAGE,"3100 BLOCK REMINGTON WAY, SAN JOSE CA 95148",SAN JOSE,2020-07-26
A1178460,,BIRD,BLACK,WHITE,WARBLER,UNKNOWN,,NO AGE,2020-07-16,DEAD,DISPO REQ,OTC,,2020-07-16,DISPOSAL,,DEAD,"3100 BLOCK MARKWOOD CT, SAN JOSE CA 95148",SAN JOSE,2020-07-16
A1178461,,OTHER,BROWN,,RAT,UNKNOWN,,NO AGE,2020-07-16,DEAD,DISPO REQ,FIELD,,2020-07-16,DISPOSAL,,DEAD,PARK X DAVIS,SAN JOSE,2020-07-16
A1178466,,CAT,BLACK,WHITE,DOMESTIC LH,UNKNOWN,,NO AGE,2020-07-16,SICK,STRAY,OTC,,2020-07-16,EUTH,,UNHEALTHY,2400 BLOCK SCTEVENS CREEK,,2020-07-30
A1178467,DOUGLAS,DOG,BLACK,TAN,SILKY TERRIER,NEUTERED,2017-07-19,8 YEARS,2020-07-16,NORMAL,STRAY,OTC,,2020-07-21,RTO,,HEALTHY,CURIE X EL PORTAL,SAN JOSE,2020-07-21
A1178468,,CAT,TABBY-BRN,,DOMESTIC SH,SPAYED,,NO AGE,2020-07-16,NORMAL,STRAY,OTC,,2020-07-22,TRANSFER,,UNHEALTHY,10300 BLOCK JOYCE CT,SAN JOSE,2020-07-22
A1178470,,CAT,BLACK,,DOMESTIC SH,UNKNOWN,,NO AGE,2020-07-16,SICK,STRAY,FIELD,,2020-07-16,DIED,,UNHEALTHY,2200 BLOCK SHADOWTREE DR,SAN JOSE,2020-11-18
A1178471,,CAT,TABBY-BRN,,DOMESTIC SH,SPAYED,2020-06-02,5 YEARS,2020-07-16,NORMAL,STRAY,OTC,,2020-07-30,RESCUE,,HEALTHY,10300 BLOCK JOYCE CT,SAN JOSE,2020-07-31
A1178472,,CAT,TABBY-BRN,,DOMESTIC SH,NEUTERED,2020-05-30,5 YEARS,2020-07-16,NORMAL,STRAY,OTC,,2020-07-30,RESCUE,,HEALTHY,10300 BLOCK JOYCE CT,SAN JOSE,2020-07-31
A1178473,,CAT,TABBY-BRN,,DOMESTIC SH,NEUTERED,2020-05-30,5 YEARS,2020-07-16,NORMAL,STRAY,OTC,,2020-07-30,RESCUE,,HEALTHY,10300 BLOCK JOYCE CT,SAN JOSE,2020-07-31
A1178474,,CAT,TABBY-BRN,,DOMESTIC SH,FEMALE,2020-06-02,5 YEARS,2020-07-16,NORMAL,STRAY,OTC,,2020-07-20,RESCUE,,UNHEALTHY,10300 BLOCK JOYCE CT,SAN JOSE,2020-07-20
A1178475,,CAT,TABBY-BRN,,DOMESTIC SH,NEUTERED,2020-04-02,5 YEARS,2020-07-16,NORMAL,STRAY,OTC,,2020-07-23,RESCUE,,HEALTHY,10300 BLOCK JOYCE CT,SAN JOSE,2020-07-23
A1178476,,CAT,TABBY-BRN,WHITE,DOMESTIC SH,SPAYED,2020-04-02,5 YEARS,2020-07-16,NORMAL,STRAY,OTC,,2020-07-23,RESCUE,,HEALTHY,10300 BLOCK JOYCE CT,SAN JOSE,2020-07-23
A1178477,,CAT,TABBY-BRN,WHITE,DOMESTIC SH,NEUTERED,2020-04-02,5 YEARS,2020-07-16,NORMAL,STRAY,OTC,,2020-07-23,RESCUE,,HEALTHY,10300 BLOCK JOYCE CT,SAN JOSE,2020-07-23
A1178481,,CAT,TORBI-DIL,,DOMESTIC SH,SPAYED,,NO AGE,2020-07-16,OTHER MED,STRAY,OTC,,2020-07-22,TRANSFER,,REHAB,"1500 BLOCK MT HERMAN DR, SAN JOSE CA 95127",SAN JOSE,2020-07-22
A1178482,,BIRD,BROWN,,DOVE,UNKNOWN,,NO AGE,2020-07-16,INJURED,STRAY,FIELD,,2020-07-17,TRANSFER,,UNHEALTHY,ELDER/GALEN,SAN JOSE,2020-07-17
A1178483,,CAT,PT-SEAL,,DOMESTIC SH,SPAYED,,NO AGE,2020-07-16,NORMAL,STRAY,OTC,,2020-07-19,TRANSFER,,UNHEALTHY,"2100 BLOCK MONTEREY RD, SAN JOSE CA 95112",SAN JOSE,2020-11-18
A1178484,,CAT,PT-SEAL,,DOMESTIC SH,SPAYED,,NO AGE,2020-07-16,NORMAL,STRAY,OTC,,2020-07-19,TRANSFER,,UNHEALTHY,"2100 BLOCK MONTEREY RD, SAN JOSE CA 95112",SAN JOSE,2020-07-19
A1178487,,CAT,TABBY-ORG,,DOMESTIC SH,UNKNOWN,,NO AGE,2020-07-16,SICK,STRAY,OTC,,2020-07-16,EUTH,,UNHEALTHY,1200 BLOCK E WILLIAM CT,SAN JOSE,2020-07-16
A1178489,,CAT,TABBY-BRN,,DOMESTIC SH,UNKNOWN,,NO AGE,2020-07-16,OTHER MED,STRAY,OTC,,2020-07-16,RESCUE,,UNHEALTHY,"3100 BLOCK HOBART AVE, SAN JOSE CA 95127",SAN JOSE,2020-07-16
A1178490,CALLIE,DOG,BLACK,TAN,GERM SHEPHERD,SPAYED,2019-07-16,6 YEARS,2020-08-16,NORMAL,STRAY,FIELD,,2020-08-16,RTO,,,CAPTIOL / GILCHRIST,SAN JOSE,2020-08-16
A1178497,,CAT,BLACK,WHITE,DOMESTIC SH,UNKNOWN,,NO AGE,2020-07-16,NURSING,STRAY,OTC,,2020-07-17,TRANSFER,,UNHEALTHY,1000 BLOCK SUMMERFIELD,SAN JOSE,2020-07-17
A1178504,CHEWIE,DOG,TAN,,BORDER TERRIER,FEMALE,2007-07-16,13 YEARS,2020-07-16,DEAD,DISPO REQ,OTC OWNED,,2020-07-16,DISPOSAL,,DEAD,,SAN JOSE,2020-07-16
A1178506,,CAT,BLACK,WHITE,DOMESTIC SH,NEUTERED,2017-07-19,8 YEARS,2020-07-16,OTHER MED,STRAY,OTC,,2020-08-11,RESCUE,,REHAB,"5900 BLOCK PADDON CIR, SAN JOSE CA 95123",SAN JOSE,2020-08-12
A1178508,CHOCO,DOG,CHOCOLATE,CHOCOLATE,CHIHUAHUA SH,MALE,,NO AGE,2020-07-16,NORMAL,STRAY,FIELD,,2020-07-17,RTO,,REHAB,WHITE / STORY,SAN JOSE,2020-07-17
A1178516,BULLET,DOG,TAN,,CHIHUAHUA SH,MALE,2010-07-18,15 YEARS,2020-07-16,OTHER MED,STRAY,OTC,,2020-07-18,RTO,,REHAB,MCKEE RD. / N CAPITOL AVE.,SAN JOSE,2020-07-18
A1178517,,BIRD,WHITE,WHITE,CHICKEN,UNKNOWN,,NO AGE,2020-07-16,OTHER MED,STRAY,FIELD,,2020-07-22,RESCUE,,HEALTHY,1200 BLOCK STATE ST,SAN JOSE,2020-07-22
A1178518,,BIRD,WHITE,WHITE,DUCK,UNKNOWN,,NO AGE,2020-07-16,OTHER MED,STRAY,FIELD,,2020-07-22,RESCUE,,HEALTHY,1200 BLOCK STATE ST,SAN JOSE,2020-07-23
A1178519,,BIRD,BROWN,BLACK,CHICKEN,UNKNOWN,,NO AGE,2020-07-16,OTHER MED,STRAY,FIELD,,2020-07-22,RESCUE,,HEALTHY,1200 BLOCK STATE ST,SAN JOSE,2020-07-22
A1178525,,CAT,TORBI-BRN,,DOMESTIC SH,UNKNOWN,,NO AGE,2020-07-17,DEAD,DISPO REQ,FIELD,,2020-07-17,DISPOSAL,,DEAD,MABURY X BERRYESSA,SAN JOSE,2020-07-17
A1178526,BUDDY,CAT,TABBY-GRAY,,DOMESTIC SH,SPAYED,2020-04-02,5 YEARS,2020-07-17,NORMAL,OWNER SUR,OTC,,2020-07-28,RESCUE,,HEALTHY,,SAN JOSE,2020-07-28
A1178527,POT,CAT,TABBY-GRAY,,DOMESTIC SH,NEUTERED,2020-03-17,5 YEARS,2020-07-17,NORMAL,OWNER SUR,OTC,,2020-07-28,ADOPTION,,HEALTHY,,SAN JOSE,2020-07-28
A1178528,COOKIES,CAT,TABBY-GRAY,,DOMESTIC SH,SPAYED,2019-07-21,6 YEARS,2020-07-17,NORMAL,OWNER SUR,OTC,,2020-07-31,RESCUE,,REHAB,,SAN JOSE,2020-07-31
A1178529,BOB,CAT,TABBY-GRAY,,DOMESTIC SH,NEUTERED,,NO AGE,2020-07-17,NORMAL,OWNER SUR,OTC,,2020-08-04,RESCUE,,REHAB,,SAN JOSE,2020-08-04
A1178530,,BIRD,BROWN,,TURKEY,UNKNOWN,,NO AGE,2020-07-17,INJURED,WILDLIFE,FIELD,,2020-07-17,TRANSFER,,UNHEALTHY,5900 BLOCK KILLARNEY,SAN JOSE,2020-07-17
A1178531,SHADOW,CAT,GRAY,,DOMESTIC MH,NEUTERED,2017-09-11,8 YEARS,2020-07-17,NORMAL,OWNER SUR,OTC,,2020-09-18,ADOPTION,,UNHEALTHY,,SAN JOSE,2020-09-18
A1178532,,CAT,CALICO-TRI,,DOMESTIC SH,SPAYED,,NO AGE,2020-07-17,OTHER MED,STRAY,OTC,,2020-07-22,TRANSFER,,UNHEALTHY,1500 BLOCK  VIRGINIA PL,SAN JOSE,2020-07-22
A1178545,,CAT,TABBY-ORG,,DOMESTIC SH,UNKNOWN,,NO AGE,2020-07-17,SICK,STRAY,FIELD,,2020-07-17,RESCUE,,UNHEALTHY,ROGERS/BROKAW,SAN JOSE,2020-07-17
A1178547,,CAT,TABBY-ORG,WHITE,DOMESTIC SH,NEUTERED,,NO AGE,2020-07-17,NORMAL,STRAY,OTC,,2020-07-23,ADOPTION,,UNHEALTHY,1100 BLOCK JUNESONG WY,SAN JOSE,2020-07-23
A1178548,,CAT,TABBY-BRN,,DOMESTIC SH,SPAYED,,NO AGE,2020-07-17,NORMAL,STRAY,OTC,,2020-07-23,ADOPTION,,MANAGE,1100 BLOCK JUNESONG WY,SAN JOSE,2020-07-23
A1178549,,CAT,CALICO-TRI,,DOMESTIC SH,UNKNOWN,,NO AGE,2020-07-17,NORMAL,STRAY,OTC,,2020-07-20,DIED,,UNHEALTHY,1100 BLOCK JUNESONG WY,SAN JOSE,2020-07-20
A1178550,,CAT,TABBY-BRN,,DOMESTIC SH,SPAYED,2020-07-30,5 YEARS,2020-07-17,NORMAL,STRAY,OTC,,2020-07-23,ADOPTION,,MANAGE,1100 BLOCK JUNESONG WY,SAN JOSE,2020-07-23
A1178551,NATE,CAT,TABBY-BRN,,DOMESTIC SH,NEUTERED,2020-05-17,5 YEARS,2020-07-17,NORMAL,STRAY,OTC,,2020-07-28,RESCUE,,MANAGE,"2300 BLOCK HARRIS WAY, SAN JOSE CA 95131",SAN JOSE,2020-07-28
A1178553,,CAT,TABBY-ORG,,DOMESTIC SH,UNKNOWN,,NO AGE,2020-07-17,OTHER MED,STRAY,OTC,,2020-07-17,RESCUE,,UNHEALTHY,"100 BLOCK CHECKERS DR, SAN JOSE CA 95116",SAN JOSE,2020-07-17
A1178555,,OTHER,BROWN,,BAT,UNKNOWN,,NO AGE,2020-07-17,DEAD,DISPO REQ,FIELD,,2020-07-17,DISPOSAL,,DEAD,VIA DEL MONTE/JARED,LOS GATOS,2020-07-17
A1178556,,OTHER,BLACK,,SKUNK,UNKNOWN,,NO AGE,2020-07-17,DEAD,DISPO REQ,FIELD,,2020-07-17,DISPOSAL,,DEAD,VISTA DEL MONTE/JARED,LOS GATOS,2020-07-17
A1178558,CHASE,DOG,GRAY,WHITE,SIBERIAN HUSKY,MALE,2015-07-18,10 YEARS,2020-07-17,OTHER MED,STRAY,OTC,,2020-07-18,RTO,,MANAGE,"800 BLOCK STEINBECK DR, SAN JOSE CA 95123",SAN JOSE,2020-07-18
A1178559,,CAT,BLACK,WHITE,DOMESTIC SH,UNKNOWN,,NO AGE,2020-07-17,OTHER MED,STRAY,FIELD,,2020-07-18,RESCUE,,UNHEALTHY,3100 BLOCK MT VISTA DR,SAN JOSE,2020-07-18
A1178560,,CAT,GRAY,WHITE,DOMESTIC SH,UNKNOWN,,NO AGE,2020-07-17,OTHER MED,STRAY,FIELD,,2020-07-18,RESCUE,,UNHEALTHY,3100 BLOCK MT VISTA DR,SAN JOSE,2020-07-18
A1178561,,CAT,TORTIE-B\O,,DOMESTIC SH,FEMALE,,NO AGE,2020-07-17,OTHER MED,STRAY,FIELD,,2020-07-18,RESCUE,,UNHEALTHY,3100 BLOCK MT VISTA DR,SAN JOSE,2020-07-18
A1178562,,CAT,TABBY-BRN,,DOMESTIC SH,FEMALE,2019-07-20,1 YEAR,2020-07-17,OTHER MED,STRAY,OTC,,2020-07-22,DIED,,UNHEALTHY,"4200 BLOCK N 1ST ST, SAN JOSE CA 95134",SAN JOSE,2020-07-30
A1178563,,CAT,TORBI-DIL,,DOMESTIC SH,FEMALE,2020-06-11,5 YEARS,2020-07-17,NORMAL,STRAY,OTC,,2020-07-20,RESCUE,,HEALTHY,"3900 BLOCK PARK CHARLES CT, SAN JOSE CA 95111",SAN JOSE,2020-07-20
A1178565,,CAT,GRAY,,DOMESTIC SH,SPAYED,2020-04-03,5 YEARS,2020-07-17,OTHER MED,STRAY,OTC,,2020-08-07,RESCUE,,REHAB,"200 BLOCK DI SALVO AVE, SAN JOSE CA 95128",SAN JOSE,2020-08-09
A1178566,,DOG,WHITE,,CHIHUAHUA SH,SPAYED,2010-07-20,15 YEARS,2020-07-17,NORMAL,STRAY,FIELD,,2020-07-30,RESCUE,,REHAB,CHAPEL HILL WAY,SAN JOSE,2020-07-30
A1178567,,CAT,PT-LILAC,,DOMESTIC SH,SPAYED,2020-04-06,5 YEARS,2020-07-17,OTHER MED,STRAY,OTC,IP EUTH,2020-08-07,RESCUE,,REHAB,"1500 BLOCK MT HERMAN DR, SAN JOSE CA 95127",SAN JOSE,2020-08-09
A1178568,,CAT,GRAY,,DOMESTIC SH,MALE,2020-04-06,16 WEEKS,2020-07-17,OTHER MED,STRAY,OTC,IP EUTH,2020-07-29,DIED,,REHAB,"1500 BLOCK MT HERMAN DR, SAN JOSE CA 95127",SAN JOSE,2020-07-29
A1178569,,DOG,TAN,WHITE,CHIHUAHUA LH,NEUTERED,2007-07-20,18 YEARS,2020-07-17,OTHER MED,STRAY,OTC,,2020-07-30,RESCUE,,MANAGE,MCLAUGHLIN AVE. / IDLEWOOD DR.,SAN JOSE,2020-07-30
A1178570,,BIRD,WHITE,,PIGEON,UNKNOWN,,NO AGE,2020-07-17,OTHER MED,STRAY,OTC,,2020-07-22,RESCUE,,MANAGE,LACEY DR. / FALCATO DR.,MILPITAS,2020-07-22
A1178573,LADY,DOG,CREAM,,CHIHUAHUA SH,SPAYED,2002-07-17,23 YEARS,2020-07-17,OTHER MED,EUTH REQ,OTC OWNED,,2020-07-25,RESCUE,,MANAGE,,SAN JOSE,2020-07-25
A1178574,NALA,CAT,TORTIE-DIL,,DOMESTIC LH,SPAYED,2010-07-17,15 YEARS,2020-07-17,OTHER MED,EUTH REQ,OTC OWNED,,2020-07-23,RESCUE,,UNHEALTHY,,SUNNYVALE,2020-07-23
A1178575,WILLOW,CAT,TABBY-ORG,WHITE,DOMESTIC SH,SPAYED,2020-04-20,5 YEARS,2020-07-17,NORMAL,STRAY,OTC,,2020-08-06,RESCUE,,HEALTHY,"3200 BLOCK NAPA DR, SAN JOSE CA 95148",SAN JOSE,2020-08-09
A1178576,PUMPKIN,CAT,TABBY-ORG,WHITE,DOMESTIC SH,SPAYED,2020-04-20,5 YEARS,2020-07-17,NORMAL,STRAY,OTC,,2020-08-06,RESCUE,,HEALTHY,"3200 BLOCK NAPA DR, SAN JOSE CA 95148",SAN JOSE,2020-08-09
A1178577,,CAT,WHITE,BLACK,DOMESTIC SH,UNKNOWN,,NO AGE,2020-07-17,OTHER MED,STRAY,OTC,,2020-07-20,EUTH,,UNHEALTHY,100 BLOCK  DIXON LANDING RD,MILPITAS,2020-07-30
A1178578,,CAT,TORTIE-B\O,,DOMESTIC SH,SPAYED,,NO AGE,2020-07-17,NORMAL,STRAY,OTC,,2020-07-22,TRANSFER,,UNHEALTHY,800 BLOCK  TURLEY DR,SAN JOSE,2020-07-22
A1178579,,CAT,GRAY,,DOMESTIC SH,NEUTERED,,NO AGE,2020-07-17,NORMAL,STRAY,OTC,,2020-07-22,TRANSFER,,UNHEALTHY,800 BLOCK  TURLEY DR,SAN JOSE,2020-07-22
A1178580,,CAT,TABBY-BRN,,DOMESTIC SH,SPAYED,,NO AGE,2020-07-17,OTHER MED,STRAY,OTC,IP ADOPT,2020-07-22,TRANSFER,,UNHEALTHY,"600 BLOCK GLEN CT, MILPITAS CA 95035",MILPITAS,2020-07-22
A1178581,,CAT,CALICO-TRI,,DOMESTIC SH,SPAYED,2020-05-01,5 YEARS,2020-07-17,NORMAL,STRAY,OTC,,2020-08-07,RESCUE,,HEALTHY,"600 BLOCK GLEN CT, MILPITAS CA 95035",MILPITAS,2020-08-09
A1178582,,CAT,TAN,,SIAMESE,UNKNOWN,,NO AGE,2020-07-17,INJURED,STRAY,FIELD,,2020-07-17,EUTH,,UNHEALTHY,SELBY/TOYON,SAN JOSE,2020-07-17
A1178583,,CAT,TORBI-BRN,,DOMESTIC SH,FEMALE,,NO AGE,2020-07-17,INJURED,STRAY,FIELD,,2020-07-17,EUTH,,UNHEALTHY,ENESCO/KING,SAN JOSE,2020-11-18
A1178589,BEAN,CAT,TABBY-GRAY,,DOMESTIC SH,SPAYED,2020-07-08,5 YEARS,2020-07-17,NURSING,STRAY,OTC,,2020-10-09,ADOPTION,,UNHEALTHY,"15900 BLOCK GUADALUPE MINES RD, SAN JOSE CA 95120",SAN JOSE,2020-10-09
A1178592,,CAT,BLACK,,DOMESTIC SH,NEUTERED,,NO AGE,2020-07-28,NORMAL,S/N CLINIC,FERAL,,2020-07-28,NEUTER,,UNHEALTHY,,SAN JOSE,2020-07-28
A1178604,DAYSI,DOG,TAN,BROWN,GERM SHEPHERD,FEMALE,2014-07-17,11 YEARS,2020-07-17,INJURED,OWNER SUR,OTC,,2020-07-21,TRANSFER,,REHAB,,COUNTY,2020-07-21
A1178605,,BIRD,GRAY,WHITE,COCKATIEL,UNKNOWN,,NO AGE,2020-07-17,OTHER MED,STRAY,FOUND,,2020-08-16,FOUND EXP,,,CLEARPARK CIRCLE,SAN JOSE,2020-08-14
A1178606,,CAT,TABBY-GRAY,TABBY-GRAY,DOMESTIC SH,UNKNOWN,,NO AGE,2020-07-17,DEAD,DISPO REQ,FIELD,,2020-07-17,DISPOSAL,,DEAD,1200 BLOCK FALLEN LEAF DR,MILPITAS,2020-07-17
A1178607,,CAT,TABBY-BRN,,DOMESTIC SH,UNKNOWN,,NO AGE,2020-07-17,OTHER MED,STRAY,OTC,,2020-07-17,EUTH,,UNHEALTHY,0 BLOCK AND ALMADEN EXPY.,SAN JOSE,2020-07-17
A1178608,,BIRD,BROWN,,ROBIN,UNKNOWN,,NO AGE,2020-07-17,INJURED,WILDLIFE,OTC,,2020-07-17,EUTH,,INJURED,SAN IGNACIO AVE. / PRAGUE DR.,SAN JOSE,2020-07-17
A1178609,,OTHER,GRAY,,OPOSSUM,UNKNOWN,,NO AGE,2020-07-17,OTHER MED,WILDLIFE,FIELD,,2020-07-18,TRANSFER,,UNHEALTHY,LG ALMADEN RD X KENTFIELD,LOS GATOS,2020-07-18
A1178615,,CAT,BLACK,WHITE,DOMESTIC SH,SPAYED,,NO AGE,2020-07-18,OTHER MED,STRAY,OTC,,2020-07-22,TRANSFER,,UNHEALTHY,"800 BLOCK TURLEY DR, SAN JOSE CA 95116",SAN JOSE,2020-07-22
A1178620,,DOG,BLACK,,CHIHUAHUA SH,MALE,,NO AGE,2020-07-18,DEAD,DISPO REQ,FIELD,,2020-07-18,DISPOSAL,,DEAD,S WHITE X GLEN DONEGAL,SAN JOSE,2020-07-18
A1178622,,OTHER,BROWN,,SQUIRREL,UNKNOWN,,NO AGE,2020-07-18,DEAD,DISPO REQ,FIELD,,2020-07-18,DISPOSAL,,DEAD,CUNNINGHAM X SUPREME,SAN JOSE,2020-07-18
A1178623,,CAT,TABBY-ORG,,DOMESTIC SH,UNKNOWN,,NO AGE,2020-07-18,DEAD,DISPO REQ,OTC,,2020-07-18,DISPOSAL,,DEAD,GRIDLEY ST & MCKEE RD,OUT OF COUNTY,2020-07-18
A1178624,,CAT,TABBY-BRN,,DOMESTIC MH,SPAYED,2020-05-03,5 YEARS,2020-07-18,NORMAL,STRAY,OTC,,2020-07-24,ADOPTION,,REHAB,4800 BLOCK YAMATO DR X VIA PRIMAVERA DR,SAN JOSE,2020-07-24
A1178625,,CAT,TABBY-BRN,,DOMESTIC MH,SPAYED,2020-05-03,5 YEARS,2020-07-18,NORMAL,STRAY,OTC,,2020-07-24,ADOPTION,,REHAB,4800 BLOCK YAMATO DR X VIA PRIMAVERA DR,SAN JOSE,2020-07-24
A1178627,,DOG,TAN,CREAM,YORKSHIRE TERR,FEMALE,,NO AGE,2020-07-18,NORMAL,STRAY,FOUND,IP ADOPT,2020-07-24,FOUND EXP,,HEALTHY,1300 BLOCK LAKESHORE CIR,SAN JOSE,2020-11-05
A1178628,,CAT,TABBY-BRN,,DOMESTIC SH,FEMALE,2020-05-06,5 YEARS,2020-07-18,OTHER MED,STRAY,OTC,,2020-07-22,RESCUE,,MANAGE,4400 BLOCK PALISADE DR,SAN JOSE,2020-07-22
A1178630,HADES,DOG,GRAY,,PIT BULL,FEMALE,,NO AGE,2020-07-18,NORMAL,STRAY,FIELD,,2020-07-20,RTO,,,19TH/WASHINGTON,SAN JOSE,2020-07-20
